2020/09/11 07:02:03 JST
北海道,1845,105
青森県,35,1
岩手県,23,0
宮城県,256,2
秋田県,50,0
山形県,78,1
福島県,186,0
茨城県,589,14
栃木県,319,1
群馬県,502,19
埼玉県,4172,95
千葉県,3281,65
東京都,22168,379
神奈川県,5629,126
新潟県,147,0
富山県,409,25
石川県,718,40
福井県,244,8
山梨県,178,5
長野県,293,1
岐阜県,568,10
静岡県,499,1
愛知県,4730,74
三重県,443,4
滋賀県,466,7
京都府,1594,25
大阪府,9232,171
兵庫県,2378,54
奈良県,540,8
和歌山県,235,4
鳥取県,22,0
島根県,137,0
岡山県,146,-
広島県,464,3
山口県,189,0
徳島県,146,6
香川県,86,2
愛媛県,114,6
高知県,134,3
福岡県,4845,74
佐賀県,242,0
長崎県,234,3
熊本県,554,8
大分県,158,2
宮崎県,339,1
鹿児島県,371,11
沖縄県,2244,41
