2020/09/06 08:41:57 JST
北海道,1809,104
青森県,35,1
岩手県,22,0
宮城県,226,2
秋田県,50,0
山形県,78,1
福島県,173,0
茨城県,567,14
栃木県,309,1
群馬県,471,19
埼玉県,4079,90
千葉県,3160,63
東京都,21475,369
神奈川県,5285,126
新潟県,145,0
富山県,401,25
石川県,681,37
福井県,241,8
山梨県,174,5
長野県,284,1
岐阜県,564,10
静岡県,487,1
愛知県,4604,72
三重県,388,2
滋賀県,459,7
京都府,1512,25
大阪府,8900,161
兵庫県,2322,53
奈良県,531,8
和歌山県,231,4
鳥取県,22,0
島根県,137,0
岡山県,146,-
広島県,459,3
山口県,178,0
徳島県,145,4
香川県,82,1
愛媛県,114,6
高知県,130,3
福岡県,4755,67
佐賀県,239,0
長崎県,234,3
熊本県,537,7
大分県,153,2
宮崎県,338,1
鹿児島県,370,11
沖縄県,2200,31
