2020/07/17 05:35:22 JST
北海道,1304,102
青森県,29,1
岩手県,0,0
宮城県,110,1
秋田県,16,0
山形県,74,1
福島県,84,0
茨城県,209,10
栃木県,103,0
群馬県,161,19
埼玉県,1568,67
千葉県,1191,46
東京都,8354,326
神奈川県,1826,98
新潟県,89,0
富山県,230,22
石川県,300,27
福井県,125,8
山梨県,76,1
長野県,80,-
岐阜県,166,7
静岡県,97,1
愛知県,536,34
三重県,50,1
滋賀県,107,1
京都府,468,18
大阪府,2065,86
兵庫県,748,45
奈良県,131,2
和歌山県,84,3
鳥取県,5,0
島根県,25,0
岡山県,30,-
広島県,184,3
山口県,37,0
徳島県,10,1
香川県,31,0
愛媛県,82,5
高知県,75,3
福岡県,928,33
佐賀県,47,0
長崎県,31,1
熊本県,49,3
大分県,60,1
宮崎県,20,0
鹿児島県,158,0
沖縄県,148,7
