2020/08/11 07:44:34 JST
北海道,1541,103
青森県,32,1
岩手県,7,0
宮城県,182,1
秋田県,35,0
山形県,76,1
福島県,96,0
茨城県,397,10
栃木県,246,0
群馬県,226,19
埼玉県,2878,79
千葉県,2164,54
東京都,15867,333
神奈川県,3187,101
新潟県,128,0
富山県,285,22
石川県,364,28
福井県,154,8
山梨県,124,1
長野県,131,-
岐阜県,465,7
静岡県,345,1
愛知県,2675,37
三重県,229,1
滋賀県,291,2
京都府,923,21
大阪府,5769,96
兵庫県,1588,47
奈良県,330,2
和歌山県,179,3
鳥取県,21,0
島根県,31,0
岡山県,111,-
広島県,406,3
山口県,76,0
徳島県,58,1
香川県,59,0
愛媛県,102,5
高知県,83,3
福岡県,2903,37
佐賀県,154,0
長崎県,166,3
熊本県,354,5
大分県,87,1
宮崎県,228,0
鹿児島県,277,3
沖縄県,1127,7
