Date,High,Low,Open,Close,Volume,Adj Close
2016-08-24,4890.0,4880.0,4890.0,4890.0,230.0,4890.0
2016-08-25,4865.0,4850.0,4865.0,4850.0,780.0,4850.0
2016-08-26,4880.0,4820.0,4880.0,4865.0,790.0,4865.0
2016-08-29,4965.0,4915.0,4930.0,4965.0,3360.0,4965.0
2016-08-30,4940.0,4925.0,4930.0,4940.0,720.0,4940.0
2016-08-31,4975.0,4940.0,4955.0,4970.0,1800.0,4970.0
2016-09-01,4980.0,4970.0,4980.0,4980.0,840.0,4980.0
2016-09-02,4995.0,4955.0,4995.0,4975.0,1660.0,4975.0
2016-09-05,5050.0,5010.0,5050.0,5020.0,1860.0,5020.0
2016-09-06,5040.0,5000.0,5040.0,5010.0,1440.0,5010.0
2016-09-07,4960.0,4910.0,4945.0,4935.0,890.0,4935.0
2016-09-08,4970.0,4940.0,4955.0,4960.0,270.0,4960.0
2016-09-09,4965.0,4950.0,4960.0,4960.0,310.0,4960.0
2016-09-12,4830.0,4765.0,4820.0,4800.0,4890.0,4800.0
2016-09-13,4930.0,4865.0,4895.0,4900.0,1720.0,4900.0
2016-09-14,4930.0,4880.0,4900.0,4915.0,1690.0,4915.0
2016-09-15,4900.0,4885.0,4900.0,4885.0,2260.0,4885.0
2016-09-16,4970.0,4925.0,4945.0,4950.0,1290.0,4950.0
2016-09-20,4965.0,4935.0,4935.0,4965.0,1200.0,4965.0
2016-09-21,5000.0,4900.0,4950.0,5000.0,3440.0,5000.0
2016-09-23,4990.0,4975.0,4985.0,4990.0,710.0,4990.0
2016-09-26,4980.0,4935.0,4980.0,4935.0,1430.0,4935.0
2016-09-27,4930.0,4845.0,4890.0,4915.0,790.0,4915.0
2016-09-28,4945.0,4925.0,4945.0,4945.0,890.0,4945.0
2016-09-29,5000.0,4975.0,4980.0,5000.0,2130.0,5000.0
2016-09-30,4975.0,4925.0,4950.0,4935.0,1180.0,4935.0
2016-10-03,5020.0,4985.0,4995.0,4995.0,2550.0,4995.0
2016-10-04,5040.0,5010.0,5010.0,5030.0,2700.0,5030.0
2016-10-05,5040.0,5020.0,5030.0,5030.0,1430.0,5030.0
2016-10-06,5100.0,5080.0,5090.0,5080.0,1530.0,5080.0
2016-10-07,5100.0,5080.0,5080.0,5090.0,2790.0,5090.0
2016-10-11,5140.0,5110.0,5120.0,5120.0,1750.0,5120.0
2016-10-12,5070.0,5040.0,5070.0,5050.0,1340.0,5050.0
2016-10-13,5090.0,5000.0,5090.0,5000.0,2610.0,5000.0
2016-10-14,5030.0,5010.0,5030.0,5030.0,800.0,5030.0
2016-10-17,5050.0,5030.0,5050.0,5040.0,940.0,5040.0
2016-10-18,5080.0,5030.0,5080.0,5080.0,950.0,5080.0
2016-10-19,5080.0,5060.0,5070.0,5060.0,170.0,5060.0
2016-10-20,5070.0,5040.0,5040.0,5070.0,630.0,5070.0
2016-10-21,5100.0,5060.0,5080.0,5070.0,1280.0,5070.0
2016-10-24,5100.0,5080.0,5100.0,5100.0,830.0,5100.0
2016-10-25,5170.0,5150.0,5150.0,5170.0,3020.0,5170.0
2016-10-26,5140.0,5120.0,5140.0,5130.0,390.0,5130.0
2016-10-27,5140.0,5120.0,5140.0,5120.0,390.0,5120.0
2016-10-28,5130.0,5100.0,5130.0,5110.0,880.0,5110.0
2016-10-31,5100.0,5060.0,5060.0,5100.0,2670.0,5100.0
2016-11-01,5100.0,5060.0,5060.0,5100.0,170.0,5100.0
2016-11-02,5010.0,4965.0,5010.0,4965.0,3070.0,4965.0
2016-11-04,4900.0,4855.0,4900.0,4885.0,5070.0,4885.0
2016-11-07,5000.0,4960.0,4960.0,4995.0,1580.0,4995.0
2016-11-08,5050.0,5010.0,5050.0,5030.0,2120.0,5030.0
2016-11-09,5160.0,4705.0,5110.0,4730.0,10420.0,4730.0
2016-11-10,5190.0,5120.0,5180.0,5170.0,6110.0,5170.0
2016-11-11,5140.0,5040.0,5140.0,5060.0,3540.0,5060.0
2016-11-14,5190.0,5150.0,5150.0,5190.0,2450.0,5190.0
2016-11-15,5150.0,5110.0,5150.0,5130.0,2520.0,5130.0
2016-11-16,5270.0,5230.0,5230.0,5250.0,6000.0,5250.0
2016-11-17,5290.0,5230.0,5230.0,5280.0,1640.0,5280.0
2016-11-18,5400.0,5350.0,5350.0,5380.0,5180.0,5380.0
2016-11-21,5400.0,5360.0,5400.0,5390.0,2130.0,5390.0
2016-11-22,5460.0,5410.0,5410.0,5450.0,2950.0,5450.0
2016-11-24,5530.0,5490.0,5490.0,5510.0,2900.0,5510.0
2016-11-25,5600.0,5540.0,5540.0,5580.0,2730.0,5580.0
2016-11-28,5570.0,5470.0,5570.0,5510.0,5870.0,5510.0
2016-11-29,5510.0,5470.0,5470.0,5510.0,1560.0,5510.0
2016-11-30,5550.0,5520.0,5540.0,5540.0,2130.0,5540.0
2016-12-01,5580.0,5550.0,5580.0,5550.0,3140.0,5550.0
2016-12-02,5460.0,5440.0,5460.0,5460.0,1870.0,5460.0
2016-12-05,5450.0,5410.0,5420.0,5430.0,2480.0,5430.0
2016-12-06,5520.0,5480.0,5520.0,5500.0,1640.0,5500.0
2016-12-07,5540.0,5510.0,5510.0,5540.0,830.0,5540.0
2016-12-08,5590.0,5530.0,5570.0,5530.0,2610.0,5530.0
2016-12-09,5640.0,5600.0,5600.0,5630.0,7960.0,5630.0
2016-12-12,5740.0,5670.0,5710.0,5690.0,4860.0,5690.0
2016-12-13,5710.0,5650.0,5650.0,5680.0,2950.0,5680.0
2016-12-14,5750.0,5720.0,5740.0,5730.0,2590.0,5730.0
2016-12-15,5870.0,5820.0,5820.0,5840.0,8100.0,5840.0
2016-12-16,5920.0,5870.0,5880.0,5910.0,3990.0,5910.0
2016-12-19,5870.0,5810.0,5870.0,5810.0,3030.0,5810.0
2016-12-20,5880.0,5830.0,5850.0,5850.0,5020.0,5850.0
2016-12-21,5900.0,5870.0,5890.0,5880.0,2420.0,5880.0
2016-12-22,5890.0,5860.0,5890.0,5870.0,3440.0,5870.0
2016-12-26,5900.0,5820.0,5830.0,5830.0,3690.0,5830.0
2016-12-27,5870.0,5840.0,5840.0,5870.0,1950.0,5870.0
2016-12-28,5920.0,5880.0,5900.0,5890.0,4430.0,5890.0
2016-12-29,5820.0,5550.0,5820.0,5780.0,10860.0,5780.0
2016-12-30,5820.0,5700.0,5760.0,5790.0,3720.0,5790.0
2017-01-04,5890.0,5840.0,5840.0,5860.0,1680.0,5860.0
2017-01-05,5860.0,5770.0,5860.0,5800.0,5210.0,5800.0
2017-01-06,5830.0,5760.0,5760.0,5830.0,3120.0,5830.0
2017-01-10,5890.0,5830.0,5870.0,5840.0,1690.0,5840.0
2017-01-11,5920.0,5880.0,5900.0,5900.0,2870.0,5900.0
2017-01-12,5880.0,5820.0,5880.0,5840.0,3030.0,5840.0
2017-01-13,5880.0,5820.0,5850.0,5880.0,2470.0,5880.0
2017-01-16,5850.0,5810.0,5830.0,5810.0,1400.0,5810.0
2017-01-17,5840.0,5790.0,5840.0,5790.0,3120.0,5790.0
2017-01-18,5810.0,5730.0,5770.0,5810.0,3470.0,5810.0
2017-01-19,5890.0,5840.0,5860.0,5850.0,2270.0,5850.0
2017-01-20,5900.0,5850.0,5870.0,5900.0,1680.0,5900.0
2017-01-23,5830.0,5780.0,5830.0,5790.0,2650.0,5790.0
2017-01-24,5800.0,5760.0,5760.0,5760.0,940.0,5760.0
2017-01-25,5890.0,5850.0,5880.0,5870.0,1420.0,5870.0
2017-01-26,5950.0,5880.0,5910.0,5930.0,7430.0,5930.0
2017-01-27,5990.0,5940.0,5950.0,5990.0,3560.0,5990.0
2017-01-30,5980.0,5950.0,5980.0,5970.0,3830.0,5970.0
2017-01-31,5910.0,5840.0,5900.0,5870.0,2130.0,5870.0
2017-02-01,5880.0,5850.0,5860.0,5860.0,1810.0,5860.0
2017-02-02,5910.0,5840.0,5910.0,5840.0,3700.0,5840.0
2017-02-03,5890.0,5850.0,5850.0,5850.0,1090.0,5850.0
2017-02-06,5880.0,5840.0,5880.0,5860.0,2420.0,5860.0
2017-02-07,5870.0,5830.0,5830.0,5830.0,1300.0,5830.0
2017-02-08,5880.0,5860.0,5870.0,5860.0,950.0,5860.0
2017-02-09,5920.0,5870.0,5880.0,5900.0,1250.0,5900.0
2017-02-10,6030.0,5970.0,5970.0,6030.0,5330.0,6030.0
2017-02-13,6060.0,6030.0,6050.0,6050.0,6040.0,6050.0
2017-02-14,6070.0,6020.0,6050.0,6020.0,4330.0,6020.0
2017-02-15,6120.0,6080.0,6080.0,6120.0,8430.0,6120.0
2017-02-16,6150.0,6110.0,6140.0,6130.0,3070.0,6130.0
2017-02-17,6110.0,6070.0,6100.0,6090.0,3720.0,6090.0
2017-02-20,6100.0,6070.0,6090.0,6080.0,3450.0,6080.0
2017-02-21,6150.0,6110.0,6120.0,6150.0,1170.0,6150.0
2017-02-22,6170.0,6140.0,6160.0,6150.0,3030.0,6150.0
2017-02-23,6160.0,6120.0,6130.0,6120.0,1080.0,6120.0
2017-02-24,6110.0,6050.0,6100.0,6070.0,3380.0,6070.0
2017-02-27,6090.0,6040.0,6050.0,6050.0,6480.0,6050.0
2017-02-28,6120.0,6060.0,6090.0,6060.0,1030.0,6060.0
2017-03-01,6130.0,6080.0,6090.0,6100.0,2270.0,6100.0
2017-03-02,6320.0,6180.0,6200.0,6240.0,12580.0,6240.0
2017-03-03,6210.0,6180.0,6210.0,6180.0,1710.0,6180.0
2017-03-06,6180.0,6160.0,6180.0,6170.0,2110.0,6170.0
2017-03-07,6210.0,6160.0,6180.0,6180.0,1830.0,6180.0
2017-03-08,6220.0,6140.0,6150.0,6180.0,2300.0,6180.0
2017-03-09,6230.0,6200.0,6200.0,6230.0,1250.0,6230.0
2017-03-10,6280.0,6240.0,6270.0,6270.0,2070.0,6270.0
2017-03-13,6260.0,6230.0,6260.0,6250.0,2790.0,6250.0
2017-03-14,6290.0,6270.0,6280.0,6290.0,1030.0,6290.0
2017-03-15,6280.0,6240.0,6250.0,6280.0,3470.0,6280.0
2017-03-16,6260.0,6220.0,6240.0,6260.0,5110.0,6260.0
2017-03-17,6230.0,6200.0,6230.0,6230.0,2320.0,6230.0
2017-03-21,6200.0,6150.0,6180.0,6200.0,1720.0,6200.0
2017-03-22,6050.0,6000.0,6030.0,6030.0,5440.0,6030.0
2017-03-23,6090.0,6040.0,6050.0,6050.0,3670.0,6050.0
2017-03-24,6080.0,6040.0,6040.0,6080.0,2050.0,6080.0
2017-03-27,6050.0,5950.0,6000.0,5960.0,5130.0,5960.0
2017-03-28,6070.0,6020.0,6020.0,6050.0,2890.0,6050.0
2017-03-29,6090.0,6070.0,6080.0,6090.0,2160.0,6090.0
2017-03-30,6140.0,6100.0,6110.0,6110.0,2250.0,6110.0
2017-03-31,6160.0,6130.0,6160.0,6150.0,1150.0,6150.0
2017-04-03,6150.0,6120.0,6140.0,6150.0,1600.0,6150.0
2017-04-04,6110.0,6060.0,6100.0,6070.0,1550.0,6070.0
2017-04-05,6130.0,6050.0,6090.0,6050.0,5310.0,6050.0
2017-04-06,6060.0,5970.0,6040.0,6030.0,5590.0,6030.0
2017-04-07,6100.0,6010.0,6050.0,6050.0,9570.0,6050.0
2017-04-10,6140.0,6030.0,6090.0,6110.0,11430.0,6110.0
2017-04-11,6080.0,6060.0,6070.0,6060.0,1330.0,6060.0
2017-04-12,6040.0,5970.0,6000.0,6000.0,2100.0,6000.0
2017-04-13,5950.0,5900.0,5940.0,5950.0,2800.0,5950.0
2017-04-14,5940.0,5900.0,5900.0,5900.0,2960.0,5900.0
2017-04-17,5890.0,5870.0,5880.0,5880.0,6600.0,5880.0
2017-04-18,5990.0,5960.0,5980.0,5960.0,2940.0,5960.0
2017-04-19,5960.0,5930.0,5930.0,5950.0,750.0,5950.0
2017-04-20,5980.0,5960.0,5970.0,5960.0,1130.0,5960.0
2017-04-21,6080.0,6020.0,6050.0,6040.0,8720.0,6040.0
2017-04-24,6130.0,6100.0,6100.0,6110.0,12310.0,6110.0
2017-04-25,6170.0,6090.0,6130.0,6140.0,7470.0,6140.0
2017-04-26,6280.0,6210.0,6230.0,6280.0,5150.0,6280.0
2017-04-27,6260.0,6240.0,6260.0,6260.0,1760.0,6260.0
2017-04-28,6330.0,6280.0,6300.0,6330.0,8020.0,6330.0
2017-05-01,6340.0,6280.0,6280.0,6320.0,7550.0,6320.0
2017-05-02,6420.0,6360.0,6390.0,6420.0,6930.0,6420.0
2017-05-08,6490.0,6450.0,6460.0,6480.0,8920.0,6480.0
2017-05-09,6540.0,6490.0,6500.0,6510.0,5780.0,6510.0
2017-05-10,6560.0,6510.0,6520.0,6530.0,5990.0,6530.0
2017-05-11,6600.0,6570.0,6570.0,6590.0,7350.0,6590.0
2017-05-12,6570.0,6540.0,6550.0,6550.0,3180.0,6550.0
2017-05-15,6560.0,6530.0,6550.0,6560.0,4240.0,6560.0
2017-05-16,6610.0,6580.0,6590.0,6610.0,3420.0,6610.0
2017-05-17,6560.0,6520.0,6560.0,6530.0,6370.0,6530.0
2017-05-18,6370.0,6300.0,6320.0,6350.0,17280.0,6350.0
2017-05-19,6440.0,6370.0,6390.0,6370.0,7560.0,6370.0
2017-05-22,6420.0,6390.0,6400.0,6410.0,3630.0,6410.0
2017-05-23,6440.0,6420.0,6420.0,6430.0,4020.0,6430.0
2017-05-24,6520.0,6480.0,6490.0,6510.0,2980.0,6510.0
2017-05-25,6540.0,6500.0,6500.0,6520.0,3610.0,6520.0
2017-05-26,6580.0,6550.0,6560.0,6550.0,7260.0,6550.0
2017-05-29,6580.0,6540.0,6540.0,6570.0,2610.0,6570.0
2017-05-30,6570.0,6530.0,6570.0,6560.0,2540.0,6560.0
2017-05-31,6560.0,6520.0,6550.0,6550.0,3350.0,6550.0
2017-06-01,6560.0,6530.0,6530.0,6560.0,7040.0,6560.0
2017-06-02,6630.0,6580.0,6610.0,6630.0,4340.0,6630.0
2017-06-05,6620.0,6590.0,6610.0,6620.0,3370.0,6620.0
2017-06-06,6610.0,6580.0,6600.0,6590.0,3560.0,6590.0
2017-06-07,6540.0,6510.0,6520.0,6540.0,5200.0,6540.0
2017-06-08,6590.0,6560.0,6560.0,6560.0,2600.0,6560.0
2017-06-09,6630.0,6570.0,6590.0,6600.0,5890.0,6600.0
2017-06-12,6490.0,6440.0,6450.0,6450.0,12530.0,6450.0
2017-06-13,6480.0,6400.0,6430.0,6450.0,10650.0,6450.0
2017-06-14,6510.0,6480.0,6490.0,6480.0,11070.0,6480.0
2017-06-15,6430.0,6360.0,6400.0,6400.0,9160.0,6400.0
2017-06-16,6470.0,6430.0,6440.0,6460.0,6850.0,6460.0
2017-06-19,6460.0,6420.0,6450.0,6420.0,2260.0,6420.0
2017-06-20,6570.0,6540.0,6550.0,6540.0,3080.0,6540.0
2017-06-21,6500.0,6460.0,6500.0,6480.0,1800.0,6480.0
2017-06-22,6570.0,6520.0,6530.0,6540.0,2370.0,6540.0
2017-06-23,6560.0,6530.0,6540.0,6530.0,10240.0,6530.0
2017-06-26,6580.0,6550.0,6560.0,6580.0,2170.0,6580.0
2017-06-27,6580.0,6540.0,6580.0,6540.0,860.0,6540.0
2017-06-28,6470.0,6430.0,6470.0,6440.0,5020.0,6440.0
2017-06-29,6580.0,6550.0,6570.0,6560.0,3490.0,6560.0
2017-06-30,6440.0,6390.0,6430.0,6400.0,8420.0,6400.0
2017-07-03,6480.0,6440.0,6450.0,6450.0,5090.0,6450.0
2017-07-04,6440.0,6370.0,6440.0,6370.0,4360.0,6370.0
2017-07-05,6440.0,6380.0,6410.0,6410.0,2010.0,6410.0
2017-07-06,6490.0,6450.0,6470.0,6470.0,10600.0,6470.0
2017-07-07,6500.0,6430.0,6450.0,6470.0,4460.0,6470.0
2017-07-10,6570.0,6530.0,6570.0,6560.0,5160.0,6560.0
2017-07-11,6620.0,6580.0,6580.0,6620.0,10490.0,6620.0
2017-07-12,6610.0,6570.0,6610.0,6590.0,2460.0,6590.0
2017-07-13,6670.0,6630.0,6630.0,6670.0,9500.0,6670.0
2017-07-14,6700.0,6660.0,6700.0,6680.0,9680.0,6680.0
