Date,High,Low,Open,Close,Volume,Adj Close,Ma25,Ma75,Ma25&75 Signal,MACD,MACD Signal,MACD Hist,RSI
2021-06-25,34501.01953125,34314.80078125,34328.1015625,34433.83984375,432550000,34433.83984375,34301.25203125,,,-51.998642733626184,-40.87851463898793,-11.120128094638254,46.35153766889686
2021-06-28,34449.6484375,34186.12890625,34428.1015625,34283.26953125,280280000,34283.26953125,34304.26921875,,,-35.59678301165695,-55.057817056508306,19.461034044851353,44.37078088161947
2021-06-29,34469.828125,34266.828125,34338.890625,34292.2890625,282360000,34292.2890625,34300.2015625,,,-21.621155004286265,-63.24724751530206,41.62609251101579,47.09800120642097
2021-06-30,34553.16015625,34245.48046875,34290.73828125,34502.51171875,295560000,34502.51171875,34307.80359375,,,6.344704531453317,-62.923787393416404,69.26849192486972,50.634341612700496
2021-07-01,34640.28125,34498.8515625,34507.3203125,34633.53125,268280000,34633.53125,34320.2228125,,,38.63467441521789,-50.04550070527815,88.68017512049605,52.58549195601396
2021-07-02,34821.9296875,34613.48828125,34642.421875,34786.3515625,301860000,34786.3515625,34333.09125,,,75.68359683793824,-31.324982715872466,107.0085795538107,56.449273874364096
2021-07-06,34814.19921875,34358.421875,34790.16015625,34577.37109375,348430000,34577.37109375,34335.008125,,,87.17723260403,-10.700992678976844,97.87822528300684,54.40174835596904
2021-07-07,34708.78125,34435.58984375,34604.171875,34681.7890625,302700000,34681.7890625,34339.26734375,,,103.5183836873839,12.737131079414716,90.78125260796918,60.81245584904086
2021-07-08,34569.01171875,34145.58984375,34569.01171875,34421.9296875,335690000,34421.9296875,34332.129375,,,94.4120603630945,32.950452409949825,61.46160795314467,59.82170903416966
2021-07-09,34893.71875,34457.51171875,34457.51171875,34870.16015625,301750000,34870.16015625,34343.85421875,,,121.95783235559065,52.27894964208503,69.67888271350563,76.67631716051255
2021-07-12,35014.8984375,34730.1484375,34836.75,34996.1796875,294800000,34996.1796875,34353.44578125,,,152.202284901221,73.14551274351591,79.05677215770508,72.37785504747087
2021-07-13,35018.7890625,34876.890625,34959.9609375,34888.7890625,322430000,34888.7890625,34363.7878125,,,165.59680857769126,93.94750869706897,71.6492998806223,68.57085723954407
2021-07-14,35069.1796875,34826.87109375,34920.828125,34933.23046875,344340000,34933.23046875,34377.12421875,,,177.74913379626378,112.99244528204791,64.75668851421587,71.07368506150267
2021-07-15,34990.41015625,34762.87109375,34924.80859375,34987.01953125,320450000,34987.01953125,34398.719375,,,189.53542054817808,129.75919485237682,59.77622569580126,67.60849771854049
2021-07-16,35090.01171875,34647.8203125,35007.94140625,34687.8515625,322980000,34687.8515625,34407.58390625,34201.3184375,1.0060309215601422,172.74449191452004,140.5437387497748,32.20075316474524,55.50774745351275
2021-07-19,34528.48046875,33741.76171875,34528.48046875,33962.0390625,440440000,33962.0390625,34386.88140625,34214.391614583335,1.0050414396844967,99.72103509995213,141.93749458265503,-42.2164594827029,44.4253882603361
2021-07-20,34621.7890625,33981.7890625,33981.7890625,34511.98828125,387020000,34511.98828125,34391.6109375,34232.50864583333,1.004647695946351,85.24309595633531,139.90690705698296,-54.66381110064765,53.20998603981677
2021-07-21,34820.23828125,34556.9609375,34556.9609375,34798.0,317090000,34798.0,34411.5578125,34249.452760416665,1.0047330698454455,95.74429959360714,140.05493363815106,-44.31063404454392,54.22378317410508
2021-07-22,34879.28125,34673.03125,34799.6796875,34823.3515625,291610000,34823.3515625,34443.145,34268.027604166666,1.0051102268813406,104.90298207758315,138.159950273928,-33.25696819634484,52.79785908564348
2021-07-23,35095.328125,34855.109375,34855.109375,35061.55078125,314040000,35061.55078125,34492.6690625,34289.564791666664,1.0059232093515136,129.8847595128609,135.68022523077687,-5.79546571791596,53.95671655035377
2021-07-26,35150.37109375,34950.19140625,35055.859375,35144.30859375,259790000,35144.30859375,34566.83828125,34311.44130208333,1.0074434931752971,154.57897178251733,134.45602114242422,20.12295064009311,58.458222896691915
2021-07-27,35078.8984375,34878.0703125,35078.8984375,35058.51953125,326610000,35058.51953125,34614.1003125,34328.213541666664,1.0083280410291766,165.32113342646335,133.0751322124464,32.24600121401696,55.651912999347154
2021-07-28,35116.37109375,34876.83984375,35109.94921875,34930.9296875,347170000,34930.9296875,34653.514375,34344.020625,1.00901157594154,161.6752482224183,129.9795575095842,31.695690712834107,57.95188251835651
2021-07-29,35171.51953125,34985.98828125,34985.98828125,35084.53125,222680000,35084.53125,34701.92609375,34362.78411458333,1.0098694558053212,169.2294485813909,129.5889971392365,39.64045144215439,53.6885857430337
2021-07-30,35106.30078125,34871.12890625,35013.26171875,34935.46875,276410000,34935.46875,34731.47203125,34378.84515625,1.0102570890149838,161.3284152605629,136.4342616015266,24.894153659036306,48.963593055233254
2021-08-02,35192.109375,34808.19921875,34968.55859375,34838.16015625,238620000,34838.16015625,34747.64484375,34389.54078125,1.0104131679099144,145.53713762731786,143.1335995649691,2.4035380623487583,49.13271977099145
2021-08-03,35120.94140625,34714.328125,34864.1015625,35116.3984375,259820000,35116.3984375,34780.97,34401.75046875,1.0110232626561977,153.7021575001054,149.57336155458,4.128795945525383,52.90500363659794
2021-08-04,35047.44140625,34790.62109375,35047.44140625,34792.671875,245300000,34792.671875,34800.9853125,34411.284375,1.0113248007035482,132.52332013547857,152.6422880054573,-20.118967869978718,47.16079057085497
2021-08-05,35067.5390625,34815.609375,34815.609375,35064.25,216580000,35064.25,34823.45484375,34427.85703125,1.0114906313262808,136.08432852347323,153.33112900663642,-17.246800483163184,55.54346150217347
2021-08-06,35246.7890625,35077.44140625,35077.44140625,35208.51171875,231570000,35208.51171875,34846.4540625,34442.139739583334,1.011738943224018,148.83153113773005,152.69252449054895,-3.8609933528188947,72.15222211577577
2021-08-09,35229.671875,35041.23828125,35229.671875,35101.8515625,207850000,35101.8515625,34859.0740625,34459.28578125,1.0116017576158685,148.6140673752525,150.83618381819218,-2.2221164429396936,62.44365518207514
2021-08-10,35285.16015625,35091.91015625,35135.171875,35264.671875,255040000,35264.671875,34886.56609375,34475.56822916667,1.0119214239443812,159.73859713541606,150.62100036408083,9.11759677133523,60.38458462704575
2021-08-11,35501.16015625,35300.890625,35300.890625,35484.96875,232800000,35484.96875,34918.69328125,34495.613541666666,1.012264740242185,184.2075538177669,152.28523427923372,31.922319538533173,63.54723222912574
2021-08-12,35510.76953125,35352.53125,35481.94140625,35499.8515625,231600000,35499.8515625,34961.81015625,34515.8125,1.0129215459218872,202.4663903487526,156.85612040014368,45.61026994860893,59.877983290929734
2021-08-13,35610.5703125,35474.78125,35551.55859375,35515.37890625,236790000,35515.37890625,34987.61890625,34538.4125,1.0130059945937004,215.70308581776771,164.65233686574922,51.050748952018495,58.62415205612771
2021-08-16,35631.19140625,35231.87109375,35490.828125,35625.3984375,292590000,35625.3984375,35012.78765625,34559.2796875,1.0131226105651165,232.392048170208,173.3956580513162,58.99639011889181,63.02825942145303
2021-08-17,35500.01171875,35120.30859375,35500.01171875,35343.28125,309410000,35343.28125,35030.96734375,34578.85875,1.013074711256918,220.31402880906535,183.15018123727026,37.16384757179509,58.84836028472471
2021-08-18,35356.80078125,34943.41015625,35310.19921875,34960.69140625,289800000,34960.69140625,35032.06578125,34590.158229166664,1.0127755284944235,177.8205044086426,187.7875341134002,-9.967029704757607,47.58039280933315
2021-08-19,34997.80859375,34690.25,34874.671875,34894.12109375,333550000,34894.12109375,35028.34984375,34600.30609375,1.0123710972047535,137.19096031248773,186.49413735503992,-49.30317704255219,49.16523267019869
2021-08-20,35177.26171875,34867.0703125,34917.9609375,35120.078125,269320000,35120.078125,35045.63890625,34612.169270833336,1.0125236194248575,121.82032899427577,183.5170553127092,-61.696726318433434,55.41058231363101
2021-08-23,35428.91015625,35160.96875,35160.96875,35335.7109375,245760000,35335.7109375,35100.58578125,34622.665,1.0138036971229685,125.59102364246064,179.72288048015858,-54.13185683769794,54.31269165299363
2021-08-24,35445.46875,35356.1796875,35382.71875,35366.26171875,228710000,35366.26171875,35134.75671875,34630.511666666665,1.0145607161955015,129.5511342085083,173.64994496801876,-44.09881075951046,62.74947339905499
2021-08-25,35501.140625,35287.62890625,35388.76953125,35405.5,237230000,35405.5,35159.05671875,34639.347395833334,1.0150034386323104,134.3075380370792,166.0767391556106,-31.769201118531385,58.458821342256925
2021-08-26,35498.44921875,35205.1015625,35449.6796875,35213.12109375,239740000,35213.12109375,35174.6475,34651.933541666665,1.0150846981656825,121.1570295633137,155.57162179400459,-34.414592230690886,50.11159405487402
2021-08-27,35479.1796875,35231.109375,35231.109375,35455.80078125,240990000,35455.80078125,35190.4175,34676.84208333334,1.0148103283289889,128.8322811344333,144.06498101225185,-15.232699877818561,58.03968959563319
2021-08-30,35510.7109375,35374.4609375,35471.80078125,35399.83984375,245390000,35399.83984375,35200.63875,34695.220625,1.0145673702572109,128.91336035813583,133.9093511843708,-4.995990826234959,53.226886399200254
2021-08-31,35449.7890625,35289.859375,35391.37890625,35360.73046875,337240000,35360.73046875,35212.7271875,34708.268645833334,1.0145342467760121,124.38794966036949,127.97240065678488,-3.5844509964153985,46.7531539477687
2021-09-01,35407.37109375,35287.05078125,35387.55078125,35312.53125,265520000,35312.53125,35227.99125,34721.39854166667,1.0145902161091065,115.57992155344982,125.5711741280029,-9.991252574553073,45.18835588948289
2021-09-02,35475.3984375,35348.48046875,35353.05859375,35443.8203125,263370000,35443.8203125,35242.3628125,34739.84067708333,1.014465297641626,117.83509629528271,125.12837049478145,-7.29327419949874,48.265072062157756
2021-09-03,35422.7109375,35269.3984375,35401.73046875,35369.08984375,221370000,35369.08984375,35259.70765625,34759.481354166666,1.0143910749699196,112.29771607826115,123.6513363209815,-11.353620242720353,43.6776492398533
2021-09-07,35373.23828125,35060.8984375,35373.23828125,35100.0,289830000,35100.0,35270.18125,34773.026041666664,1.014297151123334,85.21371024067048,118.72495588011063,-33.51124563944015,43.9601767336853
2021-09-08,35175.1484375,34925.609375,35087.44921875,35031.0703125,261880000,35031.0703125,35266.768125,34784.00244791667,1.0138789570810949,57.524286604486406,110.19348349871143,-52.669196894225024,52.06958263742273
2021-09-09,35199.890625,34847.30078125,35013.078125,34879.37890625,261330000,34879.37890625,35270.23640625,34790.47442708333,1.0137900384248046,23.074007341332617,99.2953699184913,-76.22136257715869,49.587154758987644
2021-09-10,35104.25,34599.609375,34949.58984375,34607.71875,333230000,34607.71875,35251.97515625,34794.41119791667,1.0131505015483846,-25.85079950121144,82.10836095897523,-107.95916046018667,36.00982993864822
2021-09-13,34939.1015625,34665.5,34665.5,34869.62890625,334190000,34869.62890625,35238.41984375,34801.69890625,1.01254883960339,-42.99448699037748,63.00748903136264,-106.00197602174012,37.58715323364245
2021-09-14,34990.359375,34510.30078125,34906.8984375,34577.5703125,325140000,34577.5703125,35217.44859375,34803.20463541667,1.0119024659560167,-79.23430675265263,40.38279387436018,-119.6171006270128,31.563376037548057
2021-09-15,34880.76953125,34522.03125,34580.94921875,34814.390625,317490000,34814.390625,35199.43734375,34807.003854166665,1.0112745552943179,-87.83272401081194,17.781388811664428,-105.61411282247637,37.350579958739175
2021-09-16,34943.55078125,34540.109375,34810.26953125,34751.3203125,278270000,34751.3203125,35170.09140625,34809.350677083334,1.0103633283054647,-98.59968298503372,-6.266919997259619,-92.3327629877741,39.53876076687969
2021-09-17,34779.859375,34519.62890625,34737.859375,34584.87890625,560630000,34584.87890625,35133.4925,34809.14401041667,1.0093179105319645,-119.18906862881704,-31.98767385360164,-87.2013947752154,29.565043645949054
2021-09-20,34459.71875,33613.03125,34459.71875,33970.46875,435780000,33970.46875,35071.69609375,34801.05640625,1.0077767664389463,-182.97484969014477,-61.78640273480333,-121.18844695534143,23.425937088319493
2021-09-21,34313.87890625,33914.01953125,34025.609375,33919.83984375,306970000,33919.83984375,35003.47375,34789.902395833335,1.0061388891448066,-234.90305415767943,-94.27832948615509,-140.62472467152435,23.32602489304898
2021-09-22,34440.421875,34006.87109375,34006.87109375,34258.3203125,296590000,34258.3203125,34960.0753125,34784.94348958333,1.0050347019528467,-245.90929600082018,-124.16536319083873,-121.74393280998144,32.37819131570356
2021-09-23,34879.78125,34296.30078125,34296.30078125,34764.8203125,283890000,34764.8203125,34952.24046875,34787.14348958333,1.004745919400255,-211.32547640783014,-144.77366062490748,-66.55181578292266,39.91510830768946
2021-09-24,34857.05859375,34648.078125,34762.30859375,34798.0,254310000,34798.0,34948.395625,34791.821614583336,1.0045003107957713,-179.17481104115723,-159.9048077416608,-19.270003299496437,41.41184984850212
2021-09-27,35061.12109375,34739.26953125,34739.26953125,34869.37109375,289480000,34869.37109375,34938.36734375,34797.19671875,1.0040569539592805,-146.25024453117658,-167.35102305038566,21.100778519209086,46.31247728127252
2021-09-28,34798.2109375,34254.6484375,34747.69921875,34299.98828125,379020000,34299.98828125,34896.9384375,34794.801875,1.0029353971569352,-164.20882567542867,-175.83725656867642,11.628430893247753,39.92335250418072
2021-09-29,34580.421875,34305.9609375,34360.078125,34390.71875,290350000,34390.71875,34857.91671875,34794.761458333334,1.0018150795628329,-169.16985526792996,-183.67838682233156,14.5085315544016,43.14958146279383
2021-09-30,34557.37109375,33833.3203125,34467.98046875,33843.921875,354830000,33843.921875,34795.45359375,34788.689375,1.000194437297625,-214.7479641478858,-194.29604188000587,-20.451922267879922,40.05933933640807
2021-10-01,34490.55859375,33785.5390625,33930.69921875,34326.4609375,427580000,34326.4609375,34759.9871875,34792.59322916667,0.999062845317338,-209.51689387836086,-197.24515790091877,-12.271735977442091,43.314707921425196
2021-10-04,34410.28125,33821.578125,34312.9609375,34002.921875,396860000,34002.921875,34701.87203125,34794.98619791667,0.9973239199999383,-228.8402039933644,-196.57150788266154,-32.26869611070288,42.98163421867188
2021-10-05,34490.94921875,34035.25,34035.25,34314.671875,311520000,34314.671875,34658.4653125,34808.647447916665,0.9956854935072849,-216.5027380835454,-193.3041125585199,-23.198625525025506,44.006472904317576
2021-10-06,34432.6796875,33854.69140625,34198.9609375,34416.98828125,322170000,34416.98828125,34620.715625,34815.847708333335,0.9943953085684416,-196.2073721219058,-191.62432319341718,-4.5830489284886085,46.02748627310829
2021-10-07,34975.19140625,34509.71875,34509.71875,34754.94140625,273290000,34754.94140625,34598.41203125,34826.63921875,0.9934467639536941,-151.11123927877634,-188.50614855315266,37.39490927437632,51.94153974590874
2021-10-08,34842.62109375,34661.94921875,34757.5703125,34746.25,238080000,34746.25,34570.50921875,34838.26604166667,0.9923142896206019,-114.7507774156038,-185.00620776253345,70.25543034692964,60.27835397284775
2021-10-11,34951.3515625,34486.51171875,34723.7890625,34496.05859375,256820000,34496.05859375,34535.58796875,34842.255885416664,0.9911983908942296,-104.91382372034423,-178.41787421196852,73.5040504916243,57.25091329497952
2021-10-12,34611.23828125,34318.94140625,34507.1484375,34378.33984375,319010000,34378.33984375,34506.7215625,34841.515885416666,0.9903909369495374,-105.40187910188979,-171.33254352685293,65.93066442496314,51.59912603663444
2021-10-13,34449.828125,34115.1015625,34372.7109375,34377.80859375,316220000,34377.80859375,34480.59109375,34842.77640625,0.9896051534964639,-104.62547657630057,-159.0967115744546,54.47123499815402,44.039906010084785
2021-10-14,34923.828125,34443.21875,34443.21875,34912.55859375,338540000,34912.55859375,34481.91828125,34851.04666666667,0.9894083988653999,-60.16675121777371,-142.5022512788338,82.33550006106009,51.52815628077598
2021-10-15,35320.96875,35023.62890625,35023.62890625,35294.76171875,327870000,35294.76171875,34509.4,34861.61,0.9898969095231116,5.84038262401009,-116.42663054356996,122.26701316758005,55.23997043675081
2021-10-18,35327.5703125,35035.94140625,35221.01953125,35258.609375,312640000,35258.609375,34524.95921875,34869.944375,0.9901065183087205,54.604868809183245,-86.30356311104454,140.90843192022777,63.59413308575803
2021-10-19,35462.6796875,35290.12109375,35325.37109375,35457.30859375,278510000,35457.30859375,34560.14875,34878.89046875,0.9908614719543449,108.03903505044582,-52.49840675856103,160.53744180900685,64.67582753657307
2021-10-20,35669.69140625,35465.7109375,35475.16015625,35609.33984375,265750000,35609.33984375,34591.94671875,34892.650052083336,0.9913820437001922,160.8000452388951,-17.841597367708648,178.64164260660377,77.25195700439338
2021-10-21,35612.359375,35442.53125,35520.3203125,35603.078125,298390000,35603.078125,34626.01703125,34904.93390625,0.9920092421389728,199.8050295576104,17.109047851537373,182.695981706073,73.10377590580171
2021-10-22,35765.01953125,35533.94921875,35607.71875,35677.01953125,346290000,35677.01953125,34669.70265625,34921.6684375,0.9927848298055707,233.98596957019618,54.764580439375194,179.22138913082097,83.30621082195975
2021-10-25,35787.0390625,35629.37109375,35692.62109375,35741.1484375,267220000,35741.1484375,34740.52984375,34933.281614583335,0.9944822884674864,263.2150977758356,95.72202231467801,167.4930754611576,81.48162197018549
2021-10-26,35892.921875,35734.73046875,35791.05078125,35756.87890625,321910000,35756.87890625,34814.01140625,34943.42427083333,0.996296503067922,284.37066185117874,138.94381547328683,145.4268463778919,80.74576028109426
2021-10-27,35835.4296875,35490.4296875,35835.4296875,35490.69140625,354180000,35490.69140625,34863.30625,34951.44963541667,0.9974781193244886,276.4705122025043,176.34795585331773,100.1225563491866,67.45784579792677
2021-10-28,35742.25,35545.41015625,35545.41015625,35730.48046875,337400000,35730.48046875,34901.93265625,34962.07963541667,0.9982796509877594,286.25874738143466,207.505551937476,78.75319544395865,71.04570763219398
2021-10-29,35852.53125,35633.19921875,35712.28125,35819.55859375,399400000,35819.55859375,34942.795,34973.18015625,0.9991311869234011,297.77133195317583,234.52404784236407,63.24728411081176,80.39449982417236
2021-11-01,36009.73828125,35797.96875,35833.6484375,35913.83984375,292880000,35913.83984375,34984.57375,34989.526666666665,0.9998584457368102,310.91876907402184,257.0662405116503,53.85252856237156,85.64686849340907
2021-11-02,36088.80859375,35884.12890625,35935.109375,36052.62890625,304510000,36052.62890625,35054.679375,35017.40119791667,1.0010645614982288,328.7477260026135,275.7270939298412,53.02063207277229,86.53584612395571
2021-11-03,36178.51171875,35891.73046875,36059.08984375,36157.578125,262540000,36157.578125,35125.35375,35039.34239583334,1.0024547080020798,347.3418866189968,292.12007804777306,55.22180857122373,83.42832091188075
