Date,Open,High,Low,Close,Volume
2008-02-08,12248.4697265625,12281.8798828125,12103.3701171875,12182.1298828125,262200000
2008-02-11,12181.8896484375,12252.1201171875,12069.4697265625,12240.009765625,268100000
2008-02-12,12241.5595703125,12469.41015625,12241.5595703125,12373.41015625,256970000
2008-02-13,12368.1201171875,12573.1298828125,12367.7998046875,12552.240234375,236300000
2008-02-14,12551.509765625,12557.6103515625,12361.4599609375,12376.98046875,233790000
2008-02-15,12376.66015625,12376.66015625,12278.6201171875,12348.2099609375,289800000
2008-02-19,12349.58984375,12505.25,12304.080078125,12337.2197265625,257550000
2008-02-20,12333.3095703125,12464.0595703125,12227.7197265625,12427.259765625,297990000
2008-02-21,12426.849609375,12503.4599609375,12247.33984375,12284.2998046875,293420000
2008-02-22,12281.08984375,12397.7900390625,12155.259765625,12381.01953125,307090000
2008-02-25,12380.76953125,12584.6201171875,12341.0400390625,12570.2197265625,288600000
2008-02-26,12569.48046875,12734.1796875,12512.41015625,12684.919921875,291760000
2008-02-27,12683.5400390625,12756.5595703125,12609.3701171875,12694.2802734375,263720000
2008-02-28,12689.2802734375,12689.4404296875,12536.4296875,12582.1796875,247270000
2008-02-29,12579.580078125,12580.150390625,12223.5703125,12266.3896484375,351870000
2008-03-03,12264.3603515625,12281.3701171875,12161.0498046875,12258.900390625,259730000
2008-03-04,12259.1396484375,12259.23046875,12032.419921875,12213.7998046875,347720000
2008-03-05,12204.9296875,12349.669921875,12140.5302734375,12254.990234375,304570000
2008-03-06,12254.58984375,12254.58984375,12026.0703125,12040.3896484375,283100000
2008-03-07,12039.08984375,12094.2099609375,11819.6904296875,11893.6904296875,307580000
2008-03-10,11893.0400390625,11926.5,11731.599609375,11740.150390625,312020000
2008-03-11,11741.330078125,12160.7998046875,11741.009765625,12156.8095703125,372330000
2008-03-12,12148.6103515625,12303.349609375,12092.25,12110.240234375,288130000
2008-03-13,12096.490234375,12215.349609375,11875.7802734375,12145.740234375,336260000
2008-03-14,12146.3896484375,12193.6103515625,11832.7197265625,11951.08984375,380810000
2008-03-17,11946.4501953125,12076.2197265625,11756.599609375,11972.25,382890000
2008-03-18,11975.919921875,12392.66015625,11975.83984375,12392.66015625,367780000
2008-03-19,12391.51953125,12461.5302734375,12095.099609375,12099.66015625,328460000
2008-03-20,12102.4296875,12378.740234375,12097.8701171875,12361.3203125,502650000
2008-03-24,12361.9697265625,12622.0703125,12361.9697265625,12548.6396484375,264320000
2008-03-25,12547.33984375,12571.83984375,12449.080078125,12532.599609375,237650000
2008-03-26,12531.7900390625,12531.9501953125,12376.7001953125,12422.8603515625,235020000
2008-03-27,12421.8798828125,12476.759765625,12293.33984375,12302.4599609375,235390000
2008-03-28,12303.919921875,12382.16015625,12196.8701171875,12216.400390625,209000000
2008-03-31,12215.919921875,12326.4697265625,12176.1103515625,12262.8896484375,273610000
2008-04-01,12266.6396484375,12659.8203125,12266.4697265625,12654.3603515625,295530000
2008-04-02,12651.669921875,12696.2900390625,12555.169921875,12608.919921875,232760000
2008-04-03,12605.830078125,12675.1201171875,12527.75,12626.0302734375,183870000
2008-04-04,12626.0302734375,12688.48046875,12528.16015625,12609.419921875,181260000
2008-04-07,12612.58984375,12733.66015625,12583.2802734375,12612.4296875,198070000
2008-04-08,12602.66015625,12607.2998046875,12525.7998046875,12576.4404296875,197200000
2008-04-09,12574.650390625,12621.5498046875,12468.9697265625,12527.259765625,194950000
2008-04-10,12526.7802734375,12649.3095703125,12497.2197265625,12581.98046875,227330000
2008-04-11,12579.7802734375,12580.26953125,12302.0595703125,12325.419921875,286850000
2008-04-14,12324.76953125,12367.599609375,12280.400390625,12302.0595703125,216010000
2008-04-15,12302.0595703125,12387.7900390625,12269.8095703125,12362.4697265625,208950000
2008-04-16,12371.509765625,12625.7802734375,12371.509765625,12619.26953125,269490000
2008-04-17,12617.400390625,12656.5595703125,12563.25,12620.490234375,217000000
2008-04-18,12626.759765625,12893.98046875,12626.759765625,12849.3603515625,304030000
2008-04-21,12850.91015625,12850.91015625,12751.169921875,12825.01953125,192400000
2008-04-22,12825.01953125,12825.259765625,12656.5595703125,12720.23046875,214950000
2008-04-23,12721.4501953125,12837.3896484375,12703.0498046875,12763.2197265625,244120000
2008-04-24,12764.6796875,12942.259765625,12706.6298828125,12848.9501953125,249920000
2008-04-25,12848.3798828125,12909.2001953125,12742.7802734375,12891.8603515625,240760000
2008-04-28,12890.759765625,12938.759765625,12857.5,12871.75,222300000
2008-04-29,12870.3701171875,12889.830078125,12804.66015625,12831.9404296875,218020000
2008-04-30,12831.4501953125,13010.0,12808.98046875,12820.1298828125,255070000
2008-05-01,12818.33984375,13029.0498046875,12793.099609375,13010.0,245480000
2008-05-02,13012.5302734375,13132.4599609375,12981.830078125,13058.2001953125,205410000
2008-05-05,13056.5703125,13058.4501953125,12939.740234375,12969.5400390625,197810000
2008-05-06,12968.8896484375,13046.150390625,12863.2001953125,13020.830078125,199370000
2008-05-07,13010.8203125,13036.7099609375,12796.1904296875,12814.349609375,235000000
2008-05-08,12814.349609375,12909.8603515625,12794.8095703125,12866.7802734375,195570000
2008-05-09,12860.6796875,12861.41015625,12715.01953125,12745.8798828125,180240000
2008-05-12,12745.5498046875,12904.16015625,12740.5,12876.3095703125,198110000
2008-05-13,12872.080078125,12891.3701171875,12780.9697265625,12832.1796875,236710000
2008-05-14,12825.1201171875,12993.150390625,12825.1201171875,12898.3798828125,206820000
2008-05-15,12891.2900390625,12999.5,12854.98046875,12992.66015625,217780000
2008-05-16,12992.740234375,13001.9404296875,12893.490234375,12986.7998046875,249260000
2008-05-19,12985.41015625,13136.6904296875,12963.759765625,13028.16015625,193770000
2008-05-20,13026.0400390625,13026.0400390625,12781.7802734375,12828.6796875,265220000
2008-05-21,12824.9404296875,12862.4697265625,12573.669921875,12601.1904296875,265810000
2008-05-22,12597.6904296875,12669.33984375,12591.33984375,12625.6201171875,216360000
2008-05-23,12620.900390625,12621.9599609375,12460.08984375,12479.6298828125,190210000
2008-05-27,12479.6298828125,12572.5302734375,12442.58984375,12548.349609375,201530000
2008-05-28,12542.900390625,12601.9296875,12495.26953125,12594.0302734375,213680000
2008-05-29,12593.8701171875,12726.66015625,12554.7001953125,12646.2197265625,206420000
2008-05-30,12647.3603515625,12689.7001953125,12617.400390625,12638.3203125,210230000
2008-06-02,12637.669921875,12638.080078125,12427.76953125,12503.8203125,199090000
2008-06-03,12503.2001953125,12554.0498046875,12342.1201171875,12402.849609375,227460000
2008-06-04,12391.8603515625,12496.16015625,12338.7802734375,12390.48046875,238590000
2008-06-05,12388.8095703125,12610.9599609375,12388.8095703125,12604.4501953125,236160000
2008-06-06,12602.740234375,12603.0703125,12192.0595703125,12209.8095703125,307820000
2008-06-09,12210.1298828125,12331.8603515625,12195.3203125,12280.3203125,266350000
2008-06-10,12277.7099609375,12369.23046875,12206.9599609375,12289.759765625,240760000
2008-06-11,12286.33984375,12286.669921875,12079.1298828125,12083.76953125,247120000
2008-06-12,12089.6298828125,12269.240234375,12076.9296875,12141.580078125,260960000
2008-06-13,12144.58984375,12310.2802734375,12144.58984375,12307.349609375,247980000
2008-06-16,12306.8603515625,12319.7197265625,12212.25,12269.080078125,222140000
2008-06-17,12269.650390625,12322.8203125,12150.2900390625,12160.2998046875,174690000
2008-06-18,12158.6796875,12158.6796875,11993.6396484375,12029.0595703125,212900000
2008-06-19,12029.0595703125,12114.7900390625,11978.330078125,12063.08984375,230920000
2008-06-20,12062.1904296875,12062.1904296875,11818.830078125,11842.6904296875,429700000
2008-06-23,11843.830078125,11986.9599609375,11731.0595703125,11842.3603515625,182870000
2008-06-24,11842.3603515625,11904.3203125,11725.51953125,11807.4296875,225270000
2008-06-25,11805.3095703125,11924.1904296875,11789.3603515625,11811.830078125,236160000
2008-06-26,11808.5703125,11808.73046875,11453.419921875,11453.419921875,302550000
2008-06-27,11452.849609375,11485.25,11297.990234375,11346.509765625,338250000
2008-06-30,11345.7001953125,11437.2998046875,11287.5595703125,11350.009765625,282210000
2008-07-01,11344.6396484375,11407.900390625,11183.4296875,11382.259765625,299590000
2008-07-02,11382.33984375,11434.1201171875,11214.3701171875,11215.509765625,230690000
2008-07-03,11216.0,11337.48046875,11157.2099609375,11288.5400390625,176910000
2008-07-07,11289.1904296875,11399.1103515625,11120.740234375,11231.9599609375,248240000
2008-07-08,11225.0302734375,11391.1298828125,11174.8798828125,11384.2099609375,271500000
2008-07-09,11381.9296875,11418.240234375,11141.990234375,11147.4404296875,227100000
2008-07-10,11148.009765625,11270.2998046875,11086.9501953125,11229.01953125,248010000
2008-07-11,11226.169921875,11241.0703125,10977.6796875,11100.5400390625,275010000
2008-07-14,11103.6396484375,11239.0400390625,11003.650390625,11055.1904296875,205360000
2008-07-15,11050.7998046875,11123.669921875,10827.7099609375,10962.5400390625,331390000
2008-07-16,10961.8896484375,11244.169921875,10918.330078125,11239.2802734375,307590000
2008-07-17,11238.3896484375,11446.66015625,11209.5595703125,11446.66015625,335260000
2008-07-18,11436.5595703125,11510.8203125,11381.9296875,11496.5703125,378610000
2008-07-21,11495.01953125,11559.669921875,11423.9404296875,11467.33984375,212850000
2008-07-22,11457.900390625,11616.66015625,11387.3896484375,11602.5,273690000
2008-07-23,11603.3896484375,11698.169921875,11558.2900390625,11632.3798828125,264520000
2008-07-24,11630.33984375,11634.490234375,11345.3701171875,11349.2802734375,241140000
2008-07-25,11341.1396484375,11443.8095703125,11325.099609375,11370.6904296875,190920000
2008-07-28,11369.4697265625,11369.5498046875,11125.1298828125,11131.080078125,197550000
2008-07-29,11133.4404296875,11398.3798828125,11128.0595703125,11397.5595703125,206930000
2008-07-30,11397.5595703125,11586.6201171875,11397.5595703125,11583.6904296875,208520000
2008-07-31,11577.990234375,11578.8896484375,11363.6904296875,11378.01953125,220200000
2008-08-01,11379.8896484375,11425.73046875,11267.0498046875,11326.3203125,189700000
2008-08-04,11326.3203125,11382.169921875,11221.5302734375,11284.150390625,170250000
2008-08-05,11286.01953125,11615.9296875,11286.01953125,11615.76953125,234990000
2008-08-06,11603.6396484375,11685.4599609375,11521.3203125,11656.0703125,180060000
2008-08-07,11655.419921875,11655.580078125,11416.7001953125,11431.4296875,229610000
2008-08-08,11432.08984375,11759.9599609375,11388.0400390625,11734.3203125,212830000
2008-08-11,11729.669921875,11867.1103515625,11675.5302734375,11782.349609375,183190000
2008-08-12,11781.7001953125,11782.349609375,11601.51953125,11642.4697265625,173590000
2008-08-13,11632.8095703125,11633.7802734375,11453.33984375,11532.9599609375,182550000
2008-08-14,11532.0703125,11718.2802734375,11450.8896484375,11615.9296875,159790000
2008-08-15,11611.2099609375,11709.8896484375,11599.73046875,11659.900390625,215040000
2008-08-18,11659.650390625,11690.4296875,11434.1201171875,11479.3896484375,156290000
2008-08-19,11478.08984375,11478.169921875,11318.5,11348.5498046875,171580000
2008-08-20,11345.9404296875,11454.150390625,11290.580078125,11417.4296875,144880000
2008-08-21,11415.23046875,11476.2099609375,11315.5703125,11430.2099609375,130020000
2008-08-22,11426.7900390625,11632.1298828125,11426.7900390625,11628.0595703125,138790000
2008-08-25,11626.1904296875,11626.26953125,11362.6298828125,11386.25,148610000
2008-08-26,11383.5595703125,11436.240234375,11340.41015625,11412.8701171875,119800000
2008-08-27,11412.4599609375,11554.4599609375,11381.76953125,11502.509765625,120580000
2008-08-28,11499.8701171875,11715.1796875,11499.7900390625,11715.1796875,149150000
2008-08-29,11713.23046875,11713.23046875,11543.3896484375,11543.9599609375,166910000
2008-09-02,11545.6298828125,11790.169921875,11471.900390625,11516.919921875,177090000
2008-09-03,11506.009765625,11554.3798828125,11416.5302734375,11532.8798828125,174250000
2008-09-04,11532.48046875,11532.48046875,11176.01953125,11188.23046875,229200000
2008-09-05,11185.6298828125,11245.150390625,11037.849609375,11220.9599609375,198300000
2008-09-08,11224.8701171875,11570.66015625,11224.7900390625,11510.740234375,273000000
2008-09-09,11514.73046875,11577.5,11230.73046875,11230.73046875,257300000
2008-09-10,11233.91015625,11380.6298828125,11215.259765625,11268.919921875,214260000
2008-09-11,11264.4404296875,11445.6796875,11098.669921875,11433.7099609375,247820000
2008-09-12,11429.3203125,11459.9296875,11280.400390625,11421.990234375,238890000
2008-09-15,11416.3701171875,11416.4501953125,10917.509765625,10917.509765625,432970000
2008-09-16,10905.6201171875,11093.2197265625,10742.7001953125,11059.01953125,494760000
2008-09-17,11056.580078125,11057.3095703125,10595.900390625,10609.66015625,463200000
2008-09-18,10609.009765625,11076.4404296875,10459.4404296875,11019.6904296875,488060000
2008-09-19,11027.509765625,11483.0498046875,11026.7001953125,11388.4404296875,655110000
2008-09-22,11394.419921875,11394.580078125,10992.2001953125,11015.6904296875,213210000
2008-09-23,11015.6904296875,11143.2099609375,10833.9404296875,10854.169921875,204480000
2008-09-24,10850.01953125,10928.400390625,10753.5703125,10825.169921875,183630000
2008-09-25,10827.169921875,11129.1904296875,10827.009765625,11022.0595703125,218530000
2008-09-26,11019.0400390625,11168.0595703125,10868.8203125,11143.1298828125,232560000
2008-09-29,11139.6201171875,11139.9404296875,10365.4501953125,10365.4501953125,385940000
2008-09-30,10371.580078125,10868.900390625,10371.419921875,10850.66015625,319770000
2008-10-01,10847.400390625,10882.51953125,10631.9501953125,10831.0703125,256670000
2008-10-02,10825.5400390625,10825.5400390625,10439.51953125,10482.849609375,395330000
2008-10-03,10483.9599609375,10796.259765625,10310.25,10325.3798828125,299690000
2008-10-06,10322.51953125,10322.759765625,9525.3203125,9955.5,391460000
2008-10-07,9955.419921875,10124.0302734375,9436.669921875,9447.1103515625,362520000
2008-10-08,9437.23046875,9628.0703125,9194.7802734375,9258.099609375,479270000
2008-10-09,9261.6904296875,9448.1396484375,8579.1904296875,8579.1904296875,436740000
2008-10-10,8568.669921875,8901.2802734375,7882.509765625,8451.1904296875,674920000
2008-10-13,8462.419921875,9427.990234375,8462.1796875,9387.6103515625,399290000
2008-10-14,9388.9697265625,9794.3701171875,9085.4296875,9310.990234375,412740000
2008-10-15,9301.91015625,9308.759765625,8530.1201171875,8577.91015625,374350000
2008-10-16,8577.0400390625,9013.26953125,8197.669921875,8979.259765625,422450000
2008-10-17,8975.349609375,9281.1201171875,8718.25,8852.2197265625,360600000
2008-10-20,8852.2998046875,9266.6298828125,8852.2197265625,9265.4296875,241400000
2008-10-21,9262.7998046875,9284.5498046875,9004.26953125,9033.66015625,231160000
2008-10-22,9027.83984375,9027.83984375,8335.2998046875,8519.2099609375,348840000
2008-10-23,8519.76953125,8795.990234375,8243.5498046875,8691.25,340740000
2008-10-24,8683.2099609375,8683.2099609375,8187.47998046875,8378.9501953125,335680000
2008-10-27,8375.919921875,8599.099609375,8143.58984375,8175.77001953125,281180000
2008-10-28,8178.72021484375,9082.080078125,8174.72998046875,9065.1201171875,372160000
2008-10-29,9062.330078125,9363.3203125,8890.2900390625,8990.9599609375,316230000
2008-10-30,9004.66015625,9266.4697265625,8976.8701171875,9180.6904296875,267210000
2008-10-31,9179.08984375,9454.3603515625,9119.2001953125,9325.009765625,310950000
2008-11-03,9326.0400390625,9410.5498046875,9255.48046875,9319.830078125,180970000
2008-11-04,9323.8896484375,9653.9501953125,9323.8896484375,9625.2802734375,254930000
2008-11-05,9616.599609375,9616.599609375,9111.4697265625,9139.26953125,264640000
2008-11-06,9134.009765625,9155.4404296875,8637.169921875,8695.7900390625,344350000
2008-11-07,8696.0302734375,8961.5703125,8696.0302734375,8943.8095703125,246300000
2008-11-10,8946.599609375,9159.580078125,8760.4599609375,8870.5400390625,221230000
2008-11-11,8864.3203125,8867.91015625,8560.7099609375,8693.9599609375,257270000
2008-11-12,8684.51953125,8684.599609375,8265.2900390625,8282.66015625,314660000
2008-11-13,8281.1396484375,8876.58984375,7965.419921875,8835.25,476600000
2008-11-14,8822.1904296875,8923.1796875,8469.990234375,8497.3095703125,304370000
2008-11-17,8494.83984375,8571.2998046875,8246.8896484375,8273.580078125,278220000
2008-11-18,8273.33984375,8477.9501953125,8105.43994140625,8424.75,366390000
2008-11-19,8420.6904296875,8504.6396484375,7987.080078125,7997.27978515625,350470000
2008-11-20,7995.52978515625,8187.39990234375,7506.97021484375,7552.2900390625,528130000
2008-11-21,7552.3701171875,8071.75,7449.3798828125,8046.419921875,569010000
2008-11-24,8048.08984375,8599.01953125,8048.08984375,8443.3896484375,491890000
2008-11-25,8445.1396484375,8607.3798828125,8281.4599609375,8479.4697265625,374020000
2008-11-26,8464.490234375,8726.6103515625,8311.169921875,8726.6103515625,283920000
2008-11-28,8724.7001953125,8831.349609375,8672.6904296875,8829.0400390625,155510000
2008-12-01,8826.8896484375,8827.0498046875,8141.35986328125,8149.08984375,321010000
2008-12-02,8153.75,8437.169921875,8143.509765625,8419.08984375,307520000
2008-12-03,8409.1396484375,8624.1904296875,8234.150390625,8591.6904296875,294680000
2008-12-04,8587.0703125,8631.990234375,8259.400390625,8376.240234375,280880000
2008-12-05,8376.080078125,8686.4697265625,8118.5,8635.419921875,346370000
2008-12-08,8637.650390625,9026.41015625,8637.490234375,8934.1796875,358970000
2008-12-09,8934.099609375,8934.099609375,8651.740234375,8691.330078125,284950000
2008-12-10,8693.0,8879.2197265625,8646.330078125,8761.419921875,232830000
2008-12-11,8750.1298828125,8809.4501953125,8512.759765625,8565.08984375,290540000
2008-12-12,8563.099609375,8682.5703125,8347.8095703125,8629.6796875,271030000
2008-12-15,8628.8095703125,8676.2802734375,8469.0302734375,8564.5302734375,229940000
2008-12-16,8565.650390625,8958.7900390625,8565.650390625,8924.1396484375,337190000
2008-12-17,8921.91015625,8961.259765625,8778.0703125,8824.33984375,239260000
2008-12-18,8823.9404296875,8883.3603515625,8527.41015625,8604.990234375,274080000
2008-12-19,8606.5,8787.23046875,8550.4296875,8579.1103515625,550150000
2008-12-22,8573.3701171875,8601.41015625,8372.01953125,8519.6904296875,211090000
2008-12-23,8518.650390625,8604.1201171875,8391.2998046875,8419.490234375,174640000
2008-12-24,8416.8603515625,8498.5,8416.8603515625,8468.48046875,66930000
2008-12-26,8468.7099609375,8533.0703125,8461.7802734375,8515.5498046875,86760000
2008-12-29,8515.8701171875,8530.6796875,8364.0595703125,8483.9296875,153730000
2008-12-30,8487.509765625,8675.240234375,8487.509765625,8668.3896484375,162560000
2008-12-31,8666.48046875,8842.66015625,8664.8896484375,8776.3896484375,226760000
2009-01-02,8772.25,9065.2802734375,8760.7802734375,9034.6904296875,213700000
2009-01-05,9027.1298828125,9034.3701171875,8892.3603515625,8952.8896484375,233760000
2009-01-06,8954.5703125,9088.0595703125,8940.9501953125,9015.099609375,215410000
2009-01-07,8996.9404296875,8996.9404296875,8719.919921875,8769.7001953125,266710000
2009-01-08,8769.9404296875,8770.01953125,8651.1904296875,8742.4599609375,226620000
2009-01-09,8738.7998046875,8769.6201171875,8576.9599609375,8599.1796875,204300000
2009-01-12,8599.259765625,8602.599609375,8421.080078125,8473.9697265625,273550000
2009-01-13,8474.6103515625,8522.080078125,8376.8798828125,8448.5595703125,304050000
2009-01-14,8446.009765625,8446.25,8140.72021484375,8200.1396484375,355050000
2009-01-15,8196.240234375,8286.16015625,7995.1298828125,8212.490234375,436660000
2009-01-16,8215.669921875,8341.2001953125,8109.33984375,8281.2197265625,439360000
2009-01-20,8279.6298828125,8291.98046875,7939.93017578125,7949.08984375,419200000
2009-01-21,7949.169921875,8243.5498046875,7936.18994140625,8228.099609375,410040000
2009-01-22,8224.4296875,8224.830078125,7957.14013671875,8122.7998046875,420040000
2009-01-23,8108.7900390625,8152.58984375,7909.02978515625,8077.56005859375,370510000
2009-01-26,8078.0400390625,8231.6796875,8023.16015625,8116.02978515625,316720000
2009-01-27,8117.39013671875,8225.7900390625,8083.14013671875,8174.72998046875,247750000
2009-01-28,8175.93017578125,8405.8701171875,8175.93017578125,8375.4501953125,357940000
2009-01-29,8373.0595703125,8373.1396484375,8137.93994140625,8149.009765625,247450000
2009-01-30,8149.009765625,8195.759765625,7961.919921875,8000.85986328125,303160000
2009-02-02,8000.6201171875,8000.6201171875,7867.3701171875,7936.75,293890000
2009-02-03,7936.990234375,8111.56982421875,7905.52001953125,8078.35986328125,313090000
2009-02-04,8070.31982421875,8162.14990234375,7929.259765625,7956.66015625,345520000
2009-02-05,7954.830078125,8107.830078125,7845.31005859375,8063.06982421875,390980000
2009-02-06,8056.3798828125,8312.3701171875,8052.240234375,8280.58984375,396380000
2009-02-09,8281.3798828125,8315.0703125,8196.240234375,8270.8701171875,289280000
2009-02-10,8269.3603515625,8269.4404296875,7848.740234375,7888.8798828125,449890000
2009-02-11,7887.0498046875,7983.740234375,7852.16015625,7939.52978515625,270280000
2009-02-12,7931.97021484375,7938.81982421875,7693.97998046875,7932.759765625,331960000
2009-02-13,7933.0,7970.83984375,7840.4501953125,7850.41015625,251960000
2009-02-17,7845.6298828125,7845.6298828125,7551.009765625,7552.60009765625,332850000
2009-02-18,7546.35009765625,7617.759765625,7479.97021484375,7555.6298828125,268220000
2009-02-19,7555.22998046875,7614.97021484375,7447.5498046875,7465.9501953125,301480000
2009-02-20,7461.490234375,7469.2900390625,7249.47021484375,7365.669921875,584900000
2009-02-23,7365.990234375,7441.02001953125,7105.93994140625,7114.77978515625,406150000
2009-02-24,7115.33984375,7378.97021484375,7114.2998046875,7350.93994140625,468010000
2009-02-25,7349.580078125,7404.93994140625,7156.68017578125,7270.89013671875,450270000
2009-02-26,7269.06005859375,7402.31005859375,7173.56005859375,7182.080078125,321300000
2009-02-27,7180.97021484375,7195.4599609375,7033.6201171875,7062.93017578125,667950000
2009-03-02,7056.47998046875,7058.9501953125,6755.169921875,6763.2900390625,568670000
2009-03-03,6764.81005859375,6855.2900390625,6705.6298828125,6726.02001953125,445280000
2009-03-04,6726.5,6979.22021484375,6726.419921875,6875.83984375,464830000
2009-03-05,6874.009765625,6874.009765625,6544.10009765625,6594.43994140625,509770000
2009-03-06,6595.16015625,6755.169921875,6469.9501953125,6626.93994140625,425170000
2009-03-09,6625.740234375,6709.60986328125,6516.85986328125,6547.0498046875,365990000
2009-03-10,6547.009765625,6926.490234375,6546.60986328125,6926.490234375,640020000
2009-03-11,6923.1298828125,7015.06005859375,6867.5498046875,6930.39990234375,524430000
2009-03-12,6932.39013671875,7184.7099609375,6872.25,7170.06005859375,488690000
2009-03-13,7167.35009765625,7242.6201171875,7105.85986328125,7223.97998046875,479010000
2009-03-16,7225.330078125,7392.91015625,7206.85009765625,7216.97021484375,586970000
2009-03-17,7218.0,7396.81005859375,7172.0498046875,7395.7001953125,391880000
2009-03-18,7395.7001953125,7571.64013671875,7257.27001953125,7486.580078125,584110000
2009-03-19,7489.68017578125,7548.4599609375,7369.259765625,7400.7998046875,559920000
2009-03-20,7402.31005859375,7460.93017578125,7257.830078125,7278.3798828125,672950000
2009-03-23,7279.25,7780.72021484375,7278.77978515625,7775.85986328125,515600000
2009-03-24,7773.47021484375,7796.56982421875,7646.990234375,7659.97021484375,379670000
2009-03-25,7659.81005859375,7863.6298828125,7550.06005859375,7749.81005859375,454090000
2009-03-26,7752.35986328125,7931.330078125,7752.27978515625,7924.56005859375,397260000
2009-03-27,7922.56982421875,7922.56982421875,7735.9501953125,7776.18017578125,323650000
2009-03-30,7773.31005859375,7773.39013671875,7437.58984375,7522.02001953125,383260000
2009-03-31,7523.77001953125,7725.35986328125,7523.4501953125,7608.919921875,399840000
2009-04-01,7606.1298828125,7789.0,7483.8701171875,7761.60009765625,361340000
2009-04-02,7763.990234375,8075.72998046875,7763.990234375,7978.080078125,442820000
2009-04-03,7980.6298828125,8019.5,7897.240234375,8017.58984375,308210000
2009-04-06,8016.16015625,8016.16015625,7862.2001953125,7975.85009765625,247400000
2009-04-07,7968.919921875,7969.080078125,7762.080078125,7789.56005859375,276920000
2009-04-08,7788.68017578125,7887.52001953125,7750.85009765625,7837.10986328125,255350000
2009-04-09,7839.89013671875,8087.27978515625,7839.89013671875,8083.3798828125,462060000
2009-04-13,8082.02001953125,8113.41015625,7963.75,8057.81005859375,424250000
2009-04-14,8057.41015625,8057.41015625,7902.259765625,7920.18017578125,513010000
2009-04-15,7914.919921875,8041.31982421875,7870.47998046875,8029.6201171875,413280000
2009-04-16,8029.14013671875,8168.1201171875,7962.7099609375,8125.43017578125,359470000
2009-04-17,8125.43017578125,8190.66015625,8086.8798828125,8131.330078125,537670000
2009-04-20,8128.93994140625,8128.93994140625,7840.4501953125,7841.72998046875,453660000
2009-04-21,7841.72998046875,7979.2001953125,7791.9501953125,7969.56005859375,424030000
2009-04-22,7964.77978515625,8044.830078125,7868.009765625,7886.56982421875,387030000
2009-04-23,7886.81005859375,7979.43994140625,7804.2099609375,7957.06005859375,327240000
2009-04-24,7957.4501953125,8127.5,7957.4501953125,8076.2900390625,402720000
2009-04-27,8073.81982421875,8122.56005859375,7987.16015625,8025.0,282990000
2009-04-28,8023.56005859375,8091.66015625,7938.97998046875,8016.9501953125,274710000
2009-04-29,8018.31005859375,8257.5703125,8017.91015625,8185.72998046875,300340000
2009-04-30,8188.509765625,8307.509765625,8136.89990234375,8168.1201171875,341400000
2009-05-01,8167.41015625,8219.8095703125,8099.31005859375,8212.41015625,237360000
2009-05-04,8213.599609375,8434.8603515625,8213.599609375,8426.740234375,354490000
2009-05-05,8425.5498046875,8458.1201171875,8362.7802734375,8410.650390625,311490000
2009-05-06,8403.48046875,8518.5703125,8403.0,8512.2802734375,454480000
2009-05-07,8512.2802734375,8577.1904296875,8358.0,8409.849609375,476640000
2009-05-08,8410.73046875,8587.5498046875,8410.73046875,8574.650390625,428420000
