Date,Adj Close
1992-01-02,0.087
1992-01-03,0.08958565621606646
1992-01-06,0.08945873689976643
1992-01-07,0.08988443092535507
1992-01-08,0.08980263310440591
1992-01-09,0.09031120310934543
1992-01-10,0.08939950877043196
1992-01-13,0.0881411346524692
1992-01-14,0.09357368757156541
1992-01-15,0.09472245026543631
1992-01-16,0.09388421592292324
1992-01-17,0.0953257524170648
1992-01-20,0.09428519810890425
1992-01-21,0.09141247484100776
1992-01-22,0.09438950519245431
1992-01-23,0.09165609102711024
1992-01-24,0.0922175067183839
1992-01-27,0.09293840976951122
1992-01-28,0.09586542754869863
1992-01-29,0.09139445245580924
1992-01-30,0.09322165239341072
1992-01-31,0.09122041337182038
1992-02-03,0.09220151627931028
1992-02-04,0.0957762198406009
1992-02-05,0.09433501596250222
1992-02-06,0.09414736527331026
1992-02-07,0.09131772075354126
1992-02-10,0.09312484093824046
1992-02-11,0.09372920107849493
1992-02-12,0.09608274602607951
1992-02-13,0.09322312566932937
1992-02-14,0.09315800868777648
1992-02-18,0.09117740633612863
1992-02-19,0.09169043134146679
1992-02-20,0.09631631353705887
1992-02-21,0.09627824987454218
1992-02-24,0.09648746155181831
1992-02-25,0.0941445444574749
1992-02-26,0.09653211341397808
1992-02-27,0.09521753385607616
1992-02-28,0.09504768411722923
1992-03-02,0.09576393232923065
1992-03-03,0.09718490965705312
1992-03-04,0.09510824152593685
1992-03-05,0.09255335139490692
1992-03-06,0.09071240103239599
1992-03-09,0.09011940279927198
1992-03-10,0.09156338976678485
1992-03-11,0.08950666565521402
1992-03-12,0.08950666565521402
1992-03-13,0.09197409279123547
1992-03-16,0.09202013810623853
1992-03-17,0.09382574808719717
1992-03-18,0.09366703267658975
1992-03-19,0.09432913264650997
1992-03-20,0.09573478542871734
1992-03-23,0.0953277177665953
1992-03-24,0.09427995146919528
1992-03-25,0.09413006582087201
1992-03-26,0.09490669977115998
1992-03-27,0.09149078583939915
1992-03-30,0.0918393805857708
1992-03-31,0.09186697776942371
1992-04-01,0.09313650978724768
1992-04-02,0.09172489127538704
1992-04-03,0.0931032746220294
1992-04-06,0.09555430783130374
1992-04-07,0.08970361037215711
1992-04-08,0.08679140762630276
1992-04-09,0.09064522331895852
1992-04-10,0.09341364602758145
1992-04-13,0.09476173634582967
1992-04-14,0.0981607622582053
1992-04-15,0.10274941157553734
1992-04-16,0.10401004622002354
1992-04-20,0.10098697818264867
1992-04-21,0.10167348258323068
1992-04-22,0.10123008852514036
1992-04-23,0.10219279181337552
1992-04-24,0.09980980965435965
1992-04-27,0.09787019356462069
1992-04-28,0.09819067874906734
1992-04-29,0.10062391496845473
1992-04-30,0.10315721759933277
1992-05-01,0.10086872495784646
1992-05-04,0.10498317467172254
1992-05-05,0.10310022661281548
1992-05-06,0.10409458496233043
1992-05-07,0.10349400361540866
1992-05-08,0.10409218506534017
1992-05-11,0.10691487186760136
1992-05-12,0.10564042749917059
1992-05-13,0.10633809194150572
1992-05-14,0.10399174707142701
1992-05-15,0.10241156366939139
1992-05-18,0.10467767435891914
1992-05-19,0.10688781198578637
1992-05-20,0.10645976241677027
1992-05-21,0.1049250605999055
1992-05-22,0.10574007422322941
1992-05-26,0.10345392076270221
1992-05-27,0.10407165039343468
1992-05-28,0.10687291445623237
1992-05-29,0.10672007712714138
1992-06-01,0.10837927161585728
1992-06-02,0.10662004455248966
1992-06-03,0.10772877505214891
1992-06-04,0.10698089773176081
1992-06-05,0.10687894223167868
1992-06-08,0.10742915399673568
1992-06-09,0.10393217172915258
1992-06-10,0.10126415542893606
1992-06-11,0.10207870787206655
1992-06-12,0.10236487801702397
1992-06-15,0.10241431490803739
1992-06-16,0.09990209209946581
1992-06-17,0.09584816326494067
1992-06-18,0.09455413897990494
1992-06-19,0.09561145433314333
1992-06-22,0.0951777330877412
1992-06-23,0.0956289093680281
1992-06-24,0.09610983421130029
1992-06-25,0.09547582408970297
1992-06-26,0.09532510031344582
1992-06-29,0.09884987159006042
1992-06-30,0.09871865929060554
1992-07-01,0.10214991927928006
1992-07-02,0.09980145009035976
1992-07-06,0.1006655893555337
1992-07-07,0.09636788732259959
1992-07-08,0.09618786479536413
1992-07-09,0.09910250800386722
1992-07-10,0.09973037682768301
1992-07-13,0.10038038919153346
1992-07-14,0.10243664939733241
1992-07-15,0.10115192101534176
1992-07-16,0.10273897374309895
1992-07-17,0.09976829669713155
1992-07-20,0.0969933655104746
1992-07-21,0.09750713034052735
1992-07-22,0.09456601979330549
1992-07-23,0.09572517721847548
1992-07-24,0.09531980995007731
1992-07-27,0.09499083084032983
1992-07-28,0.09985748231554609
1992-07-29,0.10423393380926006
1992-07-30,0.10550316956926946
1992-07-31,0.10569466330533549
1992-08-03,0.1058560962015033
1992-08-04,0.10473488558920771
1992-08-05,0.10280972201052228
1992-08-06,0.10038452350338745
1992-08-07,0.09956667259180393
1992-08-10,0.10008559382765576
1992-08-11,0.09945794404482308
1992-08-12,0.09846153860940651
1992-08-13,0.09774104494732863
1992-08-14,0.09923205901614164
1992-08-17,0.09884573094303144
1992-08-18,0.09928882038712072
1992-08-19,0.09712454526688875
1992-08-20,0.0969151880657628
1992-08-21,0.09208859610342673
1992-08-24,0.0897138227083821
1992-08-25,0.09007398972402145
1992-08-26,0.09139225238544299
1992-08-27,0.092103623404936
1992-08-28,0.09329559922421088
1992-08-31,0.09235200395256345
1992-09-01,0.09316588182711692
1992-09-02,0.09538758647976919
1992-09-03,0.09556604309236598
1992-09-04,0.09459731544634621
1992-09-08,0.09260813531731259
1992-09-09,0.09360196625958823
1992-09-10,0.09673535063421017
1992-09-11,0.09678276418568739
1992-09-14,0.10347033998561977
1992-09-15,0.0986147644023048
1992-09-16,0.0978369334158227
1992-09-17,0.09750267490736987
1992-09-18,0.0985888422714552
1992-09-21,0.09798398789784453
1992-09-22,0.09416953826602431
1992-09-23,0.09396495245395321
1992-09-24,0.09481922167007871
1992-09-25,0.09130597242231119
1992-09-28,0.09366876053157706
1992-09-29,0.09279246465936698
1992-09-30,0.09324340863720389
1992-10-01,0.09164592281321837
1992-10-02,0.08673720643474644
1992-10-05,0.0848406108232645
1992-10-06,0.08477143174641527
1992-10-07,0.08253316708292284
1992-10-08,0.08454361776299517
1992-10-09,0.08114548384642595
1992-10-12,0.08431388212429021
1992-10-13,0.08663740109957342
1992-10-14,0.08612008580085308
1992-10-15,0.0843038384383878
1992-10-16,0.08427802287491619
1992-10-19,0.0854909084537836
1992-10-20,0.08527372910346977
1992-10-21,0.08536912852332715
1992-10-22,0.08656675970368773
1992-10-23,0.08715385897498928
1992-10-26,0.09036710721310764
1992-10-27,0.08960896966958207
1992-10-28,0.09101769574478023
1992-10-29,0.09055514630398369
1992-10-30,0.08874755815986977
1992-11-02,0.09194711577646245
1992-11-03,0.0910613026897252
1992-11-04,0.08838531827432661
1992-11-05,0.09023343411422016
1992-11-06,0.08989996592362043
1992-11-09,0.08997186611646334
1992-11-10,0.0885866928931744
1992-11-11,0.08990367417121041
1992-11-12,0.08985872649662391
1992-11-13,0.08924764505694646
1992-11-16,0.08680590462396366
1992-11-17,0.08571800288288939
1992-11-18,0.08694428932677403
1992-11-19,0.0871287366898433
1992-11-20,0.08870315346659585
