Country,Deaths/Mil.,2020/04/07 07:40:26 UTC
San Marino,943.134
Spain,285.317
Italy,273.250
Andorra,271.800
Belgium,140.822
Sint Maarten,139.946
France,136.561
Netherlands,108.924
Switzerland,88.379
UK,79.125
Luxembourg,65.502
Saint Martin,51.750
Sweden,47.263
Iran,44.497
Channel Islands,40.266
Ireland,35.228
USA,33.069
Denmark,32.279
Bermuda,32.103
Portugal,30.490
Liechtenstein,26.234
Turks and Caicos,25.875
Monaco,25.481
Austria,24.423
Germany,21.606
Iceland,17.581
Guadeloupe,17.475
Cayman Islands,15.205
Slovenia,14.427
Estonia,14.319
Norway,14.205
Panama,12.755
Bahamas,12.727
Isle of Man,11.763
North Macedonia,11.056
Ecuador,10.807
Martinique,10.649
Total:,9.595
World,9.589
Romania,9.154
Bosnia and Herzegovina,9.134
Canada,8.566
Dominican Republic,7.951
Turkey,7.689
Greece,7.562
Czechia,7.473
Cyprus,7.452
Mayotte,7.329
Albania,7.297
Barbados,6.967
Israel,6.813
Serbia,6.644
Guyana,6.290
Curaçao,6.077
Trinidad and Tobago,5.714
Mauritius,5.508
Lithuania,5.506
Hungary,4.890
Finland,4.878
Moldova,4.706
Croatia,3.902
Algeria,3.890
S. Korea,3.754
Montenegro,3.188
Bulgaria,3.154
Poland,2.837
Peru,2.802
Lebanon,2.774
Armenia,2.701
Brazil,2.684
Belize,2.571
Bahrain,2.349
China,2.323
Brunei ,2.289
Honduras,2.236
Morocco,2.143
Chile,1.936
Malaysia,1.912
Cabo Verde,1.857
Tunisia,1.846
Australia,1.803
Uruguay,1.720
Suriname,1.700
Iraq,1.614
Philippines,1.470
Qatar,1.389
Belarus,1.374
Bolivia,1.227
Argentina,1.172
UAE,1.113
Saudi Arabia,1.091
Singapore,1.025
Jamaica,1.017
Ukraine,1.016
Mexico,0.974
Colombia,0.903
Congo,0.889
Burkina Faso,0.841
Egypt,0.836
Cuba,0.793
Indonesia,0.755
Japan,0.730
Paraguay,0.696
Azerbaijan,0.688
Liberia,0.643
El Salvador,0.615
Kyrgyzstan,0.614
Jordan,0.585
Hong Kong,0.533
Latvia,0.530
Georgia,0.503
Botswana,0.500
Gambia,0.500
Gabon,0.433
Russia,0.395
Niger,0.395
Costa Rica,0.394
Oman,0.394
Thailand,0.383
Slovakia,0.367
Togo,0.362
Cameroon,0.342
Kazakhstan,0.322
Afghanistan,0.286
Sri Lanka,0.267
Venezuela,0.255
Pakistan,0.238
Kuwait,0.235
DRC,0.224
Taiwan,0.213
Mali,0.213
New Zealand,0.208
South Africa,0.199
Palestine,0.197
Mauritania,0.167
Guatemala,0.162
Libya,0.158
Ghana,0.157
Nicaragua,0.150
Senegal,0.115
Kenya,0.114
India,0.112
Ivory Coast,0.111
Syria,0.105
Haiti,0.083
Benin,0.077
Zimbabwe,0.070
Bangladesh,0.068
Angola,0.062
Uzbekistan,0.059
Zambia,0.051
Sudan,0.043
Nigeria,0.021
Ethiopia,0.018
Myanmar,0.018
Tanzania,0.017
