Country,Deaths/Mil.,2020/06/08 00:09:18 UTC
World,3074.094
Total:,3074.094
"
North America
",1155.357
Total:,1155.357
USA,947.779
"
Europe
",613.473
Total:,613.473
"
South America
",516.163
Total:,516.163
Brazil,438.751
"
Asia
",382.992
Total:,382.992
India,250.322
France,199.382
Canada,148.014
Iran,125.139
UK,85.562
Spain,58.008
Mexico,44.950
Italy,41.400
Peru,29.534
Russia,28.814
Germany,26.819
Chile,25.434
Sweden,20.623
Ecuador,18.642
Belgium,17.983
Turkey,16.906
"
Africa
",12.731
Total:,12.731
Netherlands,12.260
Moldova,11.777
Saudi Arabia,10.927
Colombia,10.749
Romania,9.373
Ukraine,8.873
Argentina,7.982
Poland,6.970
Japan,5.237
South Africa,4.299
Philippines,3.756
Dominican Republic,3.019
Hungary,2.861
Portugal,2.473
Ireland,2.398
Pakistan,2.246
Panama,1.978
Iraq,1.931
Switzerland,1.737
North Macedonia,1.720
Algeria,1.671
Kuwait,1.625
Egypt,1.488
El Salvador,1.389
Azerbaijan,0.769
Cameroon,0.751
Denmark,0.739
Bulgaria,0.704
Lithuania,0.704
Austria,0.676
Greece,0.541
Honduras,0.528
Belarus,0.509
Israel,0.450
Ethiopia,0.428
Andorra,0.419
Czechia,0.408
Morocco,0.379
Mauritania,0.367
S. Korea,0.348
Afghanistan,0.333
Oman,0.333
Serbia,0.316
Tanzania,0.289
Finland,0.278
Kazakhstan,0.259
Bosnia and Herzegovina,0.244
Guyana,0.234
Bahamas,0.214
Kenya,0.213
Nigeria,0.198
Sint Maarten,0.195
Qatar,0.192
Senegal,0.170
Guatemala,0.169
Armenia,0.152
Mayotte,0.144
Norway,0.139
Albania,0.136
Lebanon,0.135
Guinea,0.134
Bermuda,0.128
Antigua and Barbuda,0.115
Cuba,0.114
Uruguay,0.109
Bolivia,0.102
Georgia,0.096
Croatia,0.093
Latvia,0.092
Gabon,0.088
Guadeloupe,0.085
"

",0.083
Total:,0.083
Madagascar,0.077
Barbados,0.076
Cyprus,0.075
Diamond Princess,0.073
Saint Martin,0.073
Somalia,0.071
Malaysia,0.070
San Marino,0.062
Jordan,0.056
China,0.056
Kyrgyzstan,0.055
Uzbekistan,0.051
Tunisia,0.045
Eswatini,0.045
Angola,0.044
"
Oceania
",0.042
Australia,0.042
Total:,0.042
Monaco,0.040
Maldives,0.038
Jamaica,0.034
Costa Rica,0.030
Luxembourg,0.027
Malawi,0.027
Bahrain,0.023
Thailand,0.019
Paraguay,0.019
Bangladesh,0.014
Ghana,0.014
Brunei ,0.014
Réunion,0.008
UAE,0.007
Hong Kong,0.007
Sri Lanka,0.006
Zambia,0.006
French Guiana,0.003
Singapore,0.002
