Country,Deaths/Mil.,2020/04/20 22:13:00 UTC
San Marino,1149.403
Belgium,502.879
Andorra,478.884
Spain,445.973
Italy,398.778
France,310.399
UK,243.248
Sint Maarten,233.284
Netherlands,218.963
Switzerland,165.125
Sweden,156.428
Ireland,139.138
Channel Islands,138.049
USA,127.767
Luxembourg,119.815
Isle of Man,105.840
Bermuda,80.291
Monaco,76.436
Portugal,72.080
Denmark,62.822
Iran,62.005
Germany,56.156
Austria,52.194
Saint Martin,51.730
Canada,44.531
Slovenia,37.029
Norway,33.396
British Virgin Islands,33.000
Martinique,31.951
Antigua and Barbuda,30.652
Estonia,30.150
Iceland,29.306
Panama,29.194
Ecuador,28.734
Liechtenstein,26.222
North Macedonia,25.920
Turks and Caicos,25.818
Turkey,25.380
Romania,24.874
Bahamas,22.950
World,21.839
Total:,21.805
Dominican Republic,21.682
Hungary,20.562
Israel,20.445
Guadeloupe,20.000
Aruba,18.742
Czechia,18.129
Finland,17.685
Barbados,17.400
Moldova,17.363
Cayman Islands,15.213
Bosnia and Herzegovina,14.936
Mayotte,14.657
Serbia,14.310
Lithuania,13.589
Peru,13.493
Brazil,12.120
Croatia,11.444
Greece,11.109
Poland,10.022
Cyprus,9.933
Albania,9.038
Guyana,8.938
Algeria,8.759
Montenegro,7.965
Armenia,7.426
Chile,7.276
Mauritius,7.079
Malta,6.794
Bulgaria,6.202
Curaçao,6.071
Trinidad and Tobago,5.684
Belarus,5.398
Mexico,5.315
Belize,5.000
Honduras,4.629
S. Korea,4.599
UAE,4.350
Bahrain,4.115
Philippines,3.910
Morocco,3.897
Colombia,3.707
Ukraine,3.464
French Guiana,3.351
Tunisia,3.224
China,3.191
Cuba,3.179
Qatar,3.124
Lebanon,3.071
Argentina,3.006
Saudi Arabia,2.957
Uruguay,2.879
Bolivia,2.809
Australia,2.789
Russia,2.776
Malaysia,2.756
Latvia,2.652
New Zealand,2.492
Egypt,2.475
Slovakia,2.383
Brunei ,2.283
Indonesia,2.182
Kuwait,2.107
Iraq,2.032
Djibouti,2.024
Singapore,1.880
Azerbaijan,1.879
Japan,1.858
Burkina Faso,1.831
Cabo Verde,1.806
Suriname,1.700
Jamaica,1.684
Liberia,1.616
Cameroon,1.569
Oman,1.370
Costa Rica,1.178
Paraguay,1.115
El Salvador,1.092
Congo,1.087
Kyrgyzstan,1.072
Kazakhstan,1.016
Georgia,1.005
South Africa,0.984
Afghanistan,0.912
Eswatini,0.875
Niger,0.833
Pakistan,0.794
Togo,0.714
Jordan,0.692
Mali,0.688
Thailand,0.673
Bangladesh,0.617
Palestine,0.588
Hong Kong,0.534
Somalia,0.506
Gabon,0.450
Botswana,0.450
India,0.415
Nicaragua,0.400
Gambia,0.400
Guatemala,0.388
Guinea,0.380
Ivory Coast,0.340
Sri Lanka,0.322
Venezuela,0.316
Senegal,0.305
DRC,0.301
Ghana,0.294
Mauritania,0.286
Sudan,0.261
Taiwan,0.256
Haiti,0.255
Kenya,0.249
Zimbabwe,0.240
Zambia,0.185
Tanzania,0.157
Syria,0.154
Uzbekistan,0.151
Libya,0.137
Malawi,0.106
Nigeria,0.100
Myanmar,0.085
Burundi,0.080
Benin,0.074
Angola,0.058
Ethiopia,0.027
