Country,Deaths/Mil.,2020/11/09 19:56:57 UTC
World,2314.490
Total:,2314.490
"
North America
",661.465
Total:,661.465
"
Europe
",658.244
Total:,658.244
"
South America
",535.550
Total:,535.550
USA,436.178
"
Asia
",414.558
Total:,414.558
Iran,310.965
Mexico,278.652
Brazil,238.460
India,132.289
Argentina,124.494
Italy,123.854
France,106.352
Spain,82.932
Turkey,79.270
Colombia,68.111
"
Africa
",58.413
Total:,58.413
Germany,49.146
UK,48.087
Russia,39.431
Belgium,38.295
Peru,38.194
Romania,28.071
Philippines,27.924
Poland,25.545
Ecuador,24.979
Moldova,20.721
Chile,20.339
Pakistan,19.666
Morocco,16.070
South Africa,14.672
Czechia,14.535
Saudi Arabia,12.465
Netherlands,12.217
Canada,9.420
Hungary,9.014
Iraq,8.528
Tunisia,6.900
Portugal,6.308
Bulgaria,6.026
Switzerland,4.775
Jordan,4.629
Ethiopia,4.438
Bolivia,4.383
Austria,4.342
North Macedonia,3.961
Sweden,3.783
Kazakhstan,3.515
Afghanistan,3.461
Japan,3.431
Greece,3.389
Ukraine,3.232
Dominican Republic,3.159
Panama,3.128
Israel,2.778
Egypt,2.682
Kyrgyzstan,2.555
Costa Rica,2.473
Paraguay,2.359
Slovenia,2.356
Lebanon,2.341
Uzbekistan,2.127
Croatia,1.718
Oman,1.548
El Salvador,1.529
Serbia,1.491
Ireland,1.187
Kenya,1.072
Venezuela,1.019
S. Korea,0.993
Algeria,0.954
Angola,0.840
Cameroon,0.792
Kuwait,0.739
Honduras,0.657
Slovakia,0.650
"
Oceania
",0.632
Total:,0.632
Malaysia,0.614
Lithuania,0.522
Channel Islands,0.505
Niger,0.500
Montenegro,0.449
Denmark,0.441
China,0.430
Luxembourg,0.332
Guyana,0.327
Albania,0.323
Guadeloupe,0.320
Andorra,0.303
Tanzania,0.289
Finland,0.264
Cabo Verde,0.245
Madagascar,0.231
Norway,0.228
Nigeria,0.180
Eswatini,0.175
Guatemala,0.172
Malta,0.162
Bahamas,0.155
Sint Maarten,0.155
Guinea,0.143
Uruguay,0.141
Hong Kong,0.139
Martinique,0.125
Malawi,0.124
Latvia,0.123
Jamaica,0.116
Liberia,0.113
Suriname,0.108
Bahrain,0.102
Ghana,0.098
French Polynesia,0.098
Guinea-Bissau,0.087
"

",0.083
Total:,0.083
Saint Martin,0.079
San Marino,0.075
Estonia,0.073
Diamond Princess,0.073
Qatar,0.071
Cuba,0.071
Réunion,0.068
Mauritania,0.063
Gabon,0.061
Mayotte,0.059
Trinidad and Tobago,0.057
Liechtenstein,0.056
Namibia,0.041
Maldives,0.040
Aruba,0.035
Belize,0.034
Australia,0.033
Cyprus,0.033
Equatorial Guinea,0.033
CAR,0.025
Monaco,0.021
Thailand,0.016
Iceland,0.014
Turks and Caicos,0.008
French Guiana,0.007
Cayman Islands,0.004
Botswana,0.003
Curaçao,0.002
