Country,Deaths/Mil.,2020/05/09 08:58:53 UTC
San Marino,1208.348
Belgium,735.272
Andorra,608.312
Spain,562.444
Italy,499.491
UK,460.270
France,401.914
Sint Maarten,326.605
Sweden,314.421
Netherlands,312.809
Ireland,289.401
Isle of Man,270.477
USA,237.484
Channel Islands,235.844
Switzerland,210.622
Montserrat,200.364
Luxembourg,159.752
Canada,121.044
Bermuda,112.415
Portugal,109.243
Monaco,101.937
Ecuador,96.559
Denmark,90.116
Germany,89.633
Iran,77.849
Saint Martin,77.605
Austria,68.286
Panama,53.528
Peru,51.991
Slovenia,48.069
Romania,47.985
Brazil,47.121
Finland,46.943
Estonia,45.216
Turkey,43.728
North Macedonia,43.184
Hungary,41.975
Norway,40.223
Martinique,37.333
Moldova,37.183
Mayotte,36.651
World,35.476
Total:,35.456
Dominican Republic,35.017
British Virgin Islands,33.143
Guadeloupe,32.500
Antigua and Barbuda,30.600
Bosnia and Herzegovina,29.873
Iceland,29.306
Israel,28.308
Aruba,28.099
Bahamas,27.978
Liechtenstein,26.232
Turks and Caicos,25.833
Czechia,25.482
Mexico,24.460
Barbados,24.373
Serbia,23.921
Sao Tome and Principe,22.812
Croatia,20.933
Poland,20.540
Lithuania,17.985
UAE,17.594
Chile,15.384
Cayman Islands,15.210
Armenia,14.842
Greece,14.381
Belarus,12.805
Guyana,12.766
Montenegro,12.741
Bulgaria,12.664
Russia,12.516
Cyprus,12.424
Malta,11.319
Algeria,11.089
Kuwait,11.007
Honduras,10.815
Albania,10.759
Latvia,9.542
Bolivia,9.075
Ukraine,8.588
Colombia,8.431
Mauritius,7.861
Saudi Arabia,6.579
Cuba,6.546
Argentina,6.475
Philippines,6.436
Curaçao,6.125
Trinidad and Tobago,5.724
Maldives,5.548
Uruguay,5.187
Morocco,5.048
Belize,5.000
S. Korea,4.983
Egypt,4.926
Slovakia,4.771
Bahrain,4.702
Japan,4.659
New Zealand,4.349
Qatar,4.165
Cameroon,4.049
Liberia,3.920
Lebanon,3.822
Australia,3.809
Tunisia,3.801
Gabon,3.600
Cabo Verde,3.600
Indonesia,3.452
Singapore,3.419
French Guiana,3.348
Oman,3.327
Malaysia,3.307
China,3.242
Djibouti,3.037
Jamaica,3.031
South Africa,3.002
Equatorial Guinea,2.852
Afghanistan,2.799
Pakistan,2.789
Azerbaijan,2.764
Somalia,2.750
Iraq,2.597
Georgia,2.508
El Salvador,2.469
Burkina Faso,2.323
Brunei ,2.284
Sierra Leone,2.117
Kyrgyzstan,1.843
Niger,1.826
Congo,1.825
Mali,1.729
Chad,1.723
Eswatini,1.723
Suriname,1.700
Kazakhstan,1.650
India,1.429
Paraguay,1.403
Guatemala,1.333
Sudan,1.328
Bangladesh,1.305
Tajikistan,1.264
Togo,1.241
Costa Rica,1.180
Comoros,1.125
Haiti,1.068
Guinea-Bissau,1.017
Jordan,0.886
Guinea,0.838
Thailand,0.802
Senegal,0.779
Ivory Coast,0.762
Nicaragua,0.625
Ghana,0.579
Nigeria,0.568
Kenya,0.560
Hong Kong,0.532
Botswana,0.435
Libya,0.422
Sri Lanka,0.420
DRC,0.416
Gambia,0.400
Palestine,0.395
Tanzania,0.371
Venezuela,0.361
Uzbekistan,0.300
Mauritania,0.250
Taiwan,0.245
Zimbabwe,0.235
Zambia,0.216
Yemen,0.206
Syria,0.191
Benin,0.165
Malawi,0.140
Myanmar,0.102
Burundi,0.067
Angola,0.047
Ethiopia,0.041
