Country,Deaths/Mil.,2020/05/24 02:10:09 UTC
San Marino,1238.084
Belgium,797.364
Andorra,660.189
Spain,613.433
Italy,541.284
UK,540.525
France,434.136
Sweden,395.495
Sint Maarten,350.260
Netherlands,339.267
Ireland,325.211
USA,298.329
Isle of Man,282.429
Channel Islands,259.113
Switzerland,220.292
Montserrat,200.364
Ecuador,175.729
Luxembourg,174.427
Canada,168.563
Bermuda,144.492
Portugal,127.632
Brazil,103.666
Peru,102.454
Monaco,102.000
Germany,99.889
Denmark,96.904
Iran,87.743
Saint Martin,77.700
Austria,71.009
Mayotte,69.842
Panama,69.428
Romania,61.115
Moldova,59.964
Mexico,55.704
Finland,55.255
North Macedonia,54.259
Turkey,51.136
Slovenia,50.978
Hungary,49.849
Estonia,48.255
World,44.107
Total:,44.107
Norway,43.390
Bosnia and Herzegovina,42.931
Dominican Republic,42.269
Martinique,37.310
Sao Tome and Principe,36.590
Chile,35.239
Kuwait,34.715
British Virgin Islands,33.125
Guadeloupe,32.500
Antigua and Barbuda,30.720
Israel,30.334
Iceland,29.324
Czechia,29.316
Aruba,28.099
Bahamas,28.050
Serbia,27.229
Poland,26.235
Liechtenstein,26.232
Armenia,25.988
Turks and Caicos,25.833
UAE,24.703
Barbados,24.348
Croatia,24.099
Russia,23.220
Lithuania,23.118
Belarus,20.532
Bolivia,19.747
Bulgaria,18.105
Honduras,16.907
Greece,16.410
Cayman Islands,15.233
Montenegro,14.333
Cyprus,14.084
Colombia,13.871
Ukraine,13.817
Malta,13.596
Algeria,13.499
Guyana,12.756
Latvia,11.652
Saudi Arabia,10.906
Albania,10.783
Djibouti,10.137
Argentina,9.838
Philippines,7.893
Equatorial Guinea,7.872
Mauritius,7.861
Bahrain,7.673
Maldives,7.415
Qatar,7.302
Egypt,7.211
Cuba,7.131
Oman,7.069
South Africa,6.865
Japan,6.401
Uruguay,6.335
Curaçao,6.118
Cameroon,5.999
Trinidad and Tobago,5.724
Afghanistan,5.552
Gabon,5.404
Cabo Verde,5.402
Morocco,5.374
Liberia,5.200
S. Korea,5.182
Slovakia,5.120
El Salvador,5.098
Belize,5.000
Pakistan,4.997
Indonesia,4.970
Sierra Leone,4.899
Azerbaijan,4.836
Tajikistan,4.628
New Zealand,4.356
Tunisia,4.076
Australia,4.002
Singapore,3.935
Somalia,3.865
Lebanon,3.816
Iraq,3.772
Chad,3.704
Malaysia,3.553
French Guiana,3.358
Sudan,3.340
China,3.239
Mali,3.103
Guatemala,3.080
Guinea-Bissau,3.059
Jamaica,3.044
Georgia,3.000
Congo,2.924
India,2.796
Bangladesh,2.748
Nicaragua,2.559
Niger,2.523
Burkina Faso,2.491
Brunei ,2.291
Haiti,2.284
Kyrgyzstan,2.154
Senegal,2.034
Costa Rica,1.961
Kazakhstan,1.865
Suriname,1.727
Eswatini,1.723
Paraguay,1.540
Guinea,1.530
Togo,1.448
Mauritania,1.295
Yemen,1.288
Comoros,1.154
Ivory Coast,1.141
Réunion,1.117
Nigeria,1.087
Ghana,0.998
Kenya,0.923
Jordan,0.882
Thailand,0.811
South Sudan,0.721
DRC,0.716
Palestine,0.589
Hong Kong,0.533
Libya,0.440
Botswana,0.433
Sri Lanka,0.421
Gambia,0.400
Uzbekistan,0.388
Zambia,0.380
Tanzania,0.371
Venezuela,0.350
Taiwan,0.302
Zimbabwe,0.286
Benin,0.244
Syria,0.229
CAR,0.208
Malawi,0.146
Angola,0.131
Myanmar,0.119
Nepal,0.103
Burundi,0.095
Madagascar,0.074
Ethiopia,0.040
