Country,Deaths/Mil.,2020/03/18 06:40:24 UTC
 San Marino ,324.176
 Italy ,41.391
 Cayman Islands ,15.000
 Iran ,11.793
 Spain ,11.403
 Switzerland ,3.121
 France ,2.671
 Martinique ,2.667
 Netherlands ,2.522
 China ,2.241
 S. Korea ,1.637
 Luxembourg ,1.600
 Guyana ,1.286
 UK ,1.056
Total:,1.025
 Belgium ,0.861
 Sweden ,0.789
 Denmark ,0.692
 Bahrain ,0.589
 Lebanon ,0.581
 Norway ,0.553
 Hong Kong ,0.524
 Slovenia ,0.480
 Greece ,0.478
 Austria ,0.444
 Ireland ,0.404
 USA ,0.356
 Albania ,0.345
 Germany ,0.311
 Bulgaria ,0.296
 Iraq ,0.286
 Australia ,0.236
 Panama ,0.232
 Japan ,0.230
 Canada ,0.214
 Philippines ,0.145
 Poland ,0.126
 Ecuador ,0.108
 Hungary ,0.103
 Portugal ,0.098
 Dominican Republic ,0.095
 Azerbaijan ,0.088
 Algeria ,0.082
 Malaysia ,0.062
 Egypt ,0.061
 Argentina ,0.051
 Guatemala ,0.050
 Morocco ,0.045
 Ukraine ,0.043
 Taiwan ,0.039
 Indonesia ,0.024
 Sudan ,0.020
 Thailand ,0.014
 Turkey ,0.010
 Brazil ,0.006
 India ,0.002
