Country,Deaths/Mil.,2020/03/24 00:37:26 UTC
San Marino,589.412
Italy,100.480
Spain,49.396
Iran,21.541
Cayman Islands,15.200
Switzerland,13.862
France,13.167
Andorra,12.940
Luxembourg,12.782
Netherlands,12.424
Belgium,7.594
Curaçao,6.000
Guam,5.931
UK,4.937
Denmark,4.138
Iceland,2.930
Martinique,2.660
Guadeloupe,2.500
Sweden,2.480
Austria,2.333
China,2.258
Portugal,2.255
S. Korea,2.168
Total:,2.117
Norway,1.843
USA,1.658
Greece,1.639
Montenegro,1.593
Mauritius,1.556
Germany,1.469
Slovenia,1.446
Panama,1.391
Albania,1.385
Guyana,1.250
Ireland,1.216
Bahrain,1.178
Ecuador,1.028
North Macedonia,0.956
Cyprus,0.828
Hungary,0.713
Puerto Rico,0.710
Canada,0.631
Iraq,0.605
Lebanon,0.584
Hong Kong,0.528
Turkey,0.436
Malaysia,0.433
Bulgaria,0.433
Gabon,0.400
Gambia,0.400
Costa Rica,0.392
Algeria,0.370
Lithuania,0.369
Romania,0.365
Singapore,0.342
Serbia,0.337
Japan,0.335
Jamaica,0.316
Bosnia and Herzegovina,0.301
Philippines,0.286
Dominican Republic,0.282
Australia,0.275
Tunisia,0.270
Moldova,0.248
Croatia,0.244
Poland,0.214
Egypt,0.208
UAE,0.202
Burkina Faso,0.202
Finland,0.180
Indonesia,0.169
Brazil,0.159
Peru,0.152
Paraguay,0.136
Israel,0.116
Morocco,0.112
Chile,0.105
Cuba,0.100
Azerbaijan,0.097
Czechia,0.093
Argentina,0.093
Taiwan,0.082
Ukraine,0.082
Ghana,0.067
Zimbabwe,0.067
Colombia,0.054
Guatemala,0.050
Pakistan,0.027
Afghanistan,0.025
Sudan,0.025
Mexico,0.019
Bangladesh,0.018
Thailand,0.014
DRC,0.011
India,0.008
Russia,0.007
Nigeria,0.005
