Country,Deaths/Mil.,2020/03/26 10:37:43 UTC
San Marino,618.894
Italy,124.065
Spain,78.000
Iran,26.590
Netherlands,20.765
France,20.414
Belgium,18.983
Switzerland,18.943
Cayman Islands,15.250
Andorra,12.941
Luxembourg,12.777
UK,6.832
Curaçao,6.167
Sweden,6.136
Denmark,5.878
Iceland,5.862
Channel Islands,5.761
Austria,4.661
Portugal,4.221
USA,3.127
Total:,2.770
Martinique,2.667
Germany,2.651
Norway,2.584
S. Korea,2.552
Guadeloupe,2.493
Cyprus,2.477
Slovenia,2.405
Bahrain,2.348
China,2.265
Greece,2.213
Albania,2.069
Panama,1.849
Ireland,1.824
Cabo Verde,1.750
Ecuador,1.652
Montenegro,1.597
Mauritius,1.577
Lithuania,1.476
North Macedonia,1.441
Guyana,1.200
Hungary,1.034
Canada,0.950
Dominican Republic,0.918
Bosnia and Herzegovina,0.908
Lebanon,0.883
Romania,0.882
Estonia,0.755
Iraq,0.754
Trinidad and Tobago,0.717
Malaysia,0.713
Turkey,0.703
Serbia,0.688
Israel,0.577
Czechia,0.561
Finland,0.541
Hong Kong,0.530
Tunisia,0.520
Australia,0.511
Algeria,0.487
Paraguay,0.439
Bulgaria,0.432
Gabon,0.429
Poland,0.401
Costa Rica,0.388
Philippines,0.382
Jamaica,0.346
Japan,0.344
Singapore,0.342
Gambia,0.333
Peru,0.281
Brazil,0.277
Indonesia,0.262
Moldova,0.248
Croatia,0.243
UAE,0.204
Azerbaijan,0.194
Burkina Faso,0.192
Palestine,0.190
Egypt,0.184
Argentina,0.175
Morocco,0.160
Chile,0.158
Ukraine,0.128
Ghana,0.118
Cuba,0.088
Taiwan,0.087
Colombia,0.077
Zimbabwe,0.067
Saudi Arabia,0.058
Thailand,0.057
Mexico,0.051
Afghanistan,0.048
Niger,0.043
Guatemala,0.042
Cameroon,0.040
Pakistan,0.036
DRC,0.035
Bangladesh,0.034
Sudan,0.023
Russia,0.021
India,0.009
Nigeria,0.004
