Country,Deaths/Mil.,2020/06/07 01:37:53 UTC
World,3089.537
Total:,3089.537
"
North America
",1162.514
Total:,1162.514
USA,959.489
"
Europe
",617.346
Total:,617.346
"
South America
",515.110
Total:,515.110
Brazil,443.402
"
Asia
",381.602
Total:,381.602
India,251.904
France,200.876
Canada,142.120
Iran,124.910
UK,85.797
Spain,58.054
Mexico,44.950
Italy,42.235
Peru,29.358
Russia,28.707
Germany,27.200
Ecuador,21.421
Sweden,21.006
Belgium,19.623
Chile,18.384
Turkey,16.307
"
Africa
",12.651
Total:,12.651
Netherlands,12.318
Moldova,10.649
Colombia,10.615
Saudi Arabia,10.147
Romania,9.969
Ukraine,8.821
Argentina,8.063
Poland,7.099
Japan,5.291
South Africa,4.307
Philippines,3.819
Dominican Republic,3.072
Hungary,2.868
Portugal,2.489
Ireland,2.399
Pakistan,2.285
Panama,1.978
North Macedonia,1.761
Switzerland,1.738
Iraq,1.719
Algeria,1.667
Egypt,1.506
Kuwait,1.469
El Salvador,1.048
Cameroon,0.781
Azerbaijan,0.766
Denmark,0.738
Bulgaria,0.708
Lithuania,0.708
Austria,0.676
Greece,0.544
Honduras,0.540
Belarus,0.507
Israel,0.482
Andorra,0.419
Czechia,0.410
Morocco,0.383
Mauritania,0.362
S. Korea,0.348
Finland,0.324
Afghanistan,0.318
Oman,0.301
Serbia,0.296
Tanzania,0.289
Ethiopia,0.279
Kazakhstan,0.263
Bosnia and Herzegovina,0.244
Guyana,0.234
Kenya,0.223
Bahamas,0.214
Nigeria,0.196
Sint Maarten,0.195
Qatar,0.181
Guatemala,0.169
Senegal,0.166
Armenia,0.154
Mayotte,0.144
Norway,0.139
Albania,0.138
Guinea,0.134
Bermuda,0.128
Cuba,0.115
Antigua and Barbuda,0.115
Uruguay,0.109
Bolivia,0.101
Georgia,0.097
Croatia,0.093
Gabon,0.088
Lebanon,0.088
Guadeloupe,0.085
"

",0.083
Total:,0.083
Barbados,0.076
Cyprus,0.075
Diamond Princess,0.073
Saint Martin,0.073
Somalia,0.072
Malaysia,0.070
Latvia,0.069
Madagascar,0.062
San Marino,0.062
Jordan,0.057
Kyrgyzstan,0.056
China,0.056
Uzbekistan,0.054
Eswatini,0.047
Tunisia,0.045
Angola,0.045
Monaco,0.040
Maldives,0.038
Jamaica,0.034
Malawi,0.029
"
Oceania
",0.028
Australia,0.028
Total:,0.028
Luxembourg,0.027
Bahrain,0.025
Costa Rica,0.024
Paraguay,0.020
Thailand,0.019
Ghana,0.014
Brunei ,0.014
Bangladesh,0.013
Réunion,0.008
UAE,0.007
Hong Kong,0.007
Sri Lanka,0.006
Zambia,0.006
Singapore,0.003
French Guiana,0.002
