Country,Deaths/Mil.,2020/05/20 00:08:39 UTC
San Marino,1208.592
Belgium,786.222
Andorra,660.185
Spain,594.112
Italy,531.990
UK,520.844
France,429.453
Sweden,370.909
Sint Maarten,350.260
Netherlands,333.609
Ireland,316.564
USA,282.737
Isle of Man,282.412
Channel Islands,253.377
Switzerland,218.696
Montserrat,200.364
Luxembourg,174.461
Ecuador,161.191
Canada,156.782
Bermuda,144.432
Portugal,122.234
Monaco,102.021
Germany,97.813
Denmark,95.143
Peru,88.519
Iran,84.900
Brazil,84.662
Saint Martin,77.769
Austria,70.205
Mayotte,66.180
Panama,65.245
Romania,59.062
Moldova,54.762
Finland,54.330
North Macedonia,50.896
Slovenia,50.050
Turkey,49.851
Hungary,48.328
Estonia,48.241
Norway,43.009
Total:,41.637
World,41.617
Mexico,41.410
Bosnia and Herzegovina,40.818
Dominican Republic,40.688
Martinique,37.333
Sao Tome and Principe,36.590
British Virgin Islands,33.125
Guadeloupe,32.458
Israel,32.174
Antigua and Barbuda,30.720
Iceland,29.329
Kuwait,28.381
Czechia,28.220
Aruba,28.099
Bahamas,27.958
Serbia,26.773
Chile,26.652
Liechtenstein,26.232
Turks and Caicos,25.833
Poland,25.043
Barbados,24.341
Croatia,23.355
UAE,22.987
Lithuania,22.010
Armenia,21.608
Russia,19.437
Belarus,18.518
Bulgaria,16.113
Greece,15.803
Cayman Islands,15.234
Bolivia,14.939
Honduras,14.767
Montenegro,14.333
Cyprus,14.093
Malta,13.592
Algeria,12.852
Guyana,12.720
Ukraine,12.513
Colombia,12.054
Latvia,11.123
Albania,10.780
Saudi Arabia,9.465
Argentina,8.700
Mauritius,7.861
Philippines,7.631
Maldives,7.416
Djibouti,7.100
Bahrain,7.085
Cuba,6.992
Egypt,6.451
Curaçao,6.125
Japan,5.926
Uruguay,5.772
Trinidad and Tobago,5.724
Gabon,5.409
Cabo Verde,5.400
Oman,5.304
Cameroon,5.276
South Africa,5.260
Morocco,5.249
Qatar,5.217
Slovakia,5.132
S. Korea,5.128
Equatorial Guinea,5.015
Belize,5.000
El Salvador,4.626
Afghanistan,4.582
Liberia,4.541
Indonesia,4.489
New Zealand,4.359
Tajikistan,4.320
Pakistan,4.271
Sierra Leone,4.140
Azerbaijan,4.044
Australia,3.933
Tunisia,3.881
Lebanon,3.816
Singapore,3.764
Somalia,3.732
Malaysia,3.529
Chad,3.391
French Guiana,3.358
Iraq,3.265
China,3.240
Guinea-Bissau,3.058
Jamaica,3.046
Georgia,3.004
Congo,2.714
Mali,2.647
Nicaragua,2.543
Sudan,2.523
Burkina Faso,2.435
India,2.388
Brunei ,2.291
Niger,2.287
Bangladesh,2.253
Kyrgyzstan,2.151
Guatemala,2.127
Costa Rica,1.961
Kazakhstan,1.866
Haiti,1.852
Senegal,1.800
Eswatini,1.731
Suriname,1.727
Paraguay,1.539
Togo,1.456
Guinea,1.377
Comoros,1.182
Ivory Coast,1.066
Yemen,1.006
Ghana,1.002
Kenya,0.935
Nigeria,0.930
Jordan,0.888
Mauritania,0.855
Thailand,0.794
DRC,0.674
Hong Kong,0.534
Libya,0.441
Botswana,0.440
Sri Lanka,0.422
Gambia,0.417
Palestine,0.394
Uzbekistan,0.387
Zambia,0.381
Tanzania,0.371
South Sudan,0.359
Venezuela,0.356
Taiwan,0.286
Zimbabwe,0.261
Malawi,0.171
Benin,0.169
Syria,0.155
Myanmar,0.124
Angola,0.115
Burundi,0.095
Madagascar,0.074
Nepal,0.070
Ethiopia,0.041
