Country,Deaths/Mil.,2020/03/15 04:38:49 UTC
 Italy ,23.832
 Iran ,7.272
 Spain ,4.192
 China ,2.224
 Switzerland ,1.502
 S. Korea ,1.463
 France ,1.395
Total:,0.749
 Netherlands ,0.701
 Norway ,0.553
 Hong Kong ,0.532
 Slovenia ,0.481
 Lebanon ,0.439
 Ireland ,0.405
 Albania ,0.347
 Belgium ,0.345
 UK ,0.309
 Greece ,0.288
 Bulgaria ,0.288
 Iraq ,0.245
 Panama ,0.233
 Sweden ,0.198
 USA ,0.181
 Japan ,0.175
 Denmark ,0.173
 Australia ,0.118
 Ecuador ,0.114
 Austria ,0.111
 Germany ,0.107
 Azerbaijan ,0.100
 Poland ,0.078
 Philippines ,0.072
 Algeria ,0.069
 Argentina ,0.044
 Taiwan ,0.042
 Ukraine ,0.033
 Morocco ,0.028
 Canada ,0.027
 Indonesia ,0.021
 Egypt ,0.020
 Thailand ,0.015
 India ,0.002
