Country,Deaths/Mil.,2020/09/03 04:48:32 UTC
World,2008.146
Total:,2008.146
"
North America
",713.293
Total:,713.293
"
South America
",488.061
Total:,488.061
USA,456.011
"
Asia
",376.226
Total:,376.226
Mexico,343.754
"
Europe
",333.657
Total:,333.657
Brazil,257.556
Iran,212.530
India,156.639
Peru,66.153
Spain,53.207
Argentina,48.977
Colombia,47.967
France,46.706
Russia,39.853
"
Africa
",30.484
Total:,30.484
Chile,25.902
Turkey,24.046
Romania,21.484
Ecuador,20.810
Saudi Arabia,18.977
Iraq,15.663
Moldova,15.601
Italy,14.250
Philippines,13.392
Pakistan,12.464
South Africa,12.299
Germany,8.657
El Salvador,7.365
UK,7.355
Belgium,6.913
Ethiopia,5.349
Japan,4.262
Dominican Republic,4.005
Ukraine,3.737
Canada,3.656
Panama,3.625
Israel,3.375
Kazakhstan,3.310
Bolivia,3.133
Netherlands,2.776
Poland,2.517
Bulgaria,2.457
S. Korea,2.454
Egypt,2.255
Bahamas,1.776
Afghanistan,1.768
Paraguay,1.627
Costa Rica,1.611
Portugal,1.278
Oman,1.235
Honduras,1.200
Uzbekistan,1.133
Algeria,0.978
Angola,0.968
Sweden,0.964
Greece,0.964
Lebanon,0.934
"
Oceania
",0.928
Total:,0.928
Serbia,0.884
Venezuela,0.822
Austria,0.787
Kenya,0.741
Senegal,0.689
Australia,0.677
Albania,0.669
Czechia,0.660
Hungary,0.654
Cameroon,0.640
Switzerland,0.611
Kyrgyzstan,0.577
Morocco,0.576
Kuwait,0.569
Madagascar,0.548
Hong Kong,0.476
Guyana,0.415
Ireland,0.366
Namibia,0.314
Sint Maarten,0.307
Tunisia,0.290
Tanzania,0.289
Saint Martin,0.276
Croatia,0.267
Eswatini,0.222
China,0.218
Guatemala,0.184
Slovenia,0.180
Guinea,0.149
Slovakia,0.147
Denmark,0.146
Lithuania,0.145
Suriname,0.139
Andorra,0.133
Nigeria,0.132
Malawi,0.125
Bahrain,0.122
Cuba,0.119
Qatar,0.100
Guadeloupe,0.092
New Zealand,0.088
Trinidad and Tobago,0.087
"

",0.083
Total:,0.083
Uruguay,0.081
Guinea-Bissau,0.077
Channel Islands,0.076
Diamond Princess,0.073
Martinique,0.072
Cyprus,0.070
Fiji,0.069
Mauritania,0.068
Jamaica,0.067
Malaysia,0.055
French Guiana,0.053
Maldives,0.043
North Macedonia,0.042
Finland,0.041
Aruba,0.038
Ghana,0.037
Belize,0.035
Antigua and Barbuda,0.032
CAR,0.026
Norway,0.024
Latvia,0.024
Turks and Caicos,0.022
Jordan,0.021
Luxembourg,0.018
Equatorial Guinea,0.017
Thailand,0.017
Gabon,0.012
Mayotte,0.012
Réunion,0.011
Monaco,0.007
Botswana,0.003
