Country,Deaths/Mil.,2020/03/30 04:39:47 UTC
San Marino,648.411
Italy,178.309
Spain,145.469
Andorra,77.659
Netherlands,44.986
France,39.894
Belgium,37.189
Switzerland,34.655
Luxembourg,33.546
Iran,31.424
Monaco,25.478
UK,18.116
Cayman Islands,15.250
Denmark,12.416
Portugal,11.676
Channel Islands,11.500
Sweden,10.881
Guadeloupe,10.000
Austria,9.551
Ireland,9.323
USA,7.513
Germany,6.455
Curaçao,6.125
Iceland,5.861
Panama,5.557
Slovenia,5.289
Cyprus,4.963
Norway,4.795
Total:,4.361
Greece,3.745
Dominican Republic,3.587
Albania,3.491
Ecuador,3.286
S. Korea,3.075
North Macedonia,2.873
Martinique,2.667
Lithuania,2.572
Mauritius,2.355
Bahrain,2.349
China,2.312
Brunei ,2.286
Estonia,2.262
Romania,2.227
Trinidad and Tobago,2.154
Finland,1.987
Cabo Verde,1.833
Bosnia and Herzegovina,1.820
Israel,1.734
Canada,1.718
Montenegro,1.588
Turkey,1.549
Czechia,1.494
Serbia,1.491
Croatia,1.464
Lebanon,1.461
Hungary,1.338
Guyana,1.250
Bulgaria,1.156
Malaysia,1.077
Iraq,1.075
Armenia,1.012
Algeria,0.728
Morocco,0.706
Tunisia,0.667
Australia,0.666
Philippines,0.651
Brazil,0.639
Burkina Faso,0.595
Poland,0.579
Peru,0.549
Hong Kong,0.536
Singapore,0.512
Gambia,0.500
Moldova,0.494
Indonesia,0.444
Argentina,0.439
Japan,0.434
Gabon,0.429
Paraguay,0.422
Azerbaijan,0.402
Costa Rica,0.395
Egypt,0.394
Chile,0.367
Qatar,0.347
Jamaica,0.344
UAE,0.305
Honduras,0.300
Jordan,0.290
Uruguay,0.289
Cuba,0.259
Ukraine,0.232
Saudi Arabia,0.228
Cameroon,0.216
New Zealand,0.208
Colombia,0.199
Palestine,0.193
Ghana,0.164
Mexico,0.161
Nicaragua,0.150
Togo,0.133
Taiwan,0.131
Thailand,0.101
Venezuela,0.101
Afghanistan,0.100
DRC,0.089
Bolivia,0.086
Zimbabwe,0.071
Pakistan,0.061
Guatemala,0.059
Russia,0.057
Angola,0.057
Uzbekistan,0.056
Syria,0.056
Kazakhstan,0.053
Sri Lanka,0.050
Mali,0.050
Niger,0.039
Ivory Coast,0.036
South Africa,0.034
Bangladesh,0.031
Kenya,0.019
India,0.018
Sudan,0.017
Nigeria,0.005
