date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-8-22,77544,3233,35079,72596.0,1189.0,1187.0,3071.9999999999995,37.0,41.71428571428571,0.03505425062596876,12.63356207041321,168.77812468448724,44.79969459394376,1.0804317219183797,0.10264612503826054,0.042316381067827424
2020-8-23,78505,3272,35287,73763.14285714286,961.0,1167.142857142857,3111.857142857142,39.0,39.857142857142854,0.03430451127819548,12.63356207041321,170.81411196029762,46.00414782025416,1.0782456172611994,0.10009799831553101,0.042187155025157734
2020-8-24,79330,3309,35517,74912.28571428571,825.0,1149.142857142857,3151.9999999999995,37.0,40.14285714285714,0.03250990445117688,12.685766872357068,172.74568963222032,47.29627764155793,1.0760287049302717,0.09750126853906904,0.042075875404759086
2020-8-25,80390,3367,35816,76074.57142857142,1060.0,1162.2857142857142,3192.0,58.0,40.0,0.03291168892012181,12.268128456806217,175.77356814496397,48.68539571144653,1.07378131263099,0.09485569790192705,0.04195882986993965
2020-8-26,81646,3421,36286,77243.42857142857,1256.0,1168.8571428571427,3233.8571428571427,54.0,41.857142857142854,0.03285999295857294,13.62545330734648,178.59262744993222,49.80570338268406,1.0720633125605443,0.09282433401812495,0.041865789785168965
2020-8-27,83150,3459,36677,78390.42857142858,1504.0,1147.0,3278.8571428571427,38.0,45.0,0.03396313898226498,13.938682119009618,180.57640992379876,50.88813554921914,1.0704776907719644,0.09094254897319043,0.04182726389701366
2020-8-28,84468,3507,37056,79560.0,1318.0,1169.5714285714284,3322.4285714285716,48.0,43.57142857142857,0.036057692307692304,13.729862911234193,183.08224041710386,52.01691976115675,1.068896799654396,0.08905970663328078,0.04176003734827265
2020-8-29,85833,3539,37388,80719.0,1365.0,1158.9999999999998,3366.857142857143,32.0,44.42857142857142,0.03476575857745355,14.30411573261661,184.75279407930725,52.9688200861356,1.0676177193513892,0.0875314228255405,0.041710838128038545
2020-8-30,86785,3578,37665,81903.14285714286,952.0,1184.142857142857,3410.5714285714284,39.0,43.71428571428571,0.035538795566221,13.938682119009618,186.78878135511764,53.84276800085884,1.0664844881666404,0.08617372790615774,0.04164152082076041
2020-8-31,87540,3621,37869,83086.0,755.0,1182.8571428571427,3454.2857142857138,43.0,43.71428571428571,0.03520073622454849,14.04309172289733,189.03358783870345,54.38309434202207,1.0658026583475175,0.08535517562556472,0.04157482264503904
2020-9-1,88593,3681,38454,84258.85714285714,1053.0,1172.857142857143,3498.8571428571427,60.0,44.57142857142857,0.03538799583670637,13.260019693739487,192.16587595533483,55.035296431117295,1.0649980486881352,0.08438760526958311,0.04152509613232691
2020-9-2,89891,3721,38701,85430.71428571429,1298.0,1171.8571428571427,3543.7142857142853,40.0,44.85714285714285,0.03694056358039308,13.573248505402624,194.25406803308908,55.8141852781614,1.0640625502859293,0.08326042874678719,0.04148056486877419
2020-9-3,91256,3765,39275,86608.57142857142,1365.0,1177.857142857143,3586.571428571428,44.0,42.857142857142854,0.0372037914691943,13.677658109290336,196.55107931861878,56.416429076622826,1.0633574663045433,0.08240930411444525,0.04141127569029789
2020-9-4,92595,3812,39626,87766.57142857142,1339.0,1158.0,3630.2857142857138,47.0,43.714285714285715,0.03600576092174748,13.46883890151491,199.00470500998,57.15847158654162,1.06250976242912,0.08138422459010974,0.04136296604955352
2020-9-5,93864,3850,40028,88927.57142857142,1269.0,1161.0,3673.857142857142,38.0,43.57142857142857,0.03682753640630641,14.251910930672755,200.98848748384654,57.964654683303756,1.0616141190629145,0.08029903998593668,0.04131291436208921
2020-9-6,95014,3893,40307,90074.85714285713,1150.0,1147.2857142857142,3718.2857142857138,43.0,44.42857142857143,0.03733170134638923,14.199706128728899,203.23329396743236,58.96625073469968,1.0605364945250806,0.07899044647891618,0.041279951278619054
2020-9-7,95897,3926,40454,91250.42857142855,883.0,1175.5714285714284,3763.2857142857138,33.0,45.0,0.03866235703630035,14.199706128728899,204.95605243157962,60.076010557093056,1.0593856683261949,0.07758943355050707,0.04124129358296556
2020-9-8,97033,3967,40838,92444.28571428571,1136.0,1193.8571428571427,3806.8571428571427,41.0,43.57142857142858,0.03871681415929204,12.79017647624478,207.09644931127772,60.86798429043112,1.0585907777494576,0.0766196010038307,0.0411800157623897
2020-9-9,98304,4018,41002,93649.99999999999,1271.0,1205.7142857142856,3847.7142857142853,51.0,40.857142857142854,0.03727694940112443,12.842381278188636,209.75889421041438,61.49559040667937,1.0579758109559259,0.07586809043284748,0.04108611089924491
2020-9-10,99684,4065,41010,94851.85714285713,1380.0,1201.8571428571427,3890.142857142857,47.0,42.42857142857142,0.03562087433055175,13.20781489179563,212.21251990177564,62.07369635577151,1.0574206574454443,0.07518877278620995,0.04101282752201554
2020-9-11,101075,4100,41010,96055.85714285713,1391.0,1204.0,3933.0,35.0,42.85714285714286,0.03627702455111762,13.20781489179563,214.03968796981061,62.49750513160103,1.05702038038591,0.07469843952147937,0.04094492638955608
2020-9-12,102386,4127,42811,97267.28571428571,1311.0,1211.4285714285713,3974.1428571428573,27.0,41.14285714285714,0.036977690126956744,13.051200485964062,215.44921762229473,62.925420724667134,1.0566218455907597,0.07420979757313817,0.04085795987786233
2020-9-13,103495,4163,43025,98484.71428571429,1109.0,1217.4285714285713,4013.714285714286,36.0,39.57142857142857,0.034744842562432134,12.215923654862362,217.32859049227355,63.15967986475361,1.0564060208691024,0.07394499104823093,0.0407546928965046
2020-9-14,104187,4185,43244,99696.28571428571,692.0,1211.5714285714284,4052.285714285714,22.0,38.57142857142857,0.03345410628019324,12.37253806069393,218.47709613503838,63.59676715905408,1.0560076957762992,0.07345592426961134,0.0406463057801265
2020-9-15,105298,4236,43244,100880.57142857143,1111.0,1184.2857142857142,4089.285714285714,51.0,37.0,0.03288672350791717,11.380646823760662,221.13954103417504,64.24634653715916,1.0554260056908005,0.07274092457950865,0.040535909505440657
2020-9-16,107011,4285,43244,102061.28571428571,1713.0,1180.7142857142856,4127.714285714285,49.0,38.42857142857143,0.03157381445812508,11.380646823760662,223.697576329424,65.23919989834194,1.0545598957025117,0.0716745685138298,0.040443487036500476
2020-9-17,108690,4312,43244,103305.14285714284,1679.0,1243.857142857143,4165.857142857142,27.0,38.14285714285714,0.03262583383869012,11.485056427648374,225.10710598190812,66.2328132747817,1.0537197990121647,0.07063822997106783,0.04032574785379237
2020-9-18,110217,4360,88235,104591.71428571428,1527.0,1286.5714285714287,4201.142857142857,48.0,35.285714285714285,0.032938564026646924,11.067418012097525,227.61293647521322,66.68788875633278,1.0533436098004065,0.07017352199309668,0.040167071415108
2020-9-19,111550,4402,89119,105897.71428571428,1333.0,1305.9999999999998,4238.285714285714,42.0,37.14285714285714,0.030392518764611787,12.163718852918505,229.8055381568552,66.83087845222275,1.0532264922474626,0.07002876491172472,0.04002244753697638
2020-9-20,112781,4435,89771,107206.85714285713,1231.0,1309.1428571428569,4277.571428571428,33.0,39.285714285714285,0.032374548624081685,12.476947664581642,231.52829662100245,66.85786584103555,1.053204445532797,0.07000151089191176,0.03990016630066307
2020-9-21,113589,4458,90649,108533.42857142858,808.0,1326.5714285714284,4316.428571428571,23.0,38.85714285714286,0.0334183983473083,13.051200485964062,232.72900706571113,66.80312035459293,1.053249187640048,0.07005681939321573,0.03977049862188607
2020-9-22,114648,4503,92169,109876.57142857142,1059.0,1343.1428571428569,4355.428571428571,45.0,39.0,0.03254756491563959,11.589466031536086,235.07822315318467,66.35630116069773,1.0536171940311923,0.07051152113766135,0.039639283559734555
2020-9-23,116415,4550,93558,111212.28571428571,1767.0,1335.7142857142856,4393.5714285714275,47.0,38.142857142857146,0.032345971563981044,11.380646823760662,237.53184884454592,65.7597598301885,1.054116514481303,0.07112786295271578,0.039506169667791066
2020-9-24,118054,4591,94877,112555.71428571429,1639.0,1343.4285714285713,4431.428571428571,41.0,37.857142857142854,0.031736598121954125,12.424742862637785,239.67224572424402,65.78694195320617,1.0540935602470045,0.07109954450047928,0.039370978182233556
2020-9-25,119683,4633,96158,113893.42857142858,1629.0,1337.7142857142856,4471.285714285714,42.0,39.857142857142854,0.03144280968201234,12.059309249030793,241.864847405886,66.11836548286607,1.053815243836046,0.07075607000977302,0.039258504817787046
2020-9-26,121235,4687,97554,115245.71428571429,1552.0,1352.2857142857144,4510.285714285714,54.0,38.99999999999999,0.032900943396226415,12.059309249030793,244.68390671085422,66.65837660700903,1.0533678462871052,0.07020347342252298,0.039136255454184844
2020-9-27,122673,4718,98607,116629.28571428571,1438.0,1383.5714285714287,4550.999999999999,31.0,40.714285714285715,0.03203473363060314,13.155610089851773,246.30225557111376,67.1038545791578,1.0530043293851816,0.06975406584688626,0.0390210740992522
2020-9-28,123944,4748,99344,118042.42857142858,1271.0,1413.1428571428569,4591.428571428571,30.0,40.42857142857143,0.0336045277679519,13.573248505402624,247.86839962942946,67.44346693424312,1.0527305093156167,0.06941530245405148,0.038896425861403336
2020-9-29,125414,4792,100636,119521.71428571429,1470.0,1479.2857142857142,4632.857142857142,44.0,41.42857142857143,0.034137515078407725,12.79017647624478,250.16541091495912,67.6840486866262,1.0525382402215464,0.06917730549669199,0.03876163566213909
2020-9-30,127572,4825,102476,121059.71428571428,2158.0,1538.0,4674.142857142857,33.0,41.285714285714285,0.03508771929824562,12.63356207041321,251.8881693791064,67.3358094125229,1.0528170039010745,0.0695223342560587,0.038610225414140366
2020-10-1,129658,4862,103994,122653.57142857142,2086.0,1593.8571428571427,4713.428571428571,37.0,39.285714285714285,0.03319168485126909,12.215923654862362,253.81974705102905,66.61619752564556,1.053402523582354,0.07024632471814374,0.038428791893544534
2020-10-2,132001,4915,105582,124311.28571428571,2343.0,1657.7142857142856,4752.142857142857,53.0,38.71428571428571,0.030535198756384628,11.95489964514308,256.58660155405346,65.47885886159709,1.0543548699361538,0.07142183268788382,0.038227766930711955
2020-10-3,134065,4947,107058,126070.99999999997,2064.0,1759.7142857142858,4792.428571428571,32.0,40.285714285714285,0.02964340406913148,11.902694843199225,258.2571552162568,64.0766415337469,1.0555768054856265,0.07292637491826393,0.03801372695884519
2020-10-4,135900,5003,108135,127903.85714285712,1835.0,1832.857142857143,4829.5714285714275,56.0,37.14285714285714,0.030772588389349636,11.95489964514308,261.1806241251128,62.32950877335186,1.0571783795411644,0.07489203929305122,0.037759388469240845
2020-10-5,137491,5048,108526,129793.42857142857,1591.0,1889.5714285714287,4870.285714285713,45.0,40.71428571428571,0.02799913848804652,13.312224495683342,263.52984021258635,60.47293436933956,1.0589846055420487,0.07710032200525596,0.0375233612971821
2020-10-6,139612,5121,109898,131728.7142857143,2121.0,1935.2857142857142,4913.142857142857,73.0,42.857142857142854,0.030312699425654118,13.364429297627199,267.34079075448784,58.8509292738188,1.0606586461893555,0.07913893945764361,0.03729743271073342
2020-10-7,142570,5203,111564,133756.99999999997,2958.0,2028.2857142857142,4960.142857142857,82.0,47.0,0.03208556149732621,15.45262137538145,271.62158451388405,57.44720636555655,1.0621860109224248,0.08099221234984033,0.037083239435265876
2020-10-8,145700,5247,113112,135899.57142857142,3130.0,2142.5714285714284,5014.142857142857,44.0,54.0,0.034985112717992345,17.80183746285498,273.9185957994137,55.98873410394595,1.063856585828516,0.08301194383418109,0.03689594311765936
2020-10-9,148886,5299,114792,138191.2857142857,3186.0,2291.7142857142853,5069.142857142856,52.0,55.0,0.04036736437419906,17.331994245360274,276.63324550049424,54.43927912480503,1.065732561189894,0.08527095113303207,0.036682073192541596
2020-10-10,152403,5358,116628,140603.42857142855,3517.0,2412.142857142857,5124.0,59.0,54.85714285714286,0.040671878301288815,18.3760902842374,279.71332881518174,52.85803753843123,1.0677641328205953,0.08770658476501014,0.036442923562115946
2020-10-11,155283,5411,117942,143223.14285714284,2880.0,2619.714285714286,5182.714285714285,53.0,58.714285714285715,0.03964894166236448,18.532704690068968,282.4801833182061,51.255014584250226,1.0699559710817237,0.0903219185876386,0.036186290723167244
2020-10-12,157352,5467,118912,145992.14285714284,2069.0,2769.0,5241.0,56.0,58.285714285714285,0.04154872624342904,18.950343105619815,285.4036522270621,49.279363541943376,1.0728603879031298,0.09376776698099465,0.035899192226587544
2020-10-13,160461,5535,120515,148829.42857142855,3109.0,2837.285714285714,5300.857142857142,68.0,59.857142857142854,0.03940125543215838,18.062861472574262,288.9535787592443,47.19497741627343,1.076197959788488,0.09769997406905451,0.03561699587063234
2020-10-14,164477,5601,122714,151807.85714285713,4016.0,2978.4285714285706,5359.999999999999,66.0,59.14285714285714,0.038918818502693665,17.331994245360274,292.3990956875388,45.44114067386601,1.0792525108101825,0.10127317370028588,0.03530779039293091
2020-10-15,168490,5674,125009,154937.42857142855,4013.0,3129.571428571428,5416.857142857142,73.0,56.85714285714286,0.03710674912610917,18.48049988812511,296.2100462294403,43.830660459812,1.0822812045061987,0.10479224207292115,0.03496157895998569
2020-10-16,172516,5749,127076,158193.14285714284,4026.0,3255.7142857142853,5477.857142857143,75.0,61.00000000000001,0.03429851775249915,19.576800728946093,300.12540637522955,42.419342766636944,1.0851321558227789,0.10808326310529037,0.0346276522731706
2020-10-17,176468,5812,129556,161568.85714285716,3952.0,3375.7142857142853,5542.142857142857,63.0,64.28571428571429,0.03466471829842507,20.41207756004779,303.4143088976925,41.16308274266373,1.0878412703969191,0.111191382685903,0.034302049015811034
2020-10-18,180388,5872,130894,165006.7142857143,3920.0,3437.857142857142,5607.0,60.0,64.85714285714286,0.03507404520654716,20.934125579486356,306.5465970143239,40.25660467837916,1.0899056283646462,0.11354734204434747,0.033980435428168726
2020-10-19,182854,5931,132082,168593.14285714284,2466.0,3586.428571428571,5672.857142857143,59.0,65.85714285714286,0.03432373176079232,21.14294478726178,309.6266803290114,39.629968535291894,1.091390314197055,0.1152351376177767,0.033648208027440535
2020-10-20,186254,5996,134395,172236.2857142857,3400.0,3643.1428571428564,5739.142857142857,65.0,66.28571428571428,0.03402967446667159,20.673101569767073,313.01999245536206,38.91352649855586,1.0931489745702598,0.11722727241914599,0.03332133431316116
2020-10-21,191102,6065,137835,175921.0,4848.0,3684.714285714286,5804.999999999999,69.0,65.85714285714286,0.03268065924778137,20.62089676782322,316.6221237894881,38.43141611357144,1.0943709907580899,0.11860699670054597,0.032997766042712345
2020-10-22,196004,6163,141089,179724.57142857142,4902.0,3803.5714285714284,5871.285714285714,98.0,66.28571428571429,0.030737431657554343,20.41207756004779,321.73819437998606,38.20084728790684,1.0949668167441369,0.11927837738855196,0.03266824156328096
2020-10-23,201032,6245,144429,183655.14285714284,5028.0,3930.5714285714284,5941.142857142857,82.0,69.85714285714286,0.028924074304949515,21.612788004756485,326.01898813938226,38.02269012025008,1.0954323773215215,0.11980236425260249,0.032349449978453404
2020-10-24,205793,6318,147932,187728.8571428571,4761.0,4073.7142857142853,6011.999999999999,73.0,70.85714285714285,0.028960615931299977,22.604679241689755,329.82993868128375,37.868510345336816,1.0958389778812185,0.1202595547866886,0.03202491130825461
2020-10-25,209648,6391,149741,191918.14285714284,3855.0,4189.285714285714,6084.285714285714,73.0,72.28571428571428,0.02704766059548478,23.283341666959885,333.64088922318524,37.608991430297735,1.096531252581222,0.1210370275671141,0.0317025041181992
2020-10-26,212492,6470,151811,196098.14285714284,2844.0,4179.999999999999,6158.428571428571,79.0,74.14285714285714,0.02610535004901202,24.014208894173873,337.7650685767499,37.444119381513055,1.0969762692908271,0.12153619065271137,0.03140482863172741
2020-10-27,217216,6574,155630,200332.14285714287,4724.0,4234.0,6235.428571428571,104.0,77.0,0.026131614722320125,24.74507612138786,343.194367978911,37.39580738021806,1.0971074491489272,0.12168323878640941,0.031125452373736467
2020-10-28,222559,6681,159855,204755.2857142857,5343.0,4423.142857142857,6318.0,107.0,82.57142857142858,0.025852558875725462,26.57224418942283,348.7802817869036,37.34006313446557,1.097259250890716,0.12185335068546888,0.03085634628654275
2020-10-29,229040,6764,163852,209249.14285714284,6481.0,4493.857142857142,6405.999999999999,83.0,88.0,0.02638426073857672,27.042087406917535,353.1132803482436,37.21166968046057,1.0976107003957953,0.12224697496035342,0.03061422337282146
2020-10-30,235586,6867,167897,213968.57142857142,6546.0,4719.428571428571,6491.857142857143,103.0,85.85714285714286,0.027029398859148752,27.09429220886139,358.49037494846084,37.19004416343594,1.0976701455154971,0.12231352372837845,0.03034023688392154
