date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-6-1,9302,321,6642,9138.857142857141,34.0,44.71428571428571,318.2857142857143,1.0,0.7142857142857142,0.014204545454545456,0.27980686983692205,29.939335072550655,132.2627695743327,1.0265497402339543,0.03602004429852801,0.03482773713499657
2020-6-2,9364,323,6686,9181.714285714284,62.0,42.857142857142854,318.85714285714283,2.0,0.5714285714285714,0.012195121951219513,0.3730758264492294,30.12587298577527,139.29235738991676,1.025193135587727,0.034233727255674196,0.03472740851381628
2020-6-3,9438,325,6749,9226.571428571428,74.0,44.85714285714285,319.71428571428567,2.0,0.8571428571428571,0.009389671361502348,0.5596137396738441,30.312410898999886,146.98550089685477,1.023858937074869,0.032471371670400595,0.03465147245533087
2020-6-4,9494,326,6809,9276.857142857143,56.0,50.28571428571428,320.8571428571429,1.0,1.1428571428571428,0.01327433628318584,0.5596137396738441,30.405679855612192,151.47715673001335,1.02314333991533,0.03152385965998805,0.034586836674982295
2020-6-5,9529,327,6881,9327.42857142857,35.0,50.57142857142857,321.85714285714283,1.0,1.0,0.019851116625310174,0.6528826962861514,30.4989488122245,154.9445108984064,1.022619624163406,0.030829406510825663,0.034506524535930894
2020-6-6,9567,327,6885,9374.999999999998,38.0,47.57142857142857,323.0,0.0,1.1428571428571428,0.0171990171990172,0.7461516528984588,30.4989488122245,158.12861335891597,1.022159142686195,0.030218097163511648,0.03445333333333334
2020-6-7,9628,327,6891,9423.142857142857,61.0,48.14285714285714,324.1428571428571,0.0,1.1428571428571428,0.01839080459770115,0.6528826962861514,30.4989488122245,159.52225954718574,1.0219634416248098,0.029958095238095228,0.03439859312937752
2020-6-8,9697,328,6994,9474.571428571428,69.0,51.42857142857143,325.14285714285717,1.0,0.9999999999999998,0.016666666666666666,0.5596137396738441,30.592217768836807,158.39055381653662,1.0221220943290803,0.03016888511567284,0.03431742106691596
2020-6-9,9751,328,7053,9531.0,54.0,56.42857142857143,326.1428571428571,0.0,0.9999999999999998,0.016826923076923073,0.4663447830615367,30.592217768836807,154.53511974132377,1.0226802220564806,0.030909803685051696,0.03421916453077926
2020-6-10,9824,330,7111,9586.285714285714,73.0,55.28571428571428,326.85714285714283,2.0,0.7142857142857142,0.0173697270471464,0.27980686983692205,30.778755682061423,149.4674306466186,1.0234581451219018,0.03194088463210287,0.0340963280877444
2020-6-11,9855,328,7166,9641.42857142857,31.0,55.14285714285714,327.57142857142856,-2.0,0.7142857142857142,0.0136986301369863,0.3730758264492294,30.592217768836807,147.87957306138733,1.023712990292436,0.03227825464949918,0.033975403763520526
2020-6-12,9938,329,7215,9693.0,83.0,51.57142857142857,327.85714285714283,1.0,0.2857142857142857,0.012953367875647666,0.09326895661230734,30.685486725449113,146.5430919026654,1.0239318215698254,0.032567787820417804,0.03382411460405889
2020-6-13,9991,328,7219,9751.42857142857,53.0,58.42857142857143,328.1428571428571,-1.0,0.2857142857142857,0.005221932114882506,0.1865379132246147,30.592217768836807,145.45587283254568,1.024112841061957,0.0328071804394926,0.03365074714327571
2020-6-14,10024,329,7226,9812.0,33.0,60.57142857142857,328.2857142857143,1.0,0.14285714285714285,0.005882352941176471,0.09326895661230734,30.685486725449113,141.68528474048838,1.024762423175695,0.0336653970114269,0.03345757381631821
2020-6-15,10064,330,7296,9868.571428571428,40.0,56.57142857142857,328.57142857142856,1.0,0.2857142857142857,0.0031948881789137383,0.09326895661230734,30.778755682061423,138.65079521238624,1.0253111717972698,0.03438937743870485,0.03329473074696005
2020-6-16,10111,331,7358,9921.0,47.0,52.42857142857142,328.8571428571429,1.0,0.2857142857142857,0.006666666666666667,0.1865379132246147,30.87202463867373,139.40428388547332,1.0251726557592535,0.03420671685002885,0.033147580169049784
2020-6-17,10162,333,7399,9972.42857142857,51.0,51.42857142857143,329.2857142857143,2.0,0.42857142857142855,0.006369426751592358,0.09326895661230734,31.058562551898344,141.3752792826166,1.0248173900980826,0.03373795844312932,0.03301961121377513
2020-6-18,10280,334,7440,10020.714285714286,118.0,48.285714285714285,329.7142857142857,1.0,0.42857142857142855,0.008522727272727274,0.4663447830615367,31.15183150851065,143.743192519921,1.0244036198240978,0.033191513745039924,0.03290327179414071
2020-6-19,10406,335,7473,10081.428571428572,126.0,60.71428571428571,330.57142857142856,1.0,0.857142857142857,0.00847457627118644,0.4663447830615367,31.24510046512296,145.92395092602928,1.0240345725356714,0.032703685223465784,0.03279013745217514
2020-6-20,10448,336,7477,10148.285714285714,42.0,66.85714285714286,331.4285714285714,1.0,0.857142857142857,0.018018018018018014,0.6528826962861514,31.338369421735266,145.78900268119511,1.024057085399991,0.03273345614283707,0.032658577099580505
2020-6-21,10498,336,7499,10213.571428571428,50.0,65.28571428571428,332.57142857142856,0.0,1.1428571428571426,0.01780415430267062,0.6528826962861514,31.338369421735266,143.9828429305039,1.0243625107209369,0.03313719417776395,0.032561717602629554
2020-6-22,10523,336,7537,10281.285714285714,25.0,67.71428571428571,333.57142857142856,0.0,0.9999999999999998,0.022222222222222216,0.5596137396738441,31.338369421735266,141.20228740299663,1.024848169415394,0.03377858591509897,0.032444524725923664
2020-6-23,10650,339,7555,10346.857142857141,127.0,65.57142857142857,334.42857142857144,3.0,0.857142857142857,0.017721518987341766,0.4663447830615367,31.618176291572187,136.0194215280145,1.025807096112927,0.03504286567827808,0.032321754017783186
2020-6-24,10777,343,7588,10423.857142857141,127.0,76.99999999999999,335.57142857142856,4.0,1.1428571428571428,0.015503875968992248,0.5596137396738441,31.991252118021418,131.6387644689317,1.0266772575514722,0.036187662230076745,0.03219263502679294
2020-6-25,10870,345,7649,10511.714285714283,93.0,87.85714285714285,337.0,2.0,1.4285714285714284,0.02072538860103627,0.839420609510766,32.17779003124603,123.0144837476813,1.028574020737935,0.03867501747365232,0.032059471066293393
2020-6-26,11038,349,7668,10596.0,168.0,84.28571428571428,338.57142857142856,4.0,1.5714285714285712,0.027700831024930744,0.9326895661230734,32.550865857695264,116.09031672315739,1.0303038819107997,0.040933924057513726,0.0319527584533247
2020-6-27,11298,349,7682,10686.285714285714,260.0,90.28571428571428,340.57142857142856,0.0,1.9999999999999998,0.026894865525672367,1.2124964359599955,32.550865857695264,112.38894455357786,1.0313173672786313,0.04225314134713909,0.03186995347842361
2020-6-28,11603,348,7705,10807.714285714286,305.0,121.42857142857142,342.4285714285714,-1.0,1.857142857142857,0.0330188679245283,1.2124964359599955,32.45759690108295,107.24178180024427,1.0328448964460055,0.04423560237420465,0.03168371797922118
2020-6-29,11805,348,7746,10965.571428571428,202.0,157.85714285714283,344.1428571428571,0.0,1.7142857142857142,0.032828282828282825,1.1192274793476882,32.45759690108295,97.16722744043093,1.036311469745307,0.04870859439025044,0.03138394194817546
2020-6-30,11954,349,7771,11148.714285714284,149.0,183.14285714285714,345.85714285714283,1.0,1.7142857142857142,0.03269754768392371,0.839420609510766,32.550865857695264,83.54380531555425,1.0423565424441161,0.05642335100769946,0.031022155021078666
2020-7-1,12046,349,7797,11335.0,92.0,186.28571428571428,347.2857142857143,0.0,1.4285714285714284,0.03333333333333333,0.5596137396738441,32.550865857695264,72.17378407955192,1.0491909235998658,0.06501710639279357,0.03063835150293024
2020-7-2,12178,353,7822,11516.285714285714,132.0,181.28571428571425,348.1428571428571,4.0,0.857142857142857,0.029585798816568042,0.3730758264492294,32.92394168414449,64.34626495528762,1.055337600281765,0.07263217594051319,0.030230481057880763
2020-7-3,12319,353,7848,11703.142857142857,141.0,186.85714285714283,349.2857142857143,0.0,1.1428571428571428,0.014117647058823528,0.3730758264492294,32.92394168414449,58.25772533829675,1.0612948532642053,0.07991167787232978,0.029845462757256903
2020-7-4,12440,351,7852,11886.142857142857,121.0,182.99999999999997,349.8571428571429,-2.0,0.5714285714285714,0.017094017094017092,0.3730758264492294,32.737403770919876,53.37989303003959,1.0670799169650478,0.08688752715998149,0.029434034830474867
