date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-7-30,274219,2842,231198,266776.4285714286,1629.0,2062.0,2729.7142857142853,26.0,30.71428571428571,0.011411706837186423,5.175692454749722,81.26695003535198,90.00655163187093,1.0392563129572892,0.052480273890839535,0.010232216917857915
2020-7-31,275905,2866,235658,268751.4285714285,1686.0,1975.0,2759.285714285714,24.0,29.571428571428573,0.010798051328411431,4.8611476094334405,81.95322969786024,93.41066118891335,1.037799021481194,0.05061702281471647,0.010267055058843544
2020-8-1,277478,2887,237548,270627.5714285714,1573.0,1876.142857142857,2787.0,21.0,27.71428571428571,0.010689388071262589,4.660982707868534,82.55372440255496,97.3912050146378,1.036226467001441,0.04859934299352542,0.010298285519424955
2020-8-2,278835,2917,240081,272413.99999999994,1357.0,1786.4285714285716,2813.285714285714,30.0,26.285714285714285,0.010245035910435149,4.40362783442794,83.41157398069028,102.00059716133336,1.0345614364782807,0.04645498584507013,0.010327243512762615
2020-8-3,280093,2949,242055,274113.1428571429,1258.0,1699.1428571428573,2839.5714285714284,32.0,26.28571428571428,0.009860136112748514,4.489412792241471,84.32661353070127,107.06620537053941,1.0328996348162822,0.04430651246159989,0.010359121780787076
2020-8-4,281456,2984,243713,275707.2857142857,1363.0,1594.142857142857,2866.5714285714284,35.0,27.0,0.010088825529115034,4.575197750055003,85.3274380385258,112.7840973088843,1.031205948629188,0.0421082639494017,0.01039715516093414
2020-8-5,282824,3020,245314,277225.14285714284,1368.0,1517.857142857143,2894.428571428571,36.0,27.857142857142854,0.010487182332704473,4.803957637557753,86.35685753228817,119.24929011701809,1.029489396605366,0.039871478602306554,0.010440714509506455
2020-8-6,284226,3055,247089,278687.14285714284,1402.0,1462.0,2923.5714285714284,35.0,29.142857142857142,0.011028164234815065,5.089907496936191,87.3576820401127,126.2924508972725,1.0278221499807736,0.03769035585310743,0.010490514196667026
2020-8-7,285793,3093,248948,280116.71428571426,1567.0,1429.5714285714282,2954.0,38.0,30.428571428571427,0.011890883655863839,5.404452342252472,88.44429150575077,133.65404651119877,1.0262697711377882,0.035651857433579015,0.010545604204777907
2020-8-8,287262,3130,250440,281529.28571428574,1469.0,1412.5714285714284,2986.428571428571,37.0,32.42857142857143,0.012587908516045151,5.890567103195816,89.50230598545099,140.7905610654957,1.0249217331821563,0.0338756752924928,0.01060787890627973
2020-8-9,288690,3167,252039,282927.0,1428.0,1397.7142857142858,3021.142857142857,37.0,34.714285714285715,0.013710213202874915,6.0907320047607225,90.56032046515121,147.41759396900827,1.0237881793155874,0.03237775313910529,0.01067817089617766
2020-8-10,289947,3199,253478,284334.85714285716,1257.0,1407.857142857143,3056.857142857143,32.0,35.714285714285715,0.015167592534798078,6.233706934449941,91.47536001516221,153.31256338365063,1.022863132333522,0.031152407309507746,0.010750905371131825
2020-8-11,291468,3233,255118,285742.5714285715,1521.0,1407.7142857142858,3092.5714285714284,34.0,35.71428571428571,0.016041065126724412,6.14792197663641,92.4475895370489,157.46763006266892,1.0222531848668739,0.030342995984613874,0.01082292853007552
2020-8-12,293037,3269,257269,287172.85714285716,1569.0,1430.2857142857142,3128.142857142857,36.0,35.57142857142856,0.016660002665600422,6.0907320047607225,93.47700903081127,160.33759094303008,1.0218505441169432,0.02980804900314893,0.010892891787425193
2020-8-13,294519,3303,260393,288631.85714285716,1482.0,1459.0,3163.7142857142853,34.0,35.57142857142857,0.017250935291672435,6.119326990698567,94.44923855269796,161.76387329697502,1.0216558153652313,0.029549151581178212,0.01096107102324612
2020-8-14,295902,3338,262959,290102.28571428574,1383.0,1470.4285714285713,3199.142857142857,35.0,35.42857142857142,0.018010849909584084,6.0049470469471915,95.4500630605225,162.02776195019652,1.0216201667843405,0.029501742951847376,0.011027637542620433
2020-8-15,297315,3369,264487,291546.4285714285,1413.0,1444.1428571428569,3234.142857142857,31.0,35.0,0.018883728013401352,5.947757075071504,96.33650762459565,161.75001314446817,1.02165769097559,0.029551645823443606,0.011093062854482869
2020-8-16,298542,3408,266953,292982.5714285715,1227.0,1436.142857142857,3268.2857142857138,39.0,34.142857142857146,0.0195921631347461,5.776187159444441,97.45171207617156,161.67854170828363,1.0216673679308246,0.029564514350813864,0.011155222299912521
2020-8-17,299914,3436,268385,294390.0,1372.0,1407.4285714285713,3302.7142857142853,28.0,34.42857142857142,0.020094165125273247,5.976352061009347,98.25237168243119,161.94754054311002,1.0216309914304942,0.029516138941468095,0.011218839925657411
2020-8-18,301323,3470,272911,295813.8571428571,1409.0,1423.8571428571427,3336.5714285714284,34.0,33.857142857142854,0.021596917286495203,5.804782145382285,99.22460120431788,162.7427324472117,1.0215241689132866,0.029374056766291345,0.011279293880273164
2020-8-19,302686,3506,274091,297221.71428571426,1363.0,1407.8571428571427,3370.428571428571,36.0,33.857142857142854,0.022305882352941175,5.747592173506598,100.25402069808025,163.66520225684914,1.0214015627635282,0.029210937186850416,0.011339779058634439
2020-8-20,303973,3548,275476,298600.14285714284,1287.0,1378.4285714285713,3404.285714285714,42.0,33.857142857142854,0.023158100449482116,5.804782145382285,101.45501010746969,165.44952393576386,1.0211683277906087,0.02890050332796279,0.01140081743334732
2020-8-21,305186,3580,277067,299950.71428571426,1213.0,1350.5714285714287,3439.2857142857138,32.0,35.0,0.02368342160487659,6.0049470469471915,102.37004965748069,168.05434289620675,1.0208368269893353,0.028458985523401648,0.011466169442122634
2020-8-22,306370,3619,278441,301277.0,1184.0,1326.285714285714,3473.8571428571427,39.0,34.57142857142857,0.024777508090614887,6.033542032885035,103.4852541090566,170.7324688066071,1.0205066500919966,0.02801888881744863,0.011530442559030867
2020-8-23,307479,3649,280143,302570.5714285714,1109.0,1293.5714285714284,3509.5714285714284,30.0,35.71428571428571,0.02473426001635323,6.033542032885035,104.34310368719191,173.8020980274956,1.0201408462679502,0.027530905350984347,0.011599183000518414
2020-8-24,308654,3691,282888,303847.2857142857,1175.0,1276.7142857142856,3544.0,42.0,34.42857142857142,0.025367833587011664,6.0907320047607225,105.54409309658135,177.02244056299875,1.019770851516765,0.027036903787262867,0.011663754019288826
2020-8-25,309768,3722,283932,305095.85714285716,1114.0,1248.5714285714284,3580.428571428571,31.0,36.42857142857142,0.024457073269738172,6.319491892263473,106.43053766065451,181.08083736274767,1.019323492215428,0.026439033518247723,0.011735421794836375
2020-8-26,310836,3755,284945,306302.2857142857,1068.0,1206.4285714285713,3616.4285714285716,33.0,36.0,0.02546943667598881,6.1765169625742535,107.37417219660335,185.56283790851288,1.018852389589132,0.025808750505110667,0.011806730605993333
2020-8-27,311855,3785,286255,307466.5714285714,1019.0,1164.2857142857142,3652.0,30.0,35.57142857142857,0.02467443454420836,5.91916208913366,108.23202177473867,190.52141230414878,1.0183572550525468,0.025145561154340523,0.011877714000035311
2020-8-28,312924,3813,287403,308592.5714285714,1069.0,1126.0,3685.857142857143,28.0,33.857142857142854,0.024191197901486446,5.861972117257973,109.03268138099828,196.05592433051694,1.017834450094916,0.02444446922452903,0.01194408901612297
2020-8-29,313911,3840,288441,309698.0,987.0,1105.4285714285713,3719.1428571428573,27.0,33.285714285714285,0.023444455435750324,5.547427271941691,109.80474600132007,202.23735870233898,1.017284652041557,0.023706246053511126,0.01200893404911513
2020-8-30,314821,3870,289667,310775.2857142857,910.0,1077.2857142857142,3750.714285714286,30.0,31.57142857142857,0.023177161046453794,5.461642314128159,110.66259557945538,208.39292963677843,1.0167698360620165,0.02301412528149549,0.01206889498015792
2020-8-31,315772,3897,290796,311824.14285714284,951.0,1048.8571428571427,3782.285714285714,27.0,31.57142857142857,0.022431993503857085,5.118502482874034,111.43466019977717,215.21658569513588,1.016233839462423,0.02229263496315892,0.012129547377665709
2020-9-1,316670,3929,291514,312841.0,898.0,1016.8571428571428,3811.7142857142853,32.0,29.428571428571427,0.022173171465837263,5.004122539122659,112.34969974978816,222.43376340353763,1.015702995826457,0.02157718017802146,0.012184190325802197
2020-9-2,317486,3956,292510,313827.0,816.0,986.0,3841.2857142857138,27.0,29.57142857142857,0.020903094875697616,4.975527553184816,113.12176437010994,229.70802363888427,1.0152019620324049,0.02090107845747302,0.012240137764710219
2020-9-3,318319,3982,293964,314777.0,833.0,949.9999999999999,3870.0,26.0,28.71428571428571,0.02145300031091305,4.889742595371285,113.86523400449389,236.96751425513457,1.0147328368776043,0.020267308330476963,0.012294417953027064
2020-9-4,319141,4015,295063,315700.4285714285,822.0,923.4285714285714,3898.1428571428564,33.0,28.142857142857142,0.021260841971652206,4.832552623495597,114.80886854044273,244.52613169622353,1.0142741912174038,0.019647015415448332,0.01234760077704768
2020-9-5,319932,4049,295842,316588.57142857136,791.0,888.1428571428571,3926.9999999999995,34.0,28.857142857142858,0.021219302024989232,5.004122539122659,115.78109806232942,252.76093576339517,1.0138059511075397,0.019013051704079187,0.012404111690702671
2020-9-6,320688,4081,296737,317448.71428571426,756.0,860.1428571428572,3956.8571428571427,32.0,29.857142857142858,0.02230811706239647,5.118502482874034,116.69613761234042,261.8055818435195,1.0133258307006727,0.0183622728011118,0.012464555579506431
2020-9-7,321456,4107,297623,318286.8571428571,768.0,838.1428571428571,3987.0,26.0,30.14285714285714,0.023385923688038494,5.261477412563253,117.43960724672435,271.41353563609897,1.0128510825016848,0.017718047594639574,0.012526436170785743
2020-9-8,322237,4137,298246,319098.85714285716,781.0,811.9999999999999,4017.0,30.0,30.0,0.02414187643020595,5.089907496936191,118.29745682485967,281.14724466316403,1.0124034123974577,0.017109902657440945,0.012588575327305644
2020-9-9,323012,4165,298966,319894.14285714284,775.0,795.2857142857142,4046.714285714286,28.0,29.714285714285715,0.024866785079928955,5.175692454749722,119.0981164311193,291.2545152303959,1.0119704167103685,0.016521078107456177,0.012650166863234669
2020-9-10,323720,4189,299998,320683.5714285714,708.0,789.4285714285713,4076.5714285714284,24.0,29.857142857142854,0.02552147239263804,5.23288242662541,119.78439609362755,300.8883032503273,1.0115849386477906,0.01599636308260899,0.012712130560387743
2020-9-11,324407,4213,300933,321455.14285714284,687.0,771.5714285714286,4106.142857142857,24.0,29.57142857142857,0.02651611266176097,4.975527553184816,120.47067575613579,309.81364634701055,1.0112493209628193,0.015539127355181148,0.012773610714847573
2020-9-12,325050,4240,301836,322207.4285714286,643.0,752.2857142857142,4134.428571428572,27.0,28.28571428571428,0.026751098475058153,4.689577693806378,121.24274037645758,318.06246161414117,1.0109559822848726,0.015139192937828394,0.012831574336319283
2020-9-13,325651,4268,302870,322938.57142857136,601.0,731.1428571428571,4161.714285714285,28.0,27.28571428571428,0.02625646465985943,4.546602764117159,122.0433999827172,326.0937218147908,1.0106847144619355,0.014769101714423694,0.012887015221824585
2020-9-14,326258,4305,303930,323647.57142857136,607.0,709.0,4188.428571428572,37.0,26.714285714285715,0.026014709888313812,4.6037927359928466,123.10141446241742,334.41333834899916,1.0104175177992614,0.014404331650866742,0.012941325507066111
2020-9-15,326930,4338,305022,324333.57142857136,672.0,686.0,4216.714285714286,33.0,28.285714285714285,0.026271424557459965,4.803957637557753,124.04504899836627,342.7972018676497,1.0101614443009947,0.014054529331508081,0.013001165026306695
2020-9-16,327551,4369,306004,325004.0,621.0,670.4285714285713,4245.428571428572,31.0,28.714285714285715,0.02868733700376702,4.9469325672469715,124.93149356243943,352.0456334749559,1.0098931815092644,0.013687847828624311,0.013062696371209498
2020-9-17,328144,4399,307207,325652.4285714285,593.0,648.4285714285713,4274.571428571428,30.0,29.142857142857142,0.03022556390977444,5.147097468811879,125.78934314057473,362.5622816894397,1.0096048416629102,0.013293462761777008,0.0131261770327435
2020-9-18,328720,4430,308352,326284.4285714285,576.0,631.9999999999999,4304.571428571428,31.0,29.999999999999996,0.03155940594059406,5.318667384438941,126.67578770464789,374.0204625537512,1.0093092303906024,0.012888851259910239,0.013192696468593793
2020-9-19,329271,4458,309430,326900.5714285714,551.0,616.1428571428571,4335.571428571428,28.0,30.999999999999996,0.03377834968634389,5.433047328190316,127.47644731090752,385.8794041100733,1.0090218501914612,0.012495233124823923,0.013262660905194415
2020-9-20,329754,4485,310439,327503.5714285714,483.0,602.9999999999999,4366.714285714285,27.0,31.14285714285714,0.03604052482976249,5.433047328190316,128.2485119312293,397.90511346068547,1.0087479977111673,0.012119893161048667,0.013333333333333332
2020-9-21,330246,4512,311499,328089.71428571426,492.0,586.1428571428571,4397.714285714285,27.0,30.999999999999996,0.03715697971706153,5.147097468811879,129.02057655155107,409.66910268312887,1.008495727641129,0.01177391740548106,0.013403999254559294
2020-9-22,330798,4542,312684,328659.4285714286,552.0,569.7142857142858,4427.285714285714,30.0,29.57142857142857,0.038177339901477834,4.975527553184816,129.8784261296864,421.38207628354866,1.0082586031777616,0.011448523661646726,0.013470740010501534
2020-9-23,331359,4569,313786,329212.0,561.0,552.5714285714286,4456.428571428571,27.0,29.142857142857142,0.03718340219148554,4.9469325672469715,130.65049075000817,433.8152987995986,1.0080209634749897,0.011122238565671183,0.013536652890625405
2020-9-24,331857,4599,314793,329756.0,498.0,544.0,4484.999999999999,30.0,28.57142857142857,0.03691639522258415,4.8611476094334405,131.50834032814348,446.3164733132776,1.0077954256036343,0.010812398784283306,0.013600965562415844
2020-9-25,332329,4625,315636,330286.4285714285,472.0,530.4285714285713,4513.5714285714275,26.0,28.57142857142857,0.03703017959637104,4.832552623495597,132.25180996252743,458.4520825228805,1.0075882932546598,0.01052769753566718,0.01366562788575284
2020-9-26,332790,4655,316405,330802.0,461.0,515.5714285714286,4541.428571428571,30.0,27.857142857142858,0.0379794910748196,4.7753626516199095,133.10965954066273,470.8797307793959,1.0073872820524896,0.010251275408141303,0.013728540248936133
2020-9-27,333193,4683,317005,331304.71428571426,403.0,502.7142857142856,4569.571428571428,28.0,28.142857142857142,0.03810082063305979,4.8611476094334405,133.91031914692238,484.1838707054537,1.007183571041564,0.00997100553028274,0.0137926544100748
2020-9-28,333648,4712,317846,331796.0,455.0,491.2857142857142,4597.857142857143,29.0,28.285714285714285,0.03969373362885351,4.889742595371285,134.73957373911983,497.57019762622843,1.0069896347745564,0.009704057507697872,0.013857482136183508
2020-9-29,334187,4739,318542,332282.0,539.0,485.99999999999994,4626.428571428572,27.0,28.57142857142857,0.04123281965847563,4.8611476094334405,135.5116383594416,510.83256167414703,1.0068075518539485,0.009453312965109317,0.013923199485462865
2020-9-30,334605,4768,319154,332766.14285714284,418.0,484.1428571428571,4654.571428571428,29.0,28.142857142857142,0.04261666311527808,4.8611476094334405,136.3408929516391,522.7305966648981,1.0066520888175512,0.00923914024834327,0.013987515041665897
