date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-8-2,4231,123,1919,3839.0,45.0,104.71428571428571,106.42857142857142,3.0,4.7142857142857135,0.04918032786885245,1.089717590864804,6.3826316036367094,31.921685165701806,1.1146828827828363,0.14100994644223397,0.02772299333903918
2020-8-3,4272,123,1945,3923.4285714285716,41.0,84.42857142857143,109.85714285714285,0.0,3.4285714285714284,0.060773480662983416,1.245391532416919,6.3826316036367094,32.88836699535012,1.1111314020584264,0.13716369590295097,0.02800029129041654
2020-8-4,4361,128,2047,4010.285714285714,89.0,86.85714285714286,113.28571428571428,5.0,3.4285714285714284,0.042704626334519574,1.0378262770140991,6.642088172890234,34.481368215113704,1.1057351345860584,0.1312627439557239,0.02824878882872613
2020-8-5,4426,136,2078,4103.428571428572,65.0,93.14285714285714,116.85714285714286,8.0,3.571428571428571,0.043795620437956206,1.2972828462676238,7.057218683695874,35.89810375360349,1.1013577138249309,0.1264249073810202,0.028477927865199832
2020-8-6,4491,137,2137,4201.714285714286,65.0,98.28571428571428,121.57142857142857,1.0,4.7142857142857135,0.036337209302325583,1.5048481016704436,7.109109997546579,34.53438414529289,1.1055645329273862,0.13107505918395768,0.02893376852985176
2020-8-7,4575,137,2184,4292.142857142857,84.0,90.42857142857142,125.85714285714286,0.0,4.285714285714286,0.05593220338983051,1.193500218566214,7.109109997546579,34.13647546981014,1.1068585697019373,0.13249694002447987,0.029322682642702616
2020-8-8,4624,143,2329,4363.142857142857,49.0,71.0,129.1428571428571,6.0,3.285714285714285,0.046296296296296294,0.8821523354619842,7.420457880650808,34.84914142302545,1.104562885835414,0.12997170910301226,0.029598585554318636
2020-8-9,4658,146,2375,4425.714285714285,34.0,62.57142857142857,132.42857142857142,3.0,3.2857142857142856,0.03576982892690513,1.0378262770140991,7.576131822202923,37.9121968261559,1.0957234174380308,0.12012965752079097,0.029922530664945126
2020-8-10,4674,146,2430,4486.714285714285,16.0,60.99999999999999,135.7142857142857,0.0,3.285714285714285,0.03137789904502047,1.193500218566214,7.576131822202923,40.277249779230374,1.0898575339286594,0.11349257585539052,0.030248033877797943
2020-8-11,4714,152,2477,4544.142857142857,40.0,57.42857142857142,139.0,6.0,3.285714285714285,0.03422619047619047,0.9340436493126891,7.887479705307153,43.22207201535313,1.0834868440157883,0.10618651892890119,0.03058882706152347
