date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-4-22,2027,7,1026,1806.4285714285713,54.0,63.57142857142858,7.0,0.0,0.0,0.0,4.118814863979081,10.542949918910674,1.5844155844155845,0.3688524590163934,0.0038750494266508503
2020-4-23,2217,8,1082,1857.2857142857142,190.0,50.857142857142854,7.0,1.0,0.0,0.0,4.707216987404664,12.39139333427949,1.479293401965372,0.3240015816528272,0.0037689408507037923
2020-4-24,2518,8,1113,1931.1428571428573,301.0,73.85714285714286,7.142857142857142,0.0,0.14285714285714285,0.588402123425583,4.707216987404664,14.771421700154102,1.3888473453690846,0.27997846319513886,0.003698772007693445
2020-4-25,2588,8,1160,2042.2857142857142,70.0,111.14285714285714,7.285714285714285,0.0,0.14285714285714285,0.588402123425583,4.707216987404664,17.08520773259716,1.3284198113207553,0.24722592099423024,0.003567431449356463
2020-4-26,2647,8,1189,2158.714285714286,59.0,116.42857142857143,7.428571428571427,0.0,0.14285714285714285,0.588402123425583,4.707216987404664,17.94445361417773,1.310477587313228,0.23691941801902638,0.0034412017735424515
2020-4-27,2723,8,1218,2268.142857142857,76.0,109.42857142857143,7.571428571428569,0.0,0.14285714285714285,0.588402123425583,4.707216987404664,18.677927163992603,1.2966363480350096,0.22877374098338965,0.0033381621213075512
2020-4-28,2811,8,1310,2384.7142857142853,88.0,116.57142857142857,7.7142857142857135,0.0,0.14285714285714285,0.588402123425583,4.707216987404664,18.41828070437861,1.3013934426229505,0.2315928701895823,0.003234888875576589
2020-4-29,2921,8,1455,2504.4285714285716,110.0,119.71428571428572,7.857142857142856,0.0,0.14285714285714285,0.588402123425583,4.707216987404664,17.470465459568242,1.3201265322261762,0.24249685496914863,0.003137299640636586
2020-4-30,3040,8,1500,2632.142857142857,119.0,127.71428571428571,7.999999999999998,0.0,0.14285714285714285,0.0,4.707216987404664,16.23054056980232,1.3484347357895548,0.25839940676515893,0.0030393487109905016
2020-5-1,3170,8,1555,2749.7142857142853,130.0,117.57142857142857,7.999999999999998,0.0,0.0,0.0,4.707216987404664,15.667564719598236,1.3629974848350346,0.2663229308005426,0.002909393183707398
2020-5-2,3284,8,1568,2842.857142857142,114.0,93.14285714285714,7.999999999999998,0.0,0.0,0.0,4.707216987404664,16.31332744646977,1.3463905987688862,0.25727348295926844,0.002814070351758794
2020-5-3,3383,8,1718,2942.2857142857138,99.0,99.42857142857142,7.999999999999998,0.0,0.0,0.0,4.707216987404664,17.624726047111203,1.3169214479518228,0.24065326633165807,0.0027189745581666343
2020-5-4,3533,8,1744,3047.428571428571,150.0,105.14285714285714,7.999999999999998,0.0,0.0,0.0,4.707216987404664,18.64549344315872,1.2972223971783081,0.22912215964264904,0.002625164072754547
2020-5-5,3720,8,1762,3163.142857142857,187.0,115.71428571428571,7.999999999999998,0.0,0.0,0.0,4.707216987404664,19.78653272709299,1.2779009165518482,0.2174667166697919,0.0025291301598771563
2020-5-6,3934,8,1860,3293.0,214.0,129.85714285714286,7.999999999999998,0.0,0.0,0.0,4.707216987404664,20.77908208102837,1.2630197935086416,0.20824677084274223,0.0024293956878226534
2020-5-7,4199,8,2000,3437.714285714286,265.0,144.71428571428572,7.999999999999998,0.0,0.0,0.0,4.707216987404664,21.6607803125817,1.2510719131614656,0.20068543664049288,0.0023271276595744675
2020-5-8,4444,8,2028,3603.285714285714,245.0,165.57142857142856,7.999999999999998,0.0,0.0,0.0,4.707216987404664,21.727799286133095,1.2502078137988364,0.2001329787234044,0.002220195852991317
2020-5-9,4774,8,2055,3785.2857142857138,330.0,182.0,7.999999999999998,0.0,0.0,0.0,4.707216987404664,20.46954517107152,1.26748743718593,0.21103754509772843,0.002113446805298713
2020-5-10,4941,8,2070,3998.142857142857,167.0,212.85714285714283,7.999999999999998,0.0,0.0,0.0,4.707216987404664,19.259083723201467,1.2865119440668091,0.22270445710835196,0.002000929002751277
2020-5-11,5236,8,2152,4220.714285714285,295.0,222.57142857142856,7.999999999999998,0.0,0.0,0.0,4.707216987404664,17.8691034961458,1.3119726232889557,0.23778897345195982,0.0018954137755965474
2020-5-12,5531,9,2192,4464.0,295.0,243.28571428571428,7.999999999999998,1.0,0.0,0.0,5.295619110830247,16.8217286434386,1.3343419745280463,0.25056693179895073,0.0017921146953405014
2020-5-13,5816,10,2205,4722.714285714285,285.0,258.71428571428567,8.142857142857142,1.0,0.14285714285714285,0.588402123425583,5.88402123425583,15.947709184525593,1.355602793805041,0.2623207885304659,0.0017241900843945673
2020-5-14,6198,10,2353,4991.571428571428,382.0,268.85714285714283,8.428571428571427,0.0,0.2857142857142857,1.176804246851166,5.88402123425583,15.278284796482652,1.3737948803191489,0.2720892948970023,0.0016885607166366157
2020-5-15,6583,12,2640,5277.142857142857,385.0,285.57142857142856,8.714285714285714,2.0,0.2857142857142857,1.176804246851166,7.0608254811069955,14.88788298046966,1.385283273203029,0.27812598380126496,0.0016513264753654573
2020-5-16,6747,12,2762,5582.714285714285,164.0,305.57142857142856,9.285714285714285,0.0,0.5714285714285714,2.353608493702332,7.0608254811069955,14.602960934096952,1.394120089066687,0.28270167839740123,0.0016632974231684536
2020-5-17,6956,12,2910,5864.571428571428,209.0,281.8571428571429,9.857142857142856,0.0,0.5714285714285714,2.353608493702332,7.0608254811069955,14.533776140674362,1.3963268660449495,0.28383530796591516,0.0016807950891552176
2020-5-18,7184,12,2931,6152.428571428572,228.0,287.85714285714283,10.428571428571427,0.0,0.5714285714285714,2.353608493702332,7.0608254811069955,14.751173692611554,1.3894736842105264,0.2803030303030304,0.0016950333201755402
2020-5-19,7532,12,2952,6430.714285714286,348.0,278.2857142857143,10.999999999999998,0.0,0.5714285714285714,1.7652063702767489,7.0608254811069955,15.124703955872315,1.3782322068612392,0.27443286042677695,0.0017105409308008437
2020-5-20,7888,12,3568,6716.5714285714275,356.0,285.85714285714283,11.428571428571427,0.0,0.42857142857142855,1.176804246851166,7.0608254811069955,15.71752519845174,1.361656432438973,0.2656003554370766,0.0017015484090522376
2020-5-21,8174,12,3873,7012.571428571428,286.0,296.0,11.714285714285712,0.0,0.2857142857142857,1.176804246851166,7.0608254811069955,16.346321379635942,1.3455825534472394,0.256827462991322,0.0016704693611473268
2020-5-22,8414,12,4096,7294.857142857142,240.0,282.2857142857143,11.999999999999998,0.0,0.2857142857142857,0.0,7.0608254811069955,17.065407152165612,1.328857606930157,0.24747392438070404,0.0016449945166849443
2020-5-23,8802,13,4465,7556.428571428571,388.0,261.57142857142856,11.999999999999998,1.0,0.0,0.0,7.649227604532578,18.138803186640903,1.306686455641137,0.23470546764844114,0.0015880518007373096
2020-5-24,9138,14,4587,7850.0,336.0,293.57142857142856,12.142857142857142,1.0,0.14285714285714285,0.588402123425583,8.237629727958161,19.1424800442315,1.2884877716067427,0.22389639852538046,0.0015468607825295723
2020-5-25,9171,14,4753,8161.714285714285,33.0,311.7142857142857,12.428571428571429,0.0,0.2857142857142857,1.176804246851166,8.237629727958161,19.91257522386065,1.2759189170362457,0.21625113739763424,0.0015227893299726949
