,date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
50,2020-3-12,3,0,0,1.7142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,,,0.0
51,2020-3-13,3,0,0,2.142857142857143,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,,,0.0
52,2020-3-14,3,0,0,2.571428571428571,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,,,0.0
53,2020-3-15,5,0,0,2.9999999999999996,2.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,,,0.0
54,2020-3-16,8,0,2,3.2857142857142856,3.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,2.493450309756155,6.999999999999999,0.8571428571428571,0.0
55,2020-3-17,10,0,3,3.9999999999999996,2.0,0.7142857142857142,0.0,0.0,0.0,0.0,0.0,3.610854207522342,3.8333333333333335,0.7391304347826086,0.0
56,2020-3-18,14,1,3,5.0,4.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.006074322026999316,4.2749921153081365,3.1111111111111107,0.6785714285714286,0.0
57,2020-3-19,17,1,3,6.571428571428571,3.0,1.5714285714285712,0.14285714285714285,0.0,0.14285714285714285,0.006074322026999316,0.006074322026999316,4.532737813466649,2.9166666666666665,0.6571428571428571,0.021739130434782608
58,2020-3-20,20,1,3,8.571428571428571,3.0,1.9999999999999998,0.2857142857142857,0.0,0.14285714285714285,0.006074322026999316,0.006074322026999316,4.329884335959333,3.0666666666666664,0.6739130434782609,0.03333333333333333
59,2020-3-21,25,2,3,11.0,5.0,2.4285714285714284,0.42857142857142855,1.0,0.14285714285714285,0.006074322026999316,0.012148644053998632,4.030016497454114,3.333333333333334,0.7,0.03896103896103896
60,2020-3-22,27,2,3,14.14285714285714,2.0,3.1428571428571423,0.7142857142857142,0.0,0.2857142857142857,0.012148644053998632,0.012148644053998632,3.7343906779226863,3.6666666666666674,0.7272727272727273,0.050505050505050504
61,2020-3-23,33,3,3,17.285714285714285,6.0,3.1428571428571423,0.9999999999999999,1.0,0.2857142857142857,0.012148644053998632,0.018222966080997948,3.324160764387275,4.304347826086957,0.7676767676767676,0.05785123966942148
62,2020-3-24,39,4,5,20.857142857142858,6.0,3.571428571428571,1.4285714285714284,1.0,0.42857142857142855,0.018222966080997948,0.024297288107997264,3.3151657275290622,4.321428571428573,0.768595041322314,0.06849315068493149
63,2020-3-25,39,5,7,25.0,0.0,4.142857142857142,1.9999999999999998,1.0,0.5714285714285714,0.018222966080997948,0.03037161013499658,3.397165190577188,4.171428571428572,0.7602739726027398,0.07999999999999999
64,2020-3-26,44,5,11,28.57142857142857,5.0,3.571428571428571,2.571428571428571,0.0,0.5714285714285714,0.024297288107997264,0.03037161013499658,3.631366205322017,3.804347826086958,0.7371428571428571,0.09
65,2020-3-27,48,5,11,32.42857142857142,4.0,3.8571428571428568,3.1428571428571423,0.0,0.5714285714285714,0.024297288107997264,0.03037161013499658,4.030016497454115,3.333333333333333,0.7,0.09691629955947137
66,2020-3-28,48,5,15,36.42857142857142,0.0,3.999999999999999,3.7142857142857144,0.0,0.5714285714285714,0.018222966080997948,0.03037161013499658,4.487864327807606,2.9480519480519467,0.6607929515418502,0.1019607843137255
67,2020-3-29,48,5,15,39.71428571428571,0.0,3.2857142857142856,4.142857142857142,0.0,0.42857142857142855,0.018222966080997948,0.03037161013499658,5.128217087360477,2.5757575757575752,0.611764705882353,0.10431654676258993
68,2020-3-30,49,5,19,42.71428571428571,1.0,3.0,4.571428571428571,0.0,0.42857142857142855,0.012148644053998632,0.03037161013499658,5.832954991108149,2.2975206611570242,0.564748201438849,0.10702341137123747
69,2020-3-31,51,5,25,45.0,2.0,2.285714285714285,4.857142857142857,0.0,0.2857142857142857,0.006074322026999316,0.03037161013499658,6.768666504331777,2.0479452054794516,0.511705685618729,0.10793650793650793
