date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-6-20,4469,72,1122,3635.0,399.0,165.0,61.857142857142854,0.0,3.571428571428571,0.029868578255675026,0.1460650128498547,0.6186282897170318,12.620231297830546,1.3160271496247973,0.3191848497324,0.01701709569660051
2020-6-21,4532,74,1213,3821.1428571428573,63.0,186.1428571428571,64.28571428571428,2.0,2.4285714285714284,0.02870264064293915,0.12888089369104827,0.6358124088758381,13.512999619136076,1.2923654353371814,0.30167026920809603,0.016823687752355314
2020-6-22,4663,75,1297,3990.714285714286,131.0,169.57142857142856,66.71428571428571,1.0,2.4285714285714284,0.020047169811320754,0.12028883411164505,0.6444044684552414,14.394061678046416,1.2722352542848072,0.28615223568117254,0.016717379631286913
2020-6-23,4848,75,1412,4153.857142857143,185.0,163.14285714285714,68.85714285714285,0.0,2.142857142857143,0.018909899888765295,0.12028883411164505,0.6444044684552414,15.578466637289862,1.2491578977083329,0.26762126364775385,0.016576675723080095
2020-6-24,5034,78,1486,4327.857142857143,186.0,173.99999999999997,70.85714285714285,3.0,2.0,0.015120967741935486,0.10310471495283861,0.670180647193451,16.719849794567878,1.2303303586264325,0.2518829315266363,0.01637233866974748
2020-6-25,5175,81,1544,4510.0,141.0,182.1428571428571,73.0,3.0,2.1428571428571423,0.013725490196078433,0.11169677453224183,0.6959568259316606,17.629153903063973,1.2172462860108841,0.2406007592011884,0.016186252771618625
2020-6-26,5425,89,1688,4684.428571428571,250.0,174.42857142857142,75.28571428571428,8.0,2.2857142857142856,0.014506769825918761,0.07732853621462897,0.7646933025668864,18.50912828554438,1.205922320534783,0.23059866962305997,0.016071483028879875
2020-6-27,5570,94,2015,4878.0,145.0,193.57142857142858,77.71428571428571,5.0,2.4285714285714284,0.014414414414414415,0.1460650128498547,0.8076536004639026,19.129984287386538,1.1986162109989293,0.22402488487694783,0.015931587887307443
2020-6-28,5689,98,2132,5035.285714285713,119.0,157.28571428571428,80.85714285714285,4.0,3.1428571428571423,0.013798701298701298,0.17184119158806438,0.8420218387815154,19.870243738957637,1.1905535762009842,0.21665788086452287,0.01605810423582149
2020-6-29,5846,103,2430,5200.571428571428,157.0,165.28571428571428,84.28571428571428,5.0,3.428571428571428,0.016603773584905657,0.19761737032627402,0.8849821366785315,20.8689441096405,1.1806574620336827,0.20745027945640737,0.016207010218657288
