date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-4-21,1042,9,99,781.7142857142858,0.0,68.0,8.428571428571427,0.0,0.14285714285714285,0.016129032258064516,0.031990212530495866,0.2879119127744628,8.897793749749432,1.4762499934609004,0.42033626901521215,0.010782163742690056
2020-4-22,1154,9,99,839.7142857142858,112.0,58.0,8.57142857142857,0.0,0.14285714285714285,0.007936507936507936,0.031990212530495866,0.2879119127744628,9.285669964650456,1.4524254435558432,0.4069809941520469,0.010207553589656342
2020-4-23,1154,9,99,913.7142857142858,0.0,74.0,8.714285714285714,0.0,0.14285714285714285,0.00847457627118644,0.031990212530495866,0.2879119127744628,9.719390859302566,1.4284351409552374,0.39299081320176943,0.00953721075672295
2020-4-24,1279,10,134,987.0000000000001,125.0,73.28571428571428,8.857142857142858,1.0,0.14285714285714285,0.00574712643678161,0.031990212530495866,0.3199021253049587,9.466509283333806,1.4421065830294555,0.4010318949343341,0.008973802286872196
2020-4-25,1279,10,134,1078.1428571428573,0.0,91.14285714285714,9.142857142857142,0.0,0.2857142857142857,0.005780346820809248,0.031990212530495866,0.3199021253049587,9.271943062856325,1.4532282259403575,0.40743957157331034,0.008480190804293094
2020-4-26,1550,11,155,1141.7142857142858,271.0,63.57142857142857,9.285714285714285,1.0,0.14285714285714285,0.009852216748768473,0.031990212530495866,0.35189233783545454,9.464824971946001,1.4422005395455202,0.40108652444680015,0.008133133133133132
2020-4-27,1550,11,155,1214.2857142857142,0.0,72.57142857142858,9.571428571428571,0.0,0.2857142857142857,0.0028409090909090914,0.06398042506099173,0.35189233783545454,10.327787659692603,1.398742882559985,0.3748748748748749,0.00788235294117647
2020-4-28,1671,16,188,1286.8571428571427,121.0,72.57142857142858,9.857142857142856,5.0,0.2857142857142857,0.005681818181818183,0.06398042506099173,0.5118434004879339,11.01677584059293,1.3696936899180967,0.356235294117647,0.007659857904085258
2020-4-29,1671,16,188,1376.7142857142858,0.0,89.85714285714286,10.857142857142858,0.0,0.9999999999999999,0.0057306590257879654,0.22393148771347107,0.5118434004879339,11.36582339107699,1.3565247166599752,0.34746891651865,0.007886271661305386
2020-4-30,2074,17,212,1450.5714285714287,403.0,73.85714285714286,11.857142857142854,1.0,0.9999999999999999,0.021671826625386997,0.22393148771347107,0.5438336130184298,11.836037077158666,1.3401910615828858,0.33630797966172044,0.008174118573960998
2020-5-1,2074,17,212,1582.0,0.0,131.42857142857144,12.999999999999998,0.0,1.1428571428571428,0.026615969581749048,0.22393148771347107,0.5438336130184298,12.601274911456612,1.3165709303066337,0.3195784912349813,0.008217446270543615
2020-5-2,2169,18,229,1695.5714285714284,95.0,113.57142857142857,14.0,1.0,0.9999999999999998,0.030418250950570342,0.22393148771347107,0.5758238255489256,12.653622943918748,1.315073785984025,0.31849376918909145,0.00825680343752633
2020-5-3,2169,18,229,1822.7142857142856,0.0,127.14285714285714,15.142857142857142,0.0,1.1428571428571426,0.016431924882629106,0.22393148771347107,0.5758238255489256,12.268435464113848,1.3264312751466,0.3266492543600976,0.00830786111764245
2020-5-4,2719,18,294,1911.142857142857,550.0,88.42857142857143,16.142857142857142,0.0,0.9999999999999998,0.016806722689075626,0.22393148771347107,0.5758238255489256,11.945789710696136,1.3365904862206217,0.33380358962301115,0.008446703543130513
2020-5-5,2719,18,294,2078.1428571428573,0.0,167.0,17.142857142857142,0.0,0.9999999999999998,0.014705882352941173,0.06398042506099173,0.5758238255489256,12.268138366121704,1.3264403494557853,0.3266557033936315,0.00824912353062487
2020-5-6,3091,18,294,2227.8571428571427,372.0,149.71428571428572,17.428571428571427,0.0,0.2857142857142857,0.017241379310344824,0.06398042506099173,0.5758238255489256,11.783209494654397,1.3419515699658746,0.33752663779473435,0.007823020198781661
2020-5-7,3091,18,303,2430.7142857142853,0.0,202.85714285714286,17.714285714285715,0.0,0.2857142857142857,0.0038610038610038607,0.031990212530495866,0.5758238255489256,11.307915736302508,1.3586446139050563,0.3488938762423853,0.007287687334704674
2020-5-8,4012,18,323,2575.9999999999995,921.0,145.28571428571428,17.857142857142854,0.0,0.14285714285714285,0.0038986354775828462,0.031990212530495866,0.5758238255489256,11.297051171340298,1.359045139270166,0.34916250367322943,0.006932120674356699
2020-5-9,4263,22,378,2852.857142857142,251.0,276.85714285714283,18.0,4.0,0.14285714285714285,0.001567398119122257,0.0,0.7037846756709091,11.601677317894477,1.348141721473201,0.34178127772848266,0.006309464196294443
2020-5-10,4263,22,378,3152.0,0.0,299.1428571428571,18.57142857142857,0.0,0.5714285714285714,0.002247191011235955,0.12796085012198347,0.7037846756709091,10.8305638862051,1.3771221008979835,0.3610916374561842,0.005891950688905003
2020-5-11,4700,22,494,3451.142857142857,437.0,299.1428571428571,19.142857142857142,0.0,0.5714285714285714,0.007874015748031494,0.12796085012198347,0.7037846756709091,9.697548539534532,1.4295828403552397,0.3936729514140682,0.005546816789469327
2020-5-12,5127,22,494,3734.142857142857,427.0,283.0,19.71428571428571,0.0,0.5714285714285714,0.007874015748031494,0.12796085012198347,0.7037846756709091,9.56572481522496,1.436640950322544,0.39783922510141556,0.005279467462412487
2020-5-13,5408,24,514,4078.142857142857,281.0,344.0,20.285714285714285,2.0,0.5714285714285714,0.006359300476947535,0.12796085012198347,0.7677651007319009,9.394454956501512,1.4461616807480095,0.4033819197367918,0.004974252986303289
2020-5-14,5530,24,674,4409.142857142857,122.0,331.0,21.14285714285714,0.0,0.8571428571428571,0.007736943907156672,0.1919412751829752,0.7677651007319009,9.376691283312741,1.4471727377795018,0.40396539040879953,0.004795230689476412
2020-5-15,5638,28,1460,4757.571428571428,108.0,348.42857142857144,21.999999999999996,4.0,0.8571428571428571,0.006521739130434781,0.1919412751829752,0.8957259508538843,9.027998854124474,1.4679802834209463,0.4157594608605496,0.0046242080293066685
2020-5-16,5735,29,1754,4989.857142857143,97.0,232.28571428571425,23.428571428571427,1.0,1.4285714285714284,0.007547169811320755,0.1919412751829752,0.9277161633843802,9.487436998494637,1.440942455603016,0.4003543224334145,0.004695238913223968
2020-5-17,5735,29,1754,5200.142857142857,0.0,210.28571428571425,24.428571428571427,0.0,1.0,0.011235955056179775,0.22393148771347107,0.9277161633843802,10.562355217116703,1.3883576560962831,0.36831858913796567,0.004697673140847779
2020-5-18,5735,29,1754,5410.428571428571,0.0,210.28571428571425,25.428571428571427,0.0,1.0,0.011308562197092083,0.22393148771347107,0.9277161633843802,11.834778451191571,1.3402327964642091,0.3363369138210489,0.004699918147492937
2020-5-19,6096,31,1773,5558.285714285714,361.0,147.85714285714286,26.428571428571427,2.0,1.0,0.005988023952095809,0.22393148771347107,0.9916965884453719,13.084949692260789,1.3032540984530698,0.3098249412510231,0.004754806209519893
2020-5-20,6269,31,1898,5696.714285714286,173.0,138.42857142857144,27.71428571428571,0.0,1.2857142857142856,0.006679389312977099,0.22393148771347107,0.9916965884453719,15.669501314837325,1.2475444341879531,0.2662948493883006,0.004864959751235047
2020-5-21,6269,31,1898,5819.714285714285,0.0,122.99999999999999,28.714285714285708,0.0,0.9999999999999999,0.006338028169014084,0.22393148771347107,0.9916965884453719,18.937763045320132,1.200822351000052,0.2260200115354717,0.004933968285139182
