date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-3-15,43,1,0,11.857142857142856,7.0,5.142857142857142,0.5714285714285714,0.0,0.14285714285714285,,0.2275692396479322,0.2275692396479322,,,,0.04819277108433735
2020-3-16,55,1,0,18.0,12.0,6.142857142857142,0.7142857142857142,0.0,0.14285714285714285,,0.2275692396479322,0.2275692396479322,,,,0.03968253968253968
2020-3-17,69,1,0,25.857142857142858,14.0,7.857142857142857,0.857142857142857,0.0,0.14285714285714285,,0.2275692396479322,0.2275692396479322,,,,0.033149171270718224
2020-3-18,86,1,0,35.57142857142857,17.0,9.714285714285715,0.9999999999999998,0.0,0.14285714285714285,,0.0,0.2275692396479322,0.9333525122237407,40.98524669293631,0.994475138121547,0.028112449799196783
2020-3-19,109,1,0,46.71428571428571,23.0,11.142857142857144,0.9999999999999998,0.0,0.0,,0.0,0.2275692396479322,1.4613544002278749,10.714432415711657,0.963855421686747,0.021406727828746176
2020-3-20,137,1,0,60.71428571428571,28.0,14.0,0.9999999999999998,0.0,0.0,,0.0,0.2275692396479322,1.7364475777129353,7.358654249823109,0.9388379204892966,0.016470588235294115
2020-3-21,200,1,0,76.42857142857142,63.0,15.714285714285715,0.9999999999999998,0.0,0.0,,0.0,0.2275692396479322,2.2035236248606926,4.82019992372281,0.8894117647058823,0.01308411214953271
2020-3-22,313,3,0,99.85714285714285,113.0,23.428571428571427,0.9999999999999998,2.0,0.0,,0.0,0.6827077189437966,2.6038221543165627,3.7848969884476977,0.8448598130841122,0.010014306151645206
2020-3-23,345,6,0,138.42857142857142,32.0,38.57142857142857,1.2857142857142856,3.0,0.2857142857142857,,0.4551384792958644,1.3654154378875931,2.831865599516458,3.4002021384647643,0.8197424892703863,0.009287925696594427
2020-3-24,345,6,1,179.85714285714283,0.0,41.42857142857143,2.0,0.0,0.7142857142857142,,1.1378461982396608,1.3654154378875931,2.891956144552702,3.3148269319954045,0.8132094943240453,0.011119936457505959
2020-3-25,443,8,1,219.28571428571428,98.0,39.42857142857143,2.7142857142857144,2.0,0.7142857142857142,5.0,1.1378461982396608,1.8205539171834575,2.993934328846498,3.182241467726074,0.8022239872915011,0.01237785016286645
2020-3-26,558,8,2,270.2857142857143,115.0,51.0,3.714285714285714,0.0,0.9999999999999999,0.625,1.5929846775355252,1.8205539171834575,3.137780692387199,3.01777017649672,0.786970684039088,0.013742071881606765
2020-3-27,674,9,2,334.4285714285714,116.0,64.14285714285714,4.7142857142857135,1.0,0.9999999999999999,0.6363636363636364,1.5929846775355252,2.0481231568313896,3.249198672169601,2.9056097700811403,0.775369978858351,0.014096539940196497
2020-3-28,786,14,2,411.1428571428571,112.0,76.71428571428571,5.857142857142857,5.0,1.1428571428571428,0.25925925925925924,1.8205539171834575,3.1859693550710504,3.2871347861322193,2.8700612524288887,0.7714651858180265,0.014246004169562195
2020-3-29,901,17,4,494.85714285714283,115.0,83.71428571428571,7.714285714285714,3.0,1.857142857142857,0.22222222222222224,2.5032616361272537,3.868677074014847,3.428511705803719,2.74795568122061,0.7571230020847811,0.01558891454965358
2020-3-30,989,24,4,578.8571428571428,88.0,84.0,9.714285714285714,7.0,1.9999999999999998,0.3023255813953488,2.5032616361272537,5.4616617515503725,3.8087561315379066,2.4841710968780677,0.7202655889145497,0.016781836130306024
2020-3-31,1181,30,9,670.8571428571429,192.0,92.0,12.285714285714286,6.0,2.571428571428571,0.2545454545454545,4.096246313662779,6.827077189437965,4.15096246113752,2.304637623704339,0.68928923988154,0.018313458262350937
2020-4-1,1181,30,9,790.2857142857141,0.0,119.42857142857143,15.714285714285715,0.0,3.4285714285714284,0.2647058823529411,5.006523272254507,6.827077189437965,4.3392183906132376,2.2226507187381315,0.6731260647359455,0.019884309472161972
2020-4-2,1317,32,9,895.7142857142856,136.0,105.42857142857143,18.857142857142858,2.0,3.142857142857143,0.30769230769230765,5.006523272254507,7.28221566873383,4.5222878987696715,2.1519358159485105,0.6579898770788142,0.02105263157894737
2020-4-3,1475,37,10,1004.142857142857,158.0,108.42857142857143,22.285714285714285,5.0,3.4285714285714284,0.22448979591836735,5.23409251190244,8.42006186697349,4.9249282334225875,2.0212436207475677,0.6266347687400319,0.022193768672641914
