,date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
41,2020-3-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
42,2020-3-4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
43,2020-3-5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
44,2020-3-6,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
45,2020-3-7,1,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,,0.0
46,2020-3-8,2,0,0,0.2857142857142857,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,,0.0
47,2020-3-9,2,0,0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
48,2020-3-10,2,0,0,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
49,2020-3-11,2,0,0,1.1428571428571428,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
50,2020-3-12,2,0,0,1.4285714285714284,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
51,2020-3-13,2,0,0,1.714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,,,,0.0
52,2020-3-14,2,0,0,1.8571428571428568,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.9526006195579089,12.0,0.9166666666666666,0.0
53,2020-3-15,2,0,0,1.9999999999999996,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.5921704354202753,6.499999999999999,0.8461538461538461,0.0
54,2020-3-16,4,0,0,1.9999999999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8730632896557857,3.4999999999999996,0.7142857142857142,0.0
55,2020-3-17,10,0,0,2.2857142857142856,6.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,5.726475293708763,2.333333333333333,0.5714285714285714,0.0
56,2020-3-18,10,0,0,3.428571428571428,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.5,0.0
57,2020-3-19,13,0,0,4.571428571428571,3.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,5.542208484319904,2.4,0.5833333333333333,0.0
58,2020-3-20,20,0,0,6.1428571428571415,7.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,4.9468653682799655,2.666666666666667,0.625,0.0
59,2020-3-21,27,0,0,8.714285714285714,7.0,2.571428571428571,0.0,0.0,0.0,0.0,0.0,4.056031087571117,3.3076923076923075,0.6976744186046512,0.0
60,2020-3-22,40,0,0,12.285714285714285,13.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,3.2966270931156187,4.357142857142858,0.7704918032786885,0.0
61,2020-3-23,56,0,0,17.714285714285715,16.0,5.428571428571428,0.0,0.0,0.0,0.0,0.0,2.6728678905801107,6.142857142857144,0.8372093023255814,0.0
62,2020-3-24,66,0,0,25.14285714285714,10.0,7.428571428571428,0.0,0.0,0.0,0.0,0.0,2.3695107787482454,7.750000000000003,0.8709677419354839,0.0
63,2020-3-25,75,1,2,33.142857142857146,9.0,8.0,0.0,1.0,0.0,0.0,0.037713589499872927,2.4352322856314697,7.333333333333336,0.8636363636363636,0.0
64,2020-3-26,75,1,2,42.42857142857143,0.0,9.285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.037713589499872927,0.037713589499872927,2.449281507446672,7.250000000000003,0.8620689655172414,0.003367003367003367
65,2020-3-27,91,2,2,51.285714285714285,16.0,8.857142857142858,0.2857142857142857,1.0,0.14285714285714285,0.037713589499872927,0.07542717899974585,2.5107114427596753,6.90697674418605,0.8552188552188553,0.005571030640668524
66,2020-3-28,91,2,2,61.42857142857143,0.0,10.142857142857142,0.5714285714285714,0.0,0.2857142857142857,0.07542717899974585,0.07542717899974585,2.7374731606351586,5.885245901639345,0.83008356545961,0.009302325581395349
67,2020-3-29,139,6,5,70.57142857142857,48.0,9.142857142857142,0.8571428571428571,4.0,0.2857142857142857,0.07542717899974585,0.22628153699923756,3.014735906513751,5.000000000000001,0.8,0.012145748987854251
68,2020-3-30,139,6,5,84.71428571428572,0.0,14.142857142857142,1.7142857142857142,0.0,0.8571428571428571,0.22628153699923756,0.22628153699923756,3.5102307056987057,3.983870967741935,0.7489878542510121,0.020236087689713318
69,2020-3-31,193,6,5,96.57142857142857,54.0,11.857142857142858,2.571428571428571,0.0,0.8571428571428571,0.22628153699923756,0.22628153699923756,3.994392612513669,3.369318181818183,0.703204047217538,0.02662721893491124
70,2020-4-1,233,6,10,114.71428571428572,40.0,18.14285714285714,3.4285714285714284,0.0,0.8571428571428571,0.18856794749936462,0.22628153699923756,4.536915595534352,2.9137931034482754,0.6568047337278107,0.029887920298879198
