date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-6-19,2789,32,1961,2429.428571428571,132.0,70.14285714285714,28.571428571428566,1.0,0.7142857142857142,0.016393442622950817,0.7534620829248313,4.82215733071892,33.09700378650645,1.1103935376675993,0.13636088404480784,0.011760555098200634
2020-6-20,2981,35,1981,2518.428571428571,192.0,89.0,29.428571428571423,3.0,0.857142857142857,0.01824817518248175,0.7534620829248313,5.274234580473819,30.344069092127476,1.12099267108385,0.14777137480889102,0.01168529128141131
2020-6-21,3356,40,2021,2628.9999999999995,375.0,110.57142857142857,30.57142857142857,5.0,1.1428571428571428,0.023809523809523805,1.20553933267973,6.02769666339865,26.96611547698164,1.1371463036946379,0.16467184752396624,0.011628538825191546
2020-6-22,3356,40,2021,2782.0,0.0,153.0,32.42857142857142,0.0,1.857142857142857,0.030888030888030885,1.808308999019595,6.02769666339865,23.761531898843508,1.1570282932001925,0.1846981470412432,0.011656567731334085
2020-6-23,3726,42,2082,2908.285714285714,370.0,126.28571428571428,34.142857142857146,2.0,1.7142857142857142,0.06046511627906976,1.5069241658496626,6.329081496568582,20.926581954698662,1.1801175425235573,0.20694259012016036,0.011739856567442775
2020-6-24,3954,43,2112,3074.5714285714284,228.0,166.28571428571428,35.857142857142854,1.0,1.714285714285714,0.05714285714285714,1.6576165824346287,6.479773913153549,19.889247372230074,1.190355184583185,0.21647509578544077,0.011662484899172938
2020-6-25,4204,43,2162,3259.8571428571427,250.0,185.28571428571428,37.57142857142857,0.0,1.714285714285714,0.05405405405405405,1.808308999019595,6.479773913153549,18.32291982222546,1.2082192456780447,0.23264566490103145,0.011525483150006573
2020-6-26,4446,46,2194,3480.857142857142,242.0,221.0,39.28571428571428,3.0,1.714285714285714,0.0449438202247191,1.6576165824346287,6.931851162908448,16.501972012325634,1.2337021162972206,0.2547438538060389,0.011286218501190182
2020-6-27,4513,46,2212,3717.5714285714284,67.0,236.71428571428572,41.28571428571428,0.0,1.9999999999999998,0.05217391304347826,1.6576165824346287,6.931851162908448,14.991900328732035,1.2600783341867983,0.2764918328818845,0.011105560465741841
2020-6-28,5017,50,2294,3936.428571428571,504.0,218.85714285714286,42.857142857142854,4.0,1.5714285714285714,0.06008583690987125,0.9041544995097975,7.534620829248313,14.004304357322734,1.2807892338059774,0.2928178918648888,0.010887316276537834
2020-6-29,5296,57,2370,4173.714285714285,279.0,237.2857142857143,44.28571428571428,7.0,1.4285714285714284,0.039568345323741004,1.5069241658496626,8.589467745343077,13.978616068926838,1.281371848378439,0.293268009435674,0.010610624315443592
2020-6-30,5506,61,2443,4450.857142857142,210.0,277.14285714285717,46.71428571428571,4.0,2.4285714285714284,0.022727272727272728,2.260386248774494,9.19223741168294,13.431502662725586,1.2943781573058633,0.3031900328587075,0.0104955706765952
2020-7-1,6261,66,2530,4705.142857142857,755.0,254.28571428571428,49.42857142857142,5.0,2.7142857142857144,0.03353057199211045,2.7124634985293925,9.945699494607773,13.11603505774734,1.3024362560710625,0.3092181281294132,0.01050522224921059
2020-7-2,6767,76,2655,5034.714285714286,506.0,329.57142857142856,52.714285714285715,10.0,3.2857142857142856,0.03368794326241135,3.465925581454224,11.452623660457435,13.221772195810575,1.2996869159448778,0.3071714840903571,0.010470164287943704
2020-7-3,6878,76,2671,5400.857142857142,111.0,366.1428571428571,57.42857142857142,0.0,4.7142857142857135,0.04684317718940937,4.520772497548988,11.452623660457435,13.146347120619396,1.3016429742923248,0.30862866384814025,0.010633232820187272
2020-7-4,7094,78,2714,5748.285714285714,216.0,347.4285714285714,61.71428571428571,2.0,4.285714285714285,0.05296950240770465,4.520772497548988,11.754008493627367,12.991160368970462,1.3057485395711947,0.31167010527429506,0.010736120085491326
2020-7-5,7377,88,2802,6116.999999999999,283.0,368.71428571428567,66.28571428571428,10.0,4.57142857142857,0.03875968992248061,4.219387664379055,13.26093265947703,12.814775001106588,1.310552022395271,0.315199562602515,0.01083631098344193
2020-7-6,8141,99,2916,6454.142857142858,764.0,337.1428571428571,71.71428571428571,11.0,5.428571428571428,0.029878618113912223,4.671464914133954,14.91854924191166,12.692830551307376,1.3139616475425446,0.31768607393913917,0.011111357046415369
2020-7-7,8279,107,2967,6860.571428571428,138.0,406.42857142857144,77.71428571428571,8.0,5.999999999999999,0.042986425339366516,5.726311830228718,16.12408857459139,13.056234890658342,1.3040134919462993,0.31038756944598167,0.01132766949858404
2020-7-8,8847,116,3053,7256.714285714285,568.0,396.14285714285717,84.28571428571428,9.0,6.571428571428571,0.03608247422680412,6.178389079983616,17.480320323856084,12.865513386609763,1.3091549571682286,0.31417624521072796,0.011614859145225111
2020-7-9,9358,122,3134,7626.142857142857,511.0,369.42857142857144,91.42857142857143,6.0,7.1428571428571415,0.03546646106399383,6.02769666339865,18.38447482336588,13.272493247501313,1.298385659843721,0.30619918499123955,0.011988835397036511
2020-7-10,9910,125,3236,7996.285714285715,552.0,370.1428571428571,97.99999999999999,3.0,6.571428571428571,0.03232062055591467,6.931851162908448,18.83655207312078,14.062856231957879,1.2794702024084292,0.29179701403068403,0.012255690141851572
2020-7-11,10410,129,3253,8429.428571428572,500.0,433.1428571428571,105.00000000000001,4.0,7.0,0.02776101388050694,7.0825435794934135,19.439321739460645,14.69976002353375,1.265880839948208,0.28113052488655454,0.012456360370131852
2020-7-12,11117,147,3460,8903.142857142857,707.0,473.7142857142857,112.28571428571429,18.0,7.285714285714285,0.03198433420365535,6.178389079983616,22.15178523799004,15.131518014657706,1.2573934153557254,0.2743280344371761,0.012611918744584578
2020-7-13,11444,149,3538,9437.42857142857,327.0,534.2857142857142,120.71428571428572,2.0,8.428571428571427,0.03070439494280553,7.23323599607838,22.45317007115997,15.083307454974063,1.2583142649823393,0.27507140335675995,0.012791014501528869
2020-7-14,11444,149,3538,9909.285714285714,0.0,471.85714285714283,127.85714285714286,0.0,7.142857142857142,0.03041237113402061,6.329081496568582,22.45317007115997,15.21523887036742,1.2558097427897499,0.273046532045654,0.012902760758307505
2020-7-15,12282,165,3712,10361.42857142857,838.0,452.14285714285717,133.85714285714286,16.0,5.999999999999999,0.028089887640449437,4.972849747303886,24.864248736519432,15.574085278163913,1.2492360799267457,0.2676854321343617,0.01291879222390735
2020-7-16,12498,167,3735,10852.142857142855,216.0,490.7142857142857,140.85714285714283,2.0,6.999999999999999,0.018205461638491547,6.479773913153549,25.165633569689366,15.830031949920375,1.244749410520018,0.2639873155935475,0.012979661686302903
2020-7-17,13101,173,3821,11300.714285714284,603.0,448.57142857142856,147.28571428571428,6.0,6.428571428571428,0.01911822083495903,6.329081496568582,26.069788069199163,15.888218932839678,1.2437517744788635,0.26316066609622835,0.013033310157385753
