date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-7-3,4736,55,4580,4669.428571428572,21.0,11.428571428571427,53.28571428571428,0.0,0.42857142857142855,0.01886792452830189,2.9920411704865058,54.85408812558594,380.63250814486054,1.0091467805245407,0.012666380420781498,0.011411613534846722
2020-7-4,4736,55,4580,4682.714285714285,0.0,13.285714285714285,53.7142857142857,0.0,0.42857142857142855,0.02419354838709677,2.9920411704865058,54.85408812558594,379.7217369059582,1.0091688195567137,0.012696567337698195,0.01147075871747155
2020-7-5,4792,55,4593,4696.0,56.0,13.285714285714285,54.14285714285714,0.0,0.42857142857142855,0.025862068965517244,2.9920411704865058,54.85408812558594,367.44004104334215,1.009476735328849,0.01311815491625734,0.011529569238257483
2020-7-6,4822,55,4610,4717.285714285714,30.0,21.285714285714285,54.57142857142856,0.0,0.42857142857142855,0.025641025641025644,1.9946941136576704,54.85408812558594,342.79756666963976,1.0101614334325237,0.014054514480408842,0.011568395869295296
2020-7-7,4878,55,4621,4740.999999999999,56.0,23.714285714285715,54.85714285714285,0.0,0.2857142857142857,0.030612244897959183,0.9973470568288352,54.85408812558594,286.7709187172689,1.0121587046182408,0.016777202386360157,0.011570795793533612
2020-7-8,4889,55,4644,4768.999999999999,11.0,28.0,54.99999999999999,0.0,0.14285714285714285,0.02564102564102564,0.0,54.85408812558594,243.40459415055116,1.0143404318985636,0.019736643866574033,0.011532816104005033
2020-7-9,4955,56,4671,4795.428571428572,66.0,26.42857142857143,54.99999999999999,1.0,0.0,0.011764705882352941,0.0,55.85143518241477,206.02691606860338,1.0169640452986393,0.02327531977353725,0.011469256434699713
2020-7-10,4968,56,4689,4829.714285714285,13.0,34.285714285714285,55.14285714285714,0.0,0.14285714285714285,0.0,0.9973470568288352,55.85143518241477,182.22642976502723,1.0192008534878678,0.026275023832221134,0.011417415996213914
2020-7-11,4968,56,4689,4862.857142857142,0.0,33.14285714285714,55.285714285714285,0.0,0.14285714285714285,0.012820512820512822,0.9973470568288352,55.85143518241477,156.97590824550764,1.022323664573989,0.0304365830572646,0.0113689776733255
2020-7-12,4972,56,4712,4895.999999999999,4.0,33.14285714285714,55.42857142857143,0.0,0.14285714285714285,0.012820512820512822,0.9973470568288352,55.85143518241477,138.96664015697172,1.0252529239571342,0.03431257344300809,0.01132119514472456
2020-7-13,4977,56,4729,4921.714285714284,5.0,25.714285714285715,55.57142857142857,0.0,0.14285714285714285,0.01639344262295082,0.9973470568288352,55.85143518241477,130.48363521311143,1.0269165730124532,0.036502100840336116,0.011291071635899225
2020-7-14,4979,56,4743,4943.857142857143,2.0,22.142857142857146,55.714285714285715,0.0,0.14285714285714285,0.017543859649122806,0.9973470568288352,55.85143518241477,129.70284894307576,1.027080780120743,0.03671775223499352,0.011269396364897275
2020-7-15,4985,56,4765,4958.285714285714,6.0,14.428571428571429,55.85714285714286,0.0,0.14285714285714285,0.015384615384615385,0.9973470568288352,55.85143518241477,134.74423856702225,1.0260544819883353,0.035368567052908584,0.011265414313702895
2020-7-16,4993,56,4796,4972.0,8.0,13.714285714285715,56.0,0.0,0.14285714285714285,0.013513513513513513,0.0,55.85143518241477,145.2835222261756,1.0241417887983804,0.032845453497752586,0.011263073209975865
2020-7-17,5003,56,4809,4977.428571428571,10.0,5.428571428571427,56.0,0.0,0.0,0.0125,0.0,55.85143518241477,167.1104995200425,1.0209557384029981,0.02861740029881632,0.011250789277308996
2020-7-18,5003,56,4809,4982.428571428572,0.0,5.0,56.0,0.0,0.0,0.0,0.0,55.85143518241477,208.35563947559837,1.0167728624512695,0.02301819642959646,0.01123949881010408
2020-7-19,5011,56,4838,4987.428571428571,8.0,5.0,56.0,0.0,0.0,0.0,0.0,55.85143518241477,277.2764293337695,1.0125776500866461,0.017346675459472105,0.011228230980751605
2020-7-20,5020,56,4868,4993.0,9.0,5.571428571428571,56.0,0.0,0.0,0.0,0.0,55.85143518241477,365.81662319914415,1.009518990636409,0.013175985334555551,0.011215701982775887
2020-7-21,5027,56,4884,4999.142857142857,7.0,6.142857142857142,56.0,0.0,0.0,0.0,0.0,55.85143518241477,490.5447232031364,1.0070900928412967,0.00984235071957884,0.011201920329199292
2020-7-22,5030,58,4904,5005.999999999999,3.0,6.857142857142857,56.0,2.0,0.0,0.0,0.0,57.84612929607244,591.2488032838813,1.0058789351439936,0.008172829627936307,0.011186576108669598
2020-7-23,5031,58,4927,5012.428571428571,1.0,6.428571428571429,56.285714285714285,0.0,0.2857142857142857,0.0,1.9946941136576704,57.84612929607244,711.9613322894306,1.0048797383045283,0.006791849780263481,0.011229230199219085
2020-7-24,5039,58,4949,5017.857142857142,8.0,5.428571428571429,56.57142857142857,0.0,0.2857142857142857,0.008333333333333333,1.9946941136576704,57.84612929607244,692.4412980428556,1.0050176434782998,0.006982643144184508,0.011274021352313169
2020-7-25,5039,58,4949,5022.999999999999,0.0,5.142857142857142,56.857142857142854,0.0,0.2857142857142857,0.008620689655172414,1.9946941136576704,57.84612929607244,684.7790353359208,1.005073930067558,0.0070604982206403655,0.011319359517647395
2020-7-26,5050,58,4966,5028.142857142857,11.0,5.142857142857142,57.14285714285714,0.0,0.2857142857142857,0.008620689655172414,1.9946941136576704,57.84612929607244,682.7206539034282,1.0050892666694917,0.007081709848980378,0.011364604937920846
2020-7-27,5059,58,4977,5033.714285714285,9.0,5.571428571428571,57.42857142857142,0.0,0.2857142857142857,0.01111111111111111,1.9946941136576704,57.84612929607244,691.78622699666,1.0050224067319808,0.006989232036821225,0.011408786468384606
2020-7-28,5068,58,4992,5039.285714285714,9.0,5.571428571428571,57.71428571428571,0.0,0.2857142857142857,0.012903225806451611,1.9946941136576704,57.84612929607244,704.0428445175199,1.004934756735141,0.00686797593370414,0.011452870304748406
2020-7-29,5081,58,4999,5045.142857142857,13.0,5.857142857142857,57.99999999999999,0.0,0.2857142857142857,0.019801980198019802,0.0,57.84612929607244,732.1436982336895,1.004744904199338,0.006605244507441599,0.011496205685808131
2020-7-30,5081,58,4999,5052.428571428572,0.0,7.285714285714285,57.99999999999999,0.0,0.0,0.020833333333333332,0.0,57.84612929607244,745.8434103900365,1.0046575467683596,0.0064843130592366904,0.011479627901716288
2020-7-31,5084,58,4999,5059.571428571428,3.0,7.142857142857142,57.99999999999999,0.0,0.0,0.0,0.0,57.84612929607244,706.6693671247265,1.004916370401021,0.006842536828116752,0.011463421520738627
2020-8-1,5084,58,4999,5066.0,0.0,6.428571428571428,57.99999999999999,0.0,0.0,0.0,0.0,57.84612929607244,668.8380667170372,1.0051951748156398,0.007228167264308305,0.011448874851954203
2020-8-2,5161,59,5019,5072.428571428571,77.0,6.428571428571428,57.99999999999999,1.0,0.0,0.0,0.0,58.84347635290128,646.8641490619877,1.0053721276452783,0.007472787772827338,0.01143436505477793
2020-8-3,5240,59,5028,5088.285714285714,79.0,15.857142857142858,58.14285714285714,0.0,0.14285714285714285,0.0,0.9973470568288352,58.84347635290128,633.2942766202045,1.005487553833978,0.0076322978567605615,0.011426806670784434
2020-8-4,5248,59,5044,5114.142857142856,8.0,25.857142857142854,58.285714285714285,0.0,0.14285714285714285,0.023255813953488372,0.9973470568288352,58.84347635290128,501.41734322849493,1.0069358209606227,0.00962996237857261,0.01139696639570938
2020-8-5,5330,59,5057,5139.857142857142,82.0,25.71428571428571,58.42857142857143,0.0,0.14285714285714285,0.020833333333333332,0.9973470568288352,58.84347635290128,357.1913318258249,1.0097499678108675,0.01349199698315573,0.011367742294116015
2020-8-6,5330,59,5057,5175.428571428571,0.0,35.57142857142857,58.57142857142858,0.0,0.14285714285714285,0.02222222222222222,0.9973470568288352,58.84347635290128,282.81410171576823,1.0123298600134227,0.01700992245476518,0.011317213205255605
2020-8-7,5338,59,5083,5211.0,8.0,35.57142857142857,58.71428571428572,0.0,0.14285714285714285,0.02631578947368421,0.9973470568288352,58.84347635290128,214.30879167035422,1.0163031621713023,0.022385999779176213,0.011267373961674482
2020-8-8,5338,59,5083,5247.285714285714,0.0,36.285714285714285,58.85714285714287,0.0,0.14285714285714285,0.02777777777777778,0.9973470568288352,58.84347635290128,171.93450357290567,1.0203618334884292,0.02782575321435421,0.011216683455391906
2020-8-9,5344,59,5106,5283.571428571428,6.0,36.285714285714285,59.00000000000001,0.0,0.14285714285714285,0.02777777777777778,0.0,58.84347635290128,143.16479445764028,1.0245034107451365,0.0333233508480576,0.011166689198323646
2020-8-10,5347,59,5120,5309.714285714285,3.0,26.14285714285714,59.00000000000001,0.0,0.0,0.02564102564102564,0.0,58.84347635290128,128.8333289668988,1.027266022797774,0.03696093010680013,0.011111708996986658
2020-8-11,5348,59,5133,5325.0,1.0,15.285714285714285,59.00000000000001,0.0,0.0,0.0,0.0,58.84347635290128,129.29019241108568,1.0271683777219975,0.036832759362892986,0.01107981220657277
2020-8-12,5358,59,5150,5339.285714285714,10.0,14.285714285714285,59.00000000000001,0.0,0.0,0.0,0.0,58.84347635290128,137.11170460698585,1.025598897975175,0.03476861167002021,0.01105016722408027
2020-8-13,5358,59,5167,5343.285714285715,0.0,3.9999999999999996,59.00000000000001,0.0,0.0,0.0,0.0,58.84347635290128,155.6648093329674,1.0225137882786173,0.030688963210702358,0.011041895035157609
2020-8-14,5367,59,5181,5347.285714285714,9.0,3.9999999999999996,59.00000000000001,0.0,0.0,0.0,0.0,58.84347635290128,193.5470970210736,1.0180677027016518,0.02475737240328324,0.011033635222142077
