date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-10-27,42668,709,33191,39211.857142857145,749.0,796.2857142857143,697.0,1.0,3.142857142857143,0.007976794778825236,3.443289622493221,122.06461711738467,51.69321141581051,1.0693428640871454,0.08959164624464044,0.01777523562479279
2020-10-28,43685,715,33620,40039.142857142855,1017.0,827.2857142857143,700.0,6.0,3.0,0.008070432868672048,3.2711251413685596,123.09760400413265,48.01259938419357,1.0748529741192756,0.0961188853225885,0.017482891741652812
2020-10-29,44545,716,34096,40921.71428571428,860.0,882.5714285714287,703.5714285714284,1.0,3.5714285714285716,0.007276507276507277,3.615454103617882,123.2697684852573,44.82444350927476,1.0803855742538229,0.10259246308969094,0.017193107396701716
2020-10-30,45736,719,34548,41818.142857142855,1191.0,896.4285714285716,706.7142857142858,3.0,3.142857142857143,0.008707767328456984,3.2711251413685596,123.78626192863129,42.1017783643609,1.0858010838026195,0.10885244299219432,0.016899705186060734
2020-10-31,46863,721,35020,42762.0,1127.0,943.8571428571429,709.8571428571428,2.0,3.1428571428571423,0.007834757834757835,3.2711251413685596,124.13059089088061,40.221073546050405,1.0899885216060654,0.11364172078421197,0.01660018574568876
2020-11-1,47811,723,35465,43754.142857142855,948.0,992.1428571428571,712.8571428571428,2.0,2.9999999999999996,0.007678883071553228,3.2711251413685596,124.47491985312993,38.5565281258586,1.0940507982263048,0.11824583909612674,0.016292334766666992
2020-11-2,48753,724,35917,44746.71428571428,942.0,992.5714285714286,715.8571428571429,1.0,2.9999999999999996,0.00705171255876427,2.5824672168699156,124.64708433425459,37.28790948549685,1.0974017048493916,0.12201293591790485,0.01599798229399126
2020-11-3,50106,728,36617,45722.99999999999,1353.0,976.2857142857142,718.1428571428571,4.0,2.2857142857142856,0.006905623150279513,2.5824672168699156,125.33574225875324,36.746992770190374,1.0989041505452952,0.12369304051055618,0.015706380971127382
2020-11-4,51042,729,37398,46785.57142857143,936.0,1062.5714285714284,720.8571428571428,1.0,2.7142857142857144,0.004873591227535791,2.2381382546205937,125.5079067398779,36.55181161369738,1.0994577196193411,0.12431067827695341,0.01540768063413934
2020-11-5,52265,733,38263,47836.57142857142,1223.0,1051.0,722.8571428571428,4.0,1.9999999999999998,0.005555555555555556,2.2381382546205937,126.19656466437654,36.232429643867256,1.100377024428964,0.1253347338465156,0.015110973074993431
