date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-10-20,26469,528,19749,24436.571428571428,667.0,449.99999999999994,490.2857142857143,8.0,9.142857142857144,0.024640657084188923,5.586315069133057,50.85473028452162,47.89372619366595,1.0750455640185377,0.09634557430943502,0.020063604901318866
2020-10-21,27334,534,19749,24923.571428571428,865.0,486.99999999999994,499.7142857142857,6.0,9.428571428571427,0.02646815550041357,5.682630846187076,51.432624946845735,46.91156820234344,1.0766755134738386,0.09826021887568992,0.020049866735448372
2020-10-22,28216,549,19749,25471.999999999996,882.0,548.4285714285714,509.0,15.0,9.285714285714286,0.02669902912621359,5.0084204068089475,52.877361602656,45.440120840704765,1.0792543582033456,0.10127532742957035,0.01998272613065327
2020-10-23,29057,559,19749,26081.857142857138,841.0,609.8571428571429,518.5714285714286,10.0,9.571428571428571,0.026052104208416835,5.682630846187076,53.84051937319619,43.20150034645527,1.0835282146817826,0.1062342964824119,0.01988245797571383
2020-10-24,29992,564,19749,26739.999999999996,935.0,658.1428571428571,528.4285714285714,5.0,9.857142857142858,0.027617477328936522,5.682630846187076,54.322098258466276,40.66848851533963,1.0889557355218407,0.112464603199816,0.01976172668020088
2020-10-25,30782,574,19749,27462.85714285714,790.0,722.8571428571428,537.5714285714286,10.0,9.142857142857142,0.02799188640973631,5.297367737971002,55.28525602900646,38.2749191599452,1.094774585338539,0.11906186558392995,0.019574490220557638
2020-10-26,31496,581,19749,28236.0,714.0,773.1428571428571,546.8571428571429,7.0,9.285714285714285,0.02543720190779014,5.201051960916984,55.95946646838459,35.850596869076554,1.1014986233319777,0.12658135663753645,0.01936737295853318
2020-10-27,32752,593,19749,29049.428571428572,1256.0,813.4285714285714,555.5714285714286,12.0,8.714285714285714,0.02589641434262948,5.104736183862966,57.11525579303281,33.574132726211936,1.108742368515126,0.13455973124481413,0.019125038112379884
2020-10-28,34299,603,23074,29947.0,1547.0,897.5714285714286,564.8571428571428,10.0,9.285714285714285,0.024215958713775305,5.682630846187076,58.07841356357299,31.674355721933107,1.115628277393614,0.1420288572187307,0.018861894108162514
2020-10-29,35510,615,23074,30942.0,1211.0,994.9999999999999,574.7142857142857,12.0,9.857142857142856,0.02551020408163265,5.201051960916984,59.234202888221205,29.978683730537313,1.1225542549830134,0.14943066083414047,0.018573921715282972
2020-10-30,37196,620,23074,31983.999999999996,1686.0,1042.0,584.1428571428572,5.0,9.428571428571427,0.026890101325019483,5.39368351502502,59.7157817734913,28.39527910456914,1.1298142549667243,0.15707267976028905,0.01826359608375617
2020-10-31,39251,626,23074,33146.71428571428,2055.0,1162.7142857142856,592.8571428571429,6.0,8.714285714285714,0.02464525765496639,5.39368351502502,60.29367643581541,27.094930504432565,1.1364516965696467,0.16395697848924462,0.01788584949165399
2020-11-1,40929,635,23074,34469.428571428565,1678.0,1322.7142857142858,601.7142857142858,9.0,8.857142857142858,0.021373510861948143,5.0084204068089475,61.160518429301575,25.793695799982302,1.143808725003554,0.17147573342757516,0.017456462455343456
2020-11-2,42080,642,23074,35919.0,1151.0,1449.5714285714284,610.4285714285713,7.0,8.714285714285714,0.020584329349269594,5.201051960916984,61.8347288686797,24.32399654488554,1.1531325247832618,0.1808393358918461,0.016994587027160314
2020-11-3,44246,655,23074,37431.0,2166.0,1511.9999999999998,619.142857142857,13.0,8.714285714285714,0.019365079365079366,4.719473075646893,63.08683397038194,22.85808325821481,1.163717599460187,0.19125174499767328,0.016540911467576528
2020-11-4,46892,673,23074,39073.0,2646.0,1641.9999999999998,628.0,18.0,8.857142857142856,0.017893810501613375,5.0084204068089475,64.82051795735427,21.751147192590615,1.172731654966423,0.19994122518767865,0.01607247971745195
2020-11-5,49807,702,23074,40872.0,2915.0,1798.9999999999998,638.0,29.0,10.0,0.016150039072675173,5.586315069133057,67.61367549192079,20.795852670508054,1.1813468051455243,0.208097663348092,0.015609708357799961
2020-11-6,52254,715,23074,42914.428571428565,2447.0,2042.428571428571,650.4285714285713,13.0,12.428571428571427,0.016397282736003747,7.897893718429494,68.86578059362303,19.78728870122638,1.1914244525215731,0.21745938539831677,0.015156407601838876
2020-11-7,54809,749,23074,45065.57142857142,2555.0,2151.142857142857,664.0,34.0,13.571428571428571,0.018884306490123723,8.572104157807622,72.14051701345964,18.787058143821657,1.2025864906700447,0.22760909584189126,0.01473408588754799
2020-11-8,56698,784,23074,47288.142857142855,1889.0,2222.5714285714284,681.5714285714286,35.0,17.57142857142857,0.018774703557312256,10.979998584158077,75.51156921035029,18.10149915245905,1.211017921891631,0.23512722731004665,0.014413157028188885
2020-11-9,58187,825,23074,49540.85714285714,1489.0,2252.7142857142853,702.8571428571429,41.0,21.285714285714285,0.022727272727272724,13.676840341670587,79.46051606956503,17.644183918366444,1.2170424579667738,0.24042269732370236,0.014187423944449893
2020-11-10,60570,866,23074,51841.85714285714,2383.0,2300.9999999999995,729.0,41.0,26.142857142857142,0.02616789603090973,16.3736820991831,83.40946292877979,17.310226327403484,1.2216631958395505,0.24444181714371394,0.014061996235805046
2020-11-11,63321,909,23074,54173.85714285714,2751.0,2332.0,759.1428571428571,43.0,30.142857142857142,0.02912621359223301,18.588944971425516,87.55104134210256,17.1591602149898,1.22381844776679,0.24630400696624066,0.01401308485642785
2020-11-12,66637,959,23074,56520.857142857145,3316.0,2347.0,792.8571428571429,50.0,33.71428571428571,0.0302943287867911,19.937365850181774,92.36683019480348,17.22085118408948,1.2229332785468343,0.2455401524720674,0.01402769142111888
2020-11-13,69675,997,23074,58925.142857142855,3038.0,2404.285714285714,829.5714285714286,38.0,36.71428571428571,0.032355360570331775,23.501049601180448,96.02682972285616,17.61801621263797,1.2173975750898163,0.24073287737017446,0.014078394864186038
2020-11-14,72510,1035,23074,61413.857142857145,2835.0,2488.714285714286,869.8571428571429,38.0,40.28571428571429,0.03157636073227669,23.88631270939652,99.68682925090886,18.094510194516378,1.2111074816978722,0.23520641200942616,0.014163857854323244
