date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-5-15,1465,103,270,1458.4285714285713,1.0,2.142857142857143,101.85714285714285,0.0,0.5714285714285714,0.0634920634920635,1.4429854792371226,49.54250145380787,487.2887361533221,1.0071376364045785,0.009907788895428649,0.06984033695758644
2020-5-16,1465,103,272,1460.5714285714282,0.0,2.142857142857143,102.28571428571426,0.0,0.42857142857142855,0.0655737704918033,0.961990319491415,49.54250145380787,492.913774410527,1.007055896369464,0.00979527867567831,0.07003129890453834
2020-5-17,1466,104,273,1462.1428571428569,1.0,1.5714285714285712,102.57142857142856,1.0,0.2857142857142857,0.058823529411764705,0.4809951597457075,50.02349661355358,493.64158481824836,1.0070454568054872,0.009780907668231364,0.0701514411333659
2020-5-18,1466,104,1335,1463.428571428571,0.0,1.2857142857142856,102.85714285714285,0.0,0.2857142857142857,0.046511627906976744,0.961990319491415,50.02349661355358,531.5544849680913,1.006541302721323,0.009086468001953896,0.07028504490433425
2020-5-19,1467,104,1338,1464.285714285714,1.0,0.857142857142857,103.14285714285715,0.0,0.2857142857142857,0.05405405405405405,0.961990319491415,50.02349661355358,611.202849418928,1.0056864598678996,0.007907067551737534,0.07043902439024392
2020-5-20,1468,105,1340,1465.1428571428569,1.0,0.857142857142857,103.42857142857143,1.0,0.2857142857142857,0.05405405405405405,0.4809951597457075,50.504491773299286,698.0403321790452,1.0049772965876964,0.006926829268292356,0.07059282371294853
2020-5-21,1468,106,1340,1465.8571428571431,0.0,0.7142857142857142,103.71428571428571,1.0,0.2857142857142857,0.06666666666666667,0.961990319491415,50.985486933044996,800.191249058888,1.0043405273904351,0.006045241809672253,0.0707533378812981
2020-5-22,1468,106,1340,1466.4285714285716,0.0,0.5714285714285714,104.14285714285714,0.0,0.42857142857142855,0.1,1.4429854792371226,50.985486933044996,955.0081332487565,1.0036356047602295,0.005067732189845242,0.07101802240623477
2020-5-23,1468,106,1340,1466.857142857143,0.0,0.42857142857142855,104.57142857142856,0.0,0.42857142857142855,0.1875,1.4429854792371226,50.985486933044996,1212.3550656577495,1.0028627705206525,0.003994154895275548,0.07128944292948966
2020-5-24,1468,107,1340,1467.2857142857142,0.0,0.42857142857142855,104.99999999999999,1.0,0.42857142857142855,0.20000000000000004,0.961990319491415,51.466482092790706,1507.2892514728712,1.0023019625249983,0.0032138683287886716,0.07156070489728361
