date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-4-20,12,0,4,11.714285714285712,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,14.642902588905493,1.2670402496815616,0.28205128205128216,0.0
2020-4-21,14,0,10,11.857142857142856,2.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,14.739667303647863,1.265073039871887,0.2804878048780488,0.0
2020-4-22,14,0,10,12.285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,16.633276514134835,1.2316584415595815,0.2530120481927711,0.0
2020-4-23,16,0,10,12.571428571428571,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,18.330815077469133,1.2081208189061787,0.2325581395348838,0.0
2020-4-24,16,0,10,13.142857142857142,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,21.202573520282158,1.1775762092206499,0.2045454545454547,0.0
2020-4-25,16,0,10,13.714285714285712,0.0,0.5714285714285714,0.0,0.0,0.0,,0.0,0.0,22.285286723487843,1.168261532526179,0.19565217391304357,0.0
2020-4-26,19,0,10,14.285714285714285,3.0,0.5714285714285714,0.0,0.0,0.0,,0.0,0.0,23.36758383508594,1.1598768457027315,0.1874999999999999,0.0
2020-4-27,19,0,10,15.285714285714283,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,24.449520345538073,1.1522893130192355,0.18000000000000016,0.0
2020-4-28,50,0,10,16.285714285714285,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.103366827759928,1.198918813493007,0.22429906542056066,0.0
2020-4-29,50,0,10,21.428571428571427,0.0,5.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,17.21486758901922,1.2230188280149743,0.24561403508771928,0.0
2020-4-30,50,0,10,26.57142857142857,0.0,5.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,9.098151315553464,1.4636414662466775,0.41333333333333333,0.0
2020-5-1,72,0,10,31.428571428571423,22.0,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,6.892498696885345,1.653389150534804,0.5053763440860215,0.0
2020-5-2,72,0,10,39.42857142857143,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.850899621871388,1.8082190242174105,0.5636363636363637,0.0
2020-5-3,72,0,10,47.42857142857142,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779239202281111,2.0650713362896673,0.6376811594202899,0.0
2020-5-4,85,0,10,55.0,13.0,7.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,4.285086970986675,2.2451898785558697,0.677710843373494,0.0
2020-5-5,85,0,10,64.42857142857143,0.0,9.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,3.9867307444115467,2.3852830001339895,0.7038961038961039,0.0
2020-5-6,94,0,10,69.42857142857142,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.407602671239705,2.195277810928572,0.6674057649667406,0.0
2020-5-7,94,0,10,75.71428571428571,0.0,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,5.051767290701583,1.9858444715286714,0.6172839506172839,0.0
2020-5-8,143,0,10,82.0,49.0,6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,5.518377301989042,1.8739253130190032,0.5849056603773586,0.0
2020-5-9,143,0,10,92.14285714285714,0.0,10.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,6.626387884569006,1.6871156907304543,0.519163763066202,0.0
2020-5-10,143,0,10,102.28571428571429,0.0,10.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,7.30600531882538,1.6069984233291774,0.4852713178294574,0.0
2020-5-11,143,0,10,112.42857142857143,0.0,10.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,7.82034529287521,1.5576358113786997,0.4622905027932961,0.0
2020-5-12,143,0,10,120.71428571428572,0.0,8.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,8.714746646594703,1.4883771473118872,0.4269377382465057,0.0
2020-5-13,143,0,10,129.0,0.0,8.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,8.771984483876555,1.4845199159166151,0.42485207100591726,0.0
2020-5-14,143,0,10,136.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105884983769853,1.4631680205859878,0.4130675526024363,0.0
2020-5-15,301,0,13,143.0,158.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59021245978123,1.4353125048376523,0.3970588235294118,0.0
2020-5-16,327,0,13,165.57142857142856,26.0,22.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,11.03977474109245,1.368796325251381,0.3556443556443557,0.0
2020-5-17,327,0,13,191.85714285714283,0.0,26.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,10.074130144983052,1.4106115591792239,0.3822260569456427,0.0
2020-5-18,327,0,13,218.1428571428571,0.0,26.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,9.078838198723417,1.4648279862929463,0.4139985107967237,0.0
2020-5-19,366,0,18,244.42857142857144,39.0,26.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,8.199824420505331,1.5260150113950066,0.44662737393582175,0.0
2020-5-20,418,0,18,276.2857142857143,52.0,31.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,7.591846151965515,1.5785515048744423,0.4722384570426651,0.0
2020-5-21,436,0,18,315.57142857142856,18.0,39.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,6.845602125299517,1.6590943589366636,0.5077559462254395,0.0
2020-5-22,479,0,18,357.4285714285714,43.0,41.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,6.1298578267894195,1.76012709096364,0.5468537799909461,0.0
2020-5-23,552,1,18,382.85714285714283,73.0,25.428571428571427,0.0,1.0,0.0,0.0,0.0,0.2066192544350823,6.305163292902699,1.7326747620946403,0.5367705835331735,0.0
2020-5-24,604,1,22,414.99999999999994,52.0,32.142857142857146,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2066192544350823,0.2066192544350823,7.022657227682317,1.6380520627601431,0.4988805970149254,0.00034423407917383823
2020-5-25,652,1,22,454.57142857142856,48.0,39.57142857142858,0.2857142857142857,0.0,0.14285714285714285,0.014084507042253521,0.2066192544350823,0.2066192544350823,7.544419644678088,1.5830880520849187,0.47435456110154905,0.0006285355122564425
2020-5-26,671,1,22,501.0,19.0,46.42857142857143,0.42857142857142855,0.0,0.14285714285714285,0.017241379310344827,0.2066192544350823,0.2066192544350823,7.82040702639896,1.5576303622582208,0.4622878692646134,0.000855431993156544
2020-5-27,702,1,23,544.5714285714286,31.0,43.57142857142857,0.5714285714285714,0.0,0.14285714285714285,0.017241379310344827,0.2066192544350823,0.2066192544350823,8.152335607379628,1.5297767942672553,0.44853150841174794,0.001049317943336831
