date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-3-28,308,3,1,168.14285714285714,41.0,27.428571428571423,1.4285714285714286,0.0,0.42857142857142855,,38.81937345531243,38.81937345531243,3.139387368482206,3.016064802150371,0.7868020304568528,0.008496176720475786
2020-3-29,334,6,1,199.57142857142856,26.0,31.428571428571427,1.8571428571428572,3.0,0.42857142857142855,,25.87958230354162,77.63874691062486,3.523644563704004,2.67397382989238,0.7476635514018692,0.009305654974946315
2020-3-30,370,8,10,231.1428571428571,36.0,31.571428571428573,2.571428571428571,2.0,0.7142857142857142,,64.69895575885405,103.51832921416649,3.9499835645430275,2.4046518812337356,0.7072297780959198,0.011124845488257108
2020-3-31,376,12,10,264.99999999999994,6.0,33.857142857142854,3.571428571428571,4.0,0.9999999999999999,5.0,90.57853806239567,155.27749382124972,4.421479992159459,2.1898667217512022,0.6662546353522867,0.013477088948787064
2020-4-1,390,14,10,295.2857142857143,14.0,30.285714285714285,5.142857142857142,2.0,1.5714285714285712,0.18421052631578944,142.33770266947892,181.15707612479133,4.72975228834842,2.0807992942707223,0.641509433962264,0.01741654571843251
2020-4-2,428,15,10,324.1428571428571,38.0,28.857142857142858,7.0,1.0,1.8571428571428568,0.28947368421052627,142.33770266947892,194.09686727656214,5.206637731479945,1.9457314933355587,0.606192549588776,0.021595416483032176
2020-4-3,439,16,16,353.2857142857142,11.0,29.14285714285714,8.714285714285714,1.0,1.714285714285714,0.24999999999999994,155.27749382124972,207.03665842833297,5.814624877952226,1.8149133861236129,0.5658880564125164,0.024666397088556412
2020-4-4,466,17,21,377.85714285714283,27.0,24.57142857142857,10.57142857142857,1.0,1.8571428571428568,0.16216216216216214,168.21728497302053,219.97644958010378,6.5350451357250625,1.699494457266406,0.5240598463404771,0.027977315689981092
2020-4-5,501,18,26,400.4285714285714,35.0,22.571428571428573,12.571428571428571,1.0,1.9999999999999996,0.1494252873563218,142.33770266947892,232.91624073187458,7.600964961940158,1.5776872191510147,0.47183364839319475,0.03139493399928648
2020-4-6,525,21,31,424.2857142857142,24.0,23.857142857142854,14.285714285714285,3.0,1.714285714285714,0.12499999999999997,129.3979115177081,271.735614187187,8.829909170256052,1.4806772873369936,0.42276132714948267,0.03367003367003367
2020-4-7,545,22,39,446.4285714285714,20.0,22.14285714285714,16.142857142857142,1.0,1.857142857142857,0.09160305343511448,116.45812036593729,284.67540533895783,10.308614224041557,1.3996161781091458,0.37542087542087543,0.036160000000000005
2020-4-8,564,23,52,470.5714285714285,19.0,24.142857142857142,17.57142857142857,1.0,1.4285714285714284,0.10400000000000001,103.51832921416649,297.61519649072864,11.7387070923053,1.3434487500856995,0.33855999999999997,0.037340619307832425
2020-4-9,583,25,58,495.4285714285714,19.0,24.857142857142858,18.857142857142858,2.0,1.2857142857142856,0.06711409395973154,103.51832921416649,323.49477879427025,13.016379628589526,1.3050737987862955,0.3111718275652702,0.03806228373702423
2020-4-10,601,26,71,517.5714285714284,18.0,22.142857142857142,20.285714285714285,1.0,1.4285714285714284,0.052631578947368425,116.45812036593729,336.43456994604105,14.348918082889869,1.2731993519258094,0.2869088811995387,0.03919403808998069
2020-4-11,601,26,71,540.7142857142857,0.0,23.142857142857146,21.714285714285715,0.0,1.4285714285714284,0.052083333333333336,116.45812036593729,336.43456994604105,15.421318683948092,1.2519929931601192,0.2699420369859231,0.040158520475561434
2020-4-12,638,29,128,559.9999999999999,37.0,19.285714285714285,23.0,3.0,1.2857142857142856,0.04545454545454545,103.51832921416649,375.25394340135347,16.154285208407654,1.2392913505859886,0.25944517833553504,0.04107142857142858
2020-4-13,646,29,128,579.5714285714284,8.0,19.57142857142857,24.57142857142857,0.0,1.5714285714285714,0.04072398190045248,103.51832921416649,375.25394340135347,17.48292253640109,1.2192494941302563,0.24234693877551017,0.042395859009120046
2020-4-14,659,31,128,596.8571428571429,13.0,17.285714285714285,25.71428571428571,2.0,1.1428571428571428,0.046413502109704644,90.57853806239567,401.13352570489513,18.58947756561327,1.204946729260474,0.22972639881685963,0.043082814743896594
2020-4-15,673,33,169,613.1428571428571,14.0,16.285714285714285,26.999999999999996,2.0,1.2857142857142856,0.03773584905660377,103.51832921416649,427.01310800843675,20.409833102599503,1.1850763054166793,0.21158449018669234,0.044035414725069895
2020-4-16,673,33,169,628.7142857142857,0.0,15.57142857142857,28.428571428571427,0.0,1.4285714285714284,0.04455445544554455,103.51832921416649,427.01310800843675,22.76080963227221,1.1644719120755502,0.19198508853681273,0.04521699613724154
2020-4-17,696,35,191,641.5714285714284,23.0,12.857142857142858,29.57142857142857,2.0,1.1428571428571428,0.049019607843137254,90.57853806239567,452.89269031197836,24.94240389695395,1.149066133010749,0.1767780049988641,0.04609218436873748
2020-4-18,704,35,205,655.1428571428571,8.0,13.571428571428573,30.857142857142858,0.0,1.2857142857142856,0.046511627906976744,116.45812036593729,452.89269031197836,28.36955062839792,1.129939321761003,0.15720329547984846,0.047099869167030094
2020-4-19,713,36,235,669.8571428571428,9.0,14.714285714285715,32.14285714285714,1.0,1.2857142857142856,0.05696202531645569,77.63874691062486,465.83248146374916,30.921090622740664,1.1186059652427205,0.14522459659834286,0.04798464491362764
2020-4-20,717,37,248,680.5714285714286,4.0,10.714285714285712,33.14285714285714,1.0,1.0,0.05389221556886228,90.57853806239567,478.77227261551997,33.51415392137128,1.108947216157535,0.13478353593516745,0.048698572628043654
2020-4-21,717,37,282,690.7142857142858,0.0,10.14285714285714,34.285714285714285,0.0,1.1428571428571428,0.045161290322580656,77.63874691062486,478.77227261551997,36.966444663120235,1.098289053629235,0.12300587741393776,0.04963805584281282
2020-4-22,723,37,309,698.9999999999999,6.0,8.285714285714286,35.142857142857146,0.0,0.857142857142857,0.047337278106508875,51.75916460708324,478.77227261551997,40.729449639000926,1.0888168476302014,0.11230610134436414,0.05027590435315758
2020-4-23,723,37,333,706.1428571428571,0.0,7.142857142857142,35.714285714285715,0.0,0.5714285714285714,0.03448275862068965,51.75916460708324,478.77227261551997,45.785176554852235,1.0786341759736828,0.10055180870631508,0.05057657293141817
2020-4-24,731,40,344,713.2857142857142,8.0,7.142857142857142,36.285714285714285,3.0,0.5714285714285714,0.025806451612903226,25.87958230354162,517.5916460708324,50.5962462744193,1.0708983609311686,0.09144244386000422,0.05087121970759063
2020-4-25,738,40,344,718.2857142857142,7.0,5.0,36.99999999999999,0.0,0.7142857142857142,0.024691358024691353,64.69895575885405,517.5916460708324,57.063410086439056,1.0626170913253867,0.08151411976767475,0.05151153540175019
2020-4-26,738,40,344,723.1428571428571,0.0,4.857142857142857,37.71428571428571,0.0,0.7142857142857142,0.037037037037037035,51.75916460708324,517.5916460708324,69.51038918533992,1.0511231408477681,0.0674224343675418,0.052153299091268264
2020-4-27,743,40,385,726.7142857142857,5.0,3.571428571428571,38.285714285714285,0.0,0.5714285714285714,0.0364963503649635,38.81937345531243,517.5916460708324,79.968840258769,1.0442914101644503,0.05887001185302254,0.052683310399056424
