date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-5-8,388,10,190,359.28571428571433,7.0,6.857142857142856,10.0,0.0,-0.8571428571428571,0.0,0.0,0.3519647269397814,64.41480868109377,1.0552771173164635,0.07255776246453194,0.027833001988071565
2020-5-9,402,10,190,366.8571428571429,14.0,7.57142857142857,10.0,0.0,0.0,-0.05263157894736842,0.0,0.3519647269397814,55.647573067954305,1.0642603925177596,0.083499005964215,0.027258566978193143
2020-5-10,414,10,193,375.0,12.0,8.142857142857142,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,49.235446761147756,1.0729276917398836,0.09384735202492234,0.02666666666666667
2020-5-11,422,10,205,383.1428571428571,8.0,8.142857142857142,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,45.41267019504032,1.0793041164805768,0.10133333333333339,0.02609992542878449
2020-5-12,423,10,220,392.4285714285714,1.0,9.285714285714285,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,41.63923661563848,1.0867944103727494,0.10999254287844884,0.025482344375682565
2020-5-13,423,10,220,401.2857142857143,0.0,8.857142857142856,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,38.15833878096913,1.0950774872171098,0.11940298507462677,0.02491990032039872
2020-5-14,455,10,220,407.5714285714286,32.0,6.285714285714286,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,37.37341580827197,1.097168368541297,0.12175151299394793,0.02453557658604977
2020-5-15,459,10,229,418.14285714285717,4.0,10.571428571428573,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,38.47816718440204,1.0942510885879897,0.11847178408692605,0.02391527160915613
2020-5-16,504,10,241,428.2857142857142,45.0,10.142857142857144,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,37.08068172800797,1.0979718770977427,0.12265117868124353,0.023348899266177454
2020-5-17,541,10,241,442.8571428571428,37.0,14.57142857142857,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,36.51863463233569,1.0995524318650236,0.12441627751834539,0.022580645161290328
2020-5-18,618,10,253,461.0,77.0,18.142857142857142,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,33.49939810380601,1.1089977304465692,0.1348387096774193,0.021691973969631236
2020-5-19,749,10,253,488.99999999999994,131.0,28.0,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,30.128692461678963,1.1219083010973427,0.14874496436318574,0.02044989775051125
2020-5-20,824,10,262,535.5714285714286,75.0,46.57142857142857,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,24.543777813835913,1.15166220434029,0.1793748174116272,0.01867164577220592
2020-5-21,882,10,262,592.8571428571428,58.0,57.285714285714285,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,17.765321582220498,1.2154134810447055,0.23899706588423575,0.016867469879518076
2020-5-22,944,10,262,653.8571428571428,62.0,61.0,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,13.897475799665239,1.2832280337814894,0.29469879518072273,0.015293860607384751
2020-5-23,1010,10,262,723.1428571428571,66.0,69.28571428571429,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,11.467854049554774,1.3528495094705295,0.3449857985580075,0.013828526274199922
2020-5-24,1121,10,262,795.4285714285713,111.0,72.28571428571428,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,9.894841973951033,1.4194320429918283,0.38759383642828926,0.012571839080459772
2020-5-25,1177,10,302,878.2857142857142,56.0,82.85714285714285,10.0,0.0,0.0,0.0,0.0,0.3519647269397814,8.894924636158716,1.4764354771783617,0.42043821839080453,0.011385816525699415
2020-5-26,1211,11,302,958.1428571428571,34.0,79.85714285714285,10.0,1.0,0.0,0.0,0.0,0.3871611996337596,8.285436873140615,1.5193649869227925,0.4432335718932987,0.010436857015058894
2020-5-27,1245,11,302,1024.142857142857,34.0,66.0,10.142857142857142,0.0,0.14285714285714285,0.0,0.035196472693978145,0.3871611996337596,8.341657349799046,1.5150876613211923,0.4410317578649172,0.009903752266703864
2020-5-28,1325,11,302,1084.2857142857142,80.0,60.14285714285713,10.285714285714285,0.0,0.14285714285714285,0.022727272727272728,0.035196472693978145,0.3871611996337596,8.875808418561178,1.4776749697996858,0.421118705537732,0.009486166007905137
2020-5-29,1370,14,302,1147.5714285714284,45.0,63.28571428571428,10.428571428571427,3.0,0.14285714285714285,0.01351351351351351,0.035196472693978145,0.492750617715694,9.593015052283585,1.435160975889138,0.396969696969697,0.009087514004730486
2020-5-30,1459,14,302,1208.4285714285716,89.0,60.85714285714285,10.999999999999998,0.0,0.5714285714285714,0.014084507042253518,0.14078589077591258,0.492750617715694,10.506860416693687,1.3907658517656298,0.36984937134320917,0.009102730819245772
2020-5-31,1510,14,302,1272.5714285714284,51.0,64.14285714285714,11.57142857142857,0.0,0.5714285714285714,0.03921568627450981,0.14078589077591258,0.492750617715694,11.60231422294664,1.3481196141203862,0.34176616621350053,0.0090929501571621
2020-6-1,1662,17,302,1328.142857142857,152.0,55.57142857142857,12.142857142857142,3.0,0.5714285714285714,0.031496062992125984,0.14078589077591258,0.5983400357976285,13.084493847525312,1.3032661242683155,0.30983385720700496,0.009142734215338282
2020-6-2,1819,18,334,1397.4285714285713,157.0,69.28571428571428,13.142857142857144,1.0,1.0,0.02040816326530612,0.21117883616386887,0.6335365084916066,14.858915018187357,1.2626881042573057,0.2785844896203077,0.009405029646289104
2020-6-3,1952,20,334,1484.2857142857142,133.0,86.85714285714285,14.142857142857142,2.0,1.0,0.02147239263803681,0.246375308857847,0.7039294538795628,15.612538807582844,1.2485515678726313,0.26712328767123283,0.009528392685274303
2020-6-4,2087,20,334,1585.2857142857142,135.0,101.0,15.428571428571427,0.0,1.2857142857142856,0.017456359102244388,0.3167682542458033,0.7039294538795628,15.451724653295008,1.2514394369626722,0.2694898941289702,0.009732360097323601
2020-6-5,2145,20,334,1694.142857142857,58.0,108.85714285714286,16.714285714285715,0.0,1.2857142857142856,0.02107728337236534,0.21117883616386887,0.7039294538795628,15.01633805462279,1.2596043636075618,0.27611066053888444,0.00986592461421705
2020-6-6,2316,22,385,1804.8571428571427,171.0,110.7142857142857,17.571428571428573,2.0,0.8571428571428571,0.01855670103092783,0.21117883616386887,0.7743223992675192,14.361232859726071,1.2729356808043177,0.2867020828063074,0.009735634003482667
2020-6-7,2377,22,487,1927.2857142857142,61.0,122.4285714285714,18.714285714285715,0.0,1.1428571428571428,0.011857707509881424,0.28157178155182516,0.7743223992675192,13.885086631681784,1.2835135989568818,0.2949184739591578,0.009710177155140465
2020-6-8,2473,22,487,2051.142857142857,96.0,123.85714285714283,19.857142857142854,0.0,1.1428571428571428,0.013793103448275864,0.1759823634698907,0.7743223992675192,13.031495863165583,1.3046707824816774,0.31087391594396263,0.009681014068811812
2020-6-9,2632,23,487,2167.0,159.0,115.85714285714285,20.57142857142857,1.0,0.7142857142857142,0.014311270125223615,0.14078589077591258,0.8095188719614973,12.643288352892554,1.3153682366661377,0.3187073408552723,0.009493045026039948
2020-6-10,2738,23,487,2283.142857142857,106.0,116.14285714285712,21.28571428571428,0.0,0.7142857142857142,0.01082251082251082,0.10558941808193444,0.8095188719614973,12.822149021609446,1.3103482015998087,0.3150504318017009,0.009322988361907144
2020-6-11,2814,23,487,2395.4285714285716,76.0,112.28571428571428,21.71428571428571,0.0,0.42857142857142855,0.011876484560570073,0.10558941808193444,0.8095188719614973,13.300948607895068,1.2976605449289218,0.30565636340883484,0.009064885496183204
