date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-12-2,14061931,276372,5322128,13360704.714285713,202894.0,164073.0,268587.4285714285,2815.0,1642.9999999999998,0.00986941132671038,27.762758141644362,830.2152124131719,61.202060245468886,1.0582618152900234,0.0762177279392785,0.02010278906053854
2020-12-3,14285352,279316,5404018,13527562.142857144,223421.0,166857.42857142855,270309.8571428571,2944.0,1722.4285714285713,0.010007282928276642,32.04943373871496,839.0589215636805,62.93009919967172,1.0566175191184257,0.07420449047528321,0.019982156007731722
2020-12-4,14517996,282017,5470389,13710261.714285713,232644.0,182699.57142857142,272254.5714285714,2701.0,1944.7142857142858,0.010252350506750295,36.23397410782453,847.1726642319971,63.768828376430676,1.055852432003978,0.07326517020514789,0.01985772242005342
2020-12-5,14733807,284375,5576026,13896491.42857143,215811.0,186229.7142857143,274363.5714285714,2358.0,2108.9999999999995,0.011401573589690761,40.2472877712347,854.2560426888243,63.71873162756683,1.0558975491844156,0.07332060723817369,0.01974336996059848
2020-12-6,14915060,285727,5624444,14091314.0,181253.0,194822.57142857142,276614.4285714286,1352.0,2250.8571428571427,0.012246695889065488,44.20953382066436,858.3174199889221,63.240217508762335,1.0563322003993332,0.0738543870888686,0.019630137300994683
2020-12-7,15109469,287336,5714557,14291982.999999998,194409.0,200668.99999999997,278910.0,1609.0,2295.571428571429,0.012956608190885474,44.22154972983625,863.1508194533136,62.23137172209318,1.0572710823098808,0.07500559767324955,0.019515136562924827
2020-12-8,15333921,289959,5786915,14497521.714285713,224452.0,205538.71428571426,281242.8571428571,2623.0,2332.8571428571427,0.013090579084400797,41.39180311985692,871.0302518927783,60.850327291637164,1.0586082678460624,0.0766409591807019,0.01939937478181
2020-12-9,15556569,293136,5889896,14708219.428571425,222648.0,210697.7142857143,283585.99999999994,3177.0,2343.142857142857,0.01317881382605257,40.815039479606355,880.5738877525494,59.41760866329053,1.0600630964064646,0.07841457473933577,0.01928078387579128
2020-12-10,15787997,296132,5985047,14921739.142857142,231428.0,213519.71428571426,285980.85714285716,2996.0,2394.8571428571427,0.013129351569166434,41.514966188868755,889.5738037222925,57.98506715778527,1.0615917743994505,0.08027193852036218,0.019165383766928588
2020-12-11,16028086,299542,6135314,15136402.714285713,240089.0,214663.57142857142,288383.14285714284,3410.0,2402.2857142857138,0.01432480145743148,42.40113949029541,899.817366291326,57.30209523198725,1.0623483004652723,0.08118875534366576,0.01905229058057284
2020-12-12,16245883,302012,6246605,15352129.857142854,217797.0,215727.14285714284,290886.71428571426,2470.0,2503.5714285714284,0.014252321002679934,45.56132360250162,907.237190204966,56.77131812071968,1.0629491945033194,0.08191584943389862,0.01894764550538074
2020-12-13,16433854,303646,6298082,15568140.714285713,187971.0,216010.85714285713,293406.2857142857,1634.0,2519.571428571428,0.01515868395809024,48.91977021604397,912.1456891016818,56.619337577940705,1.0631233903458033,0.08212644557303805,0.018846584900472335
2020-12-14,16628168,305299,0,15785111.285714287,194314.0,216970.57142857142,295966.14285714284,1653.0,2559.8571428571427,0.0153434062588083,48.994869648368265,917.111263566964,56.73043739426376,1.0629959562817803,0.08197239077590557,0.018749702647012423
2020-12-15,16837160,308414,0,16002068.285714285,208992.0,216957.0,298532.2857142857,3115.0,2566.1428571428573,0.015777712033642213,46.081011674185724,926.4686528345709,57.02269862439103,1.0626631692478306,0.08156987607644295,0.01865585625458166
2020-12-16,17083804,312084,0,16216816.714285715,246644.0,214748.42857142858,301168.71428571426,3670.0,2636.4285714285716,0.015640250724633896,45.89476508202148,937.493249499777,57.54885510613628,1.06207283102291,0.08085510160570508,0.018571383002707848
2020-12-17,17323704,315584,0,16434993.142857144,239900.0,218176.42857142855,303875.5714285714,3500.0,2706.8571428571427,0.015800486643002327,47.9194457774844,948.0071700251779,58.29691711984199,1.0612524090270756,0.07986015962600801,0.01848954659044927
2020-12-18,17575536,318558,0,16654379.857142856,251832.0,219386.7142857143,306654.4285714286,2974.0,2778.8571428571427,0.014815892132048163,48.18980373385185,956.9409984944757,58.948124792644364,1.0605556614342986,0.0790137493386065,0.018412839817623608
2020-12-19,17767638,321211,0,16875444.14285714,192102.0,221064.2857142857,309371.0,2653.0,2716.571428571428,0.014921663567575528,49.70380828950959,964.9105502527295,59.593327498697754,1.0598807927638993,0.07819264428759154,0.01833261378966119
2020-12-20,17955653,322933,0,17092837.714285713,188015.0,217393.57142857142,312113.7142857143,1722.0,2742.7142857142853,0.013943822877665976,52.76486115104774,970.0833991512268,60.17425559518856,1.0592858919054913,0.07746779388468839,0.018259912104872936
2020-12-21,18154356,324857,0,17310237.571428567,198703.0,217399.85714285713,314869.0,1924.0,2755.285714285714,0.013667852462085751,52.97213558426278,975.8630514629043,60.96100772604469,1.0584988056664695,0.07650727459247242,0.018189756131348964
2020-12-22,18352463,328262,0,17528264.428571425,198107.0,218026.85714285716,317663.0,3405.0,2793.9999999999995,0.013405190958116339,49.3943986283335,986.091594145473,61.74628857625325,1.0577337538443787,0.07557200069128356,0.01812290094632546
2020-12-23,18582087,331694,0,17744736.285714284,229624.0,216471.85714285716,320498.4285714285,3432.0,2835.428571428571,0.013260703892645114,48.598344645696,996.4012442149518,62.392761966040474,1.0571187878056805,0.074819028411508,0.018061605617066934
2020-12-24,18776242,334592,0,17958776.714285716,194155.0,214040.42857142858,323299.85714285716,2898.0,2801.4285714285716,0.013279469677607554,48.394074189773924,1005.1067704099837,63.27953643492268,1.0562962309661492,0.07381023430095002,0.0180023318005664
2020-12-25,18874122,336026,0,18166282.14285714,97880.0,207505.42857142858,326015.28571428574,1434.0,2715.4285714285716,0.01305032126683282,48.16577191550808,1009.4144738481051,64.34565895791178,1.0553381356038183,0.07263283451290137,0.017946175400698195
2020-12-26,19100538,337918,0,18351794.42857143,226416.0,185512.2857142857,328510.7142857142,1892.0,2495.428571428571,0.01258732923203253,44.50392359537559,1015.0979988864076,65.82800575551296,1.054058920377093,0.07105680677251558,0.017900740745780394
2020-12-27,19256383,339354,0,18542208.714285716,155845.0,190414.28571428568,330897.4285714285,1436.0,2386.7142857142853,0.011552329380269245,45.014599735180774,1019.4117102791149,68.27322935840846,1.0520732443307794,0.068601286876104,0.01784563175132911
2020-12-28,19430535,341362,0,18728027.285714284,174152.0,185818.57142857142,333243.2857142857,2008.0,2345.857142857143,0.011000175138958936,43.54865881621059,1025.443696683402,70.573351633273,1.0503340746114724,0.06644144512880956,0.017793827434696406
2020-12-29,19630943,344996,0,18910338.571428567,200408.0,182311.2857142857,335601.14285714284,3634.0,2357.8571428571427,0.010812544157861434,39.35210253792914,1036.3601501660612,73.28631396181261,1.0484263821462916,0.06406242573439835,0.017746966379766416
2020-12-30,19864644,348748,0,19092978.57142857,233701.0,182640.0,337991.71428571426,3752.0,2390.5714285714284,0.01097962466380928,39.95890595110942,1047.631072969291,76.26596624633953,1.0464911004110142,0.06163836154025182,0.01770240892594398
2020-12-31,20100244,352210,0,19276201.0,235600.0,183222.42857142855,340427.99999999994,3462.0,2436.285714285714,0.010957056379666522,42.524302559307245,1058.0308423575589,79.22755092124892,1.0447149516453313,0.0594041339804422,0.01766053383651685
2021-1-1,20254160,354365,0,19465344.14285714,153916.0,189143.14285714284,342944.8571428571,2155.0,2516.8571428571427,0.011104982916663139,48.616368509453835,1064.5044134239129,81.8162672151235,1.0432699733496478,0.057579751173110205,0.017618227277461294
