date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-7-22,75153,585,46790,69992.57142857142,0.0,1662.7142857142858,464.99999999999994,0.0,30.0,0.007304093770651455,11.029543841176249,30.725157843276698,28.752263466631874,1.128103434239111,0.15528246384659272,0.00664356217394499
2020-7-23,78486,585,49488,71416.14285714286,3333.0,1423.5714285714287,494.99999999999994,0.0,30.0,0.021012607564538724,11.029543841176249,30.725157843276698,30.627023916920926,1.1198104257383252,0.14651146652297786,0.006931206029849193
2020-7-24,80226,585,51260,73071.99999999999,1740.0,1655.857142857143,525.0,0.0,30.0,0.017251293847038527,11.029543841176249,30.725157843276698,32.36386324870233,1.1130306327280084,0.13922422501515253,0.007184694547843225
2020-7-25,81720,585,51823,74718.14285714286,1494.0,1646.1428571428569,555.0,0.0,30.0,0.019560357675111776,11.029543841176249,30.725157843276698,33.51379706872043,1.10894843723611,0.13478486971753867,0.007427914811281253
2020-7-26,83122,585,52571,76577.71428571428,1402.0,1859.5714285714282,585.0,0.0,30.0,0.018949648077964266,0.0,30.725157843276698,33.7610794822762,1.1081087923954316,0.13386689406091856,0.007639298266560209
2020-7-27,84648,585,54404,78189.71428571429,1526.0,1611.9999999999998,585.0,0.0,0.0,0.021696456245479907,0.0,30.725157843276698,34.96896740751216,1.1041865392070154,0.12955652894165404,0.0074818025023386334
2020-7-28,86192,793,56638,79786.85714285713,1544.0,1597.1428571428569,585.0,208.0,0.0,0.0,0.0,41.64965840977508,35.996615704221135,1.1010667612330662,0.126101715972872,0.0073320346351350395
2020-7-29,87664,793,57815,81363.85714285714,1472.0,1577.0,614.7142857142857,0.0,29.71428571428571,0.0,10.92450056649838,41.64965840977508,37.04697364878659,1.098065253837795,0.12275562749324986,0.00755512714490639
2020-7-30,89078,793,59517,83151.14285714284,1414.0,1787.2857142857142,644.4285714285713,0.0,29.71428571428571,0.01472149479793333,10.92450056649838,41.64965840977508,37.20675962426359,1.0976241910162385,0.1222620784588454,0.007750086761113154
2020-7-31,90367,793,60825,84664.2857142857,1289.0,1513.1428571428569,674.1428571428571,0.0,29.71428571428571,0.017122160026341784,10.92450056649838,41.64965840977508,37.55014331405657,1.0966896241138786,0.12121472430582514,0.007962541128828146
2020-8-1,90367,823,60825,86113.0,0.0,1448.7142857142856,703.8571428571429,30.0,29.71428571428571,0.016982364467668192,10.92450056649838,43.22530752994311,38.82527518307202,1.0933702966959549,0.11747743187378701,0.008173645591921578
2020-8-2,96774,1109,62511,87348.28571428571,6407.0,1235.2857142857142,737.8571428571428,286.0,34.0,0.019904306220095695,12.500149686666417,58.246495808878386,41.345146416951316,1.0874380231904932,0.11072992131601178,0.008447299644444734
2020-8-3,98641,1109,65132,89298.57142857143,1867.0,1950.2857142857142,812.7142857142857,0.0,74.85714285714286,0.017519322782480678,27.52133796560169,58.246495808878386,43.80460430986853,1.0823321092508402,0.10485118687422101,0.00910108944312019
2020-8-4,100075,1109,67031,91297.57142857142,1434.0,1999.0,887.5714285714286,0.0,74.85714285714286,0.04473661743362077,16.596837399103308,58.246495808878386,43.0806407212092,1.083772099531023,0.1065158617159131,0.009721741933363899
2020-8-5,102936,1109,68871,93280.85714285712,2861.0,1983.2857142857144,932.7142857142857,0.0,45.14285714285714,0.04502104991837787,16.596837399103308,58.246495808878386,42.120867314026334,1.0857605775634915,0.10880589845137478,0.009998989227616755
2020-8-6,105526,1109,70680,95462.57142857142,2590.0,2181.714285714286,977.8571428571429,0.0,45.14285714285714,0.031710988459608624,16.596837399103308,58.246495808878386,42.20809788589153,1.085575962028628,0.10859370932024015,0.01024335640894412
2020-8-7,107930,1109,71609,97812.28571428571,2404.0,2349.714285714286,1023.0,0.0,45.14285714285714,0.027262531274264513,16.596837399103308,58.246495808878386,40.419980173739106,1.0895264334719463,0.11311538703276391,0.010458808855446146
2020-8-8,109939,1109,72273,100321.28571428571,2009.0,2509.0,1068.142857142857,0.0,45.14285714285714,0.027423414041482255,15.021188278935274,58.246495808878386,38.08805855270599,1.0952610275758914,0.11960957285529417,0.010647220572759806
2020-8-9,111822,1433,72523,103117.28571428571,1883.0,2796.0,1109.0,324.0,40.857142857142854,0.02427594683874933,0.0,75.26350630669317,35.039165288126426,1.103967318164385,0.1293145308857685,0.010754743904652262
2020-8-10,112722,1433,73702,105266.99999999997,900.0,2149.7142857142853,1155.2857142857142,0.0,46.285714285714285,0.02534562211981567,17.017010497814784,75.26350630669317,33.72239447710217,1.1082392926529265,0.13400967829974453,0.010974813705014056
2020-8-11,113501,1433,74677,107278.5714285714,779.0,2011.5714285714284,1201.5714285714284,0.0,46.285714285714285,0.02898032200357782,17.017010497814784,75.26350630669317,34.07903958392791,1.1070479793301624,0.13270472770601005,0.01120047939276916
2020-8-12,115615,1433,76756,109196.57142857142,2114.0,1918.0,1247.857142857143,0.0,46.285714285714285,0.02935048464534831,17.017010497814784,75.26350630669317,34.7034623020137,1.1050241067491255,0.1304800585924496,0.011427622008016999
2020-8-13,117104,1433,76756,111007.85714285713,1489.0,1811.2857142857142,1294.142857142857,0.0,46.285714285714285,0.025897210454799778,17.017010497814784,75.26350630669317,36.09727489051612,1.1007711859281104,0.12577317969167012,0.01165811943813501
2020-8-14,118514,1433,80716,112661.85714285713,1410.0,1654.0,1340.4285714285713,0.0,46.285714285714285,0.030589123867069492,17.017010497814784,75.26350630669317,38.34057545891607,1.0946048430743673,0.11887060761464752,0.011897802907055628
2020-8-15,119781,1433,81558,114173.85714285713,1267.0,1512.0,1386.7142857142856,0.0,46.285714285714285,0.03194951188245736,17.017010497814784,75.26350630669317,41.82315105193746,1.0863967066126183,0.10953637496782398,0.012145637542744961
