date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Death rate 2Weeks,Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2021-1-11,1035184,95233,969863,1023075.1428571428,9004.0,1154.4285714285716,94346.0,257.0,200.14285714285714,0.14294599357313154,36.71219018110351,2847.078182017126,549.6067360778638,1.006325770554025,0.008789331573807901,0.09221805520220132
2021-1-12,1037350,95483,970916,1025319.2857142856,2166.0,2244.142857142857,94558.14285714287,250.0,212.14285714285714,0.1381656804733728,38.11729843722066,2854.552162102855,585.1543933971282,1.0059403460282315,0.008257597612575829,0.09222311934888577
2021-1-13,1040231,95728,971000,1027872.857142857,2881.0,2553.5714285714284,94775.99999999999,245.0,217.85714285714286,0.14233681587271158,40.1502210205391,2861.87666258687,539.3361095893837,1.0064466202400246,0.008955955879945354,0.09220595654548713
2021-1-14,1040231,96044,976202,1030474.7142857142,0.0,2601.8571428571427,95002.85714285713,316.0,226.85714285714286,0.14744271487962873,42.18314360385753,2871.3237734152326,491.83451455502956,1.007071434131246,0.009816667153108138,0.09219329288318297
2021-1-15,1056023,96320,978072,1033076.5714285712,15792.0,2601.8571428571427,95249.57142857142,276.0,246.71428571428572,0.10597971169247197,45.35211116020686,2879.575047429878,424.5770931589362,1.0081962017537573,0.011362862858075196,0.09219991437503734
2021-1-16,1056023,96652,978072,1037339.8571428569,0.0,4263.285714285714,95505.71428571429,332.0,256.14285714285717,0.15481846705513225,46.75721941632401,2889.5004929837264,391.2193339715933,1.0088981606269691,0.01232573550072913,0.09206791161844054
2021-1-17,1060567,97003,978072,1041603.1428571426,4544.0,4263.285714285714,95776.57142857142,351.0,270.85714285714283,0.18694609529767492,50.10556249473085,2899.993961024091,323.99362191538575,1.0107543429841706,0.014864118785150815,0.09195111601320055
2021-1-18,1060567,97325,984726,1046515.5714285711,0.0,4912.428571428571,96066.14285714284,322.0,289.57142857142856,0.15103959212937146,52.91577900696515,2909.6204473745106,270.3371279084723,1.0129025806615954,0.01778796476091371,0.09179619059657704
2021-1-19,1060567,97717,984726,1050141.714285714,0.0,3626.142857142857,96364.99999999997,392.0,298.85714285714283,0.17151802335420543,55.06828527165526,2921.3396481489344,237.12302309652554,1.0147231040810214,0.0202541522486388,0.09176380548366804
2021-1-20,1073214,98137,989367,1053458.4285714284,12647.0,3316.7142857142853,96684.14285714284,420.0,319.1428571428571,0.19797482729251442,59.46298556206423,2933.89593469296,226.374518156077,1.015427538415434,0.021205573343026307,0.09177784356261126
2021-1-21,1073214,98525,993509,1058170.2857142854,0.0,4711.857142857142,97028.28571428571,388.0,344.1428571428571,0.19388994966151707,62.57216127772772,2945.4955517860126,219.9578484509727,1.0158811499313443,0.021817390855073282,0.09169439647304946
2021-1-22,1082907,98966,993509,1062882.1428571427,9693.0,4711.857142857142,97382.71428571429,441.0,354.42857142857144,0.35009446301409675,65.92050435613456,2958.6796526572393,202.16827824559044,1.0172906089377574,0.0237142496103786,0.09162136643291321
2021-1-23,1082907,99411,1002516,1066722.714285714,0.0,3840.5714285714284,97760.71428571429,445.0,378.0,0.22466720999728337,69.17915967351264,2971.983337209838,199.46997678866933,1.0175265430708778,0.024031155181161834,0.09164585414418182
2021-1-24,1093938,99910,1007748,1070563.2857142857,11031.0,3840.5714285714284,98154.85714285713,499.0,394.1428571428571,0.23960880195599024,71.98937618574695,2986.901401460954,203.6096998555594,1.0171671581968842,0.023548360874073748,0.09168524500386512
2021-1-25,1093938,100377,1012450,1075330.5714285714,0.0,4767.285714285714,98570.14285714286,467.0,415.2857142857143,0.3414181413191436,77.28095408644346,3000.8627962610967,213.56892305515254,1.01636010086085,0.022462674189008602,0.09166496840705729
2021-1-26,1107239,101181,1022736,1080097.857142857,13301.0,4767.285714285714,99006.14285714287,804.0,436.0,0.18505315424279078,79.52314811216232,3024.899116216803,204.70109030292105,1.0170748522637458,0.023424291852312873,0.09166404895852692
2021-1-27,1107239,101687,1028120,1086765.2857142857,0.0,6667.428571428571,99500.99999999999,506.0,494.85714285714283,0.17074125874125876,91.0031815238429,3040.02645191032,194.28985986802664,1.0179980126741481,0.024663902807748328,0.09155702828196441
2021-1-28,1113970,101988,1028120,1091626.0,6731.0,4860.714285714285,100008.14285714286,301.0,507.1428571428571,0.19019381760281118,94.53090012430724,3049.025123933538,181.96670270424235,1.0192285213146208,0.026312029263251602,0.09161392533444866
2021-1-29,1119685,102756,1033357,1097448.2857142857,5715.0,5822.285714285714,100502.85714285714,768.0,494.71428571428567,0.19491571954098721,90.3454712762987,3071.985190756899,181.83221572963373,1.0192428791033934,0.02633123170651608,0.09157867249976505
2021-1-30,1133022,103081,1039619,1102702.2857142857,13337.0,5254.0,101044.28571428571,325.0,541.4285714285713,0.11604061253895386,100.00185354706127,3081.7013648683474,170.86610826261835,1.0204904480218557,0.027997284089403385,0.0916333329705881
2021-1-31,1138239,103810,1052050,1109861.5714285714,5217.0,7159.285714285714,101568.57142857142,729.0,524.2857142857142,0.12699795596957408,94.7999634073935,3103.4954907983347,164.03717576897117,1.021352517741191,0.029145672786178745,0.09151463033163337
2021-2-1,1138239,104271,1052050,1116190.2857142857,0.0,6328.714285714284,102125.71428571428,461.0,557.1428571428571,0.1067263791549132,102.63269453723807,3117.27751007642,153.5104082983548,1.02283333235272,0.03111288911062393,0.09149489615953858
2021-2-2,1142716,104882,1057145,1122518.9999999998,4477.0,6328.714285714284,102682.0,611.0,556.2857142857143,0.15364614111807115,92.37839385961713,3135.543917405943,147.61402336505765,1.0237561514255984,0.03233537241217965,0.09147462091955684
2021-2-3,1158337,105627,1069129,1127587.1428571427,15621.0,5068.142857142857,103210.71428571428,745.0,528.7142857142857,0.16772192789766124,95.51746549562354,3157.8163780614173,149.8946129549493,1.0233905162930188,0.03185132214752184,0.0915323617686818
2021-2-4,1158337,106008,1069129,1134886.857142857,0.0,7299.714285714285,103773.57142857142,381.0,562.8571428571428,0.11220931995270292,108.79125412787921,3169.206723712069,149.69973051486093,1.023421320430614,0.03189211856923302,0.09143957459321307
2021-2-5,1165052,106848,1076446,1141225.0,6715.0,6338.142857142857,104347.85714285713,840.0,574.2857142857142,0.11945547706394204,97.22153295516988,3194.3192968001204,144.64149778558314,1.0242502366208561,0.032988813988757526,0.09143495554588896
2021-2-6,1173045,107279,1086643,1147706.0,7993.0,6481.0,104932.42857142857,431.0,584.5714285714286,0.14953131974408568,112.61793193177273,3207.204438467918,141.30018618544585,1.024830741552816,0.03375558219081631,0.09142796898459063
2021-2-7,1186698,107862,1089040,1153423.5714285714,13653.0,5717.571428571428,105532.14285714284,583.0,599.7142857142857,0.15220949263502456,103.70894766958313,3224.6337600278393,144.70769507384577,1.0242390098509733,0.03297397466897323,0.09149469932059402
2021-2-8,1186698,108517,1094573,1160346.2857142857,0.0,6922.714285714285,106110.99999999999,655.0,578.8571428571429,0.12579784843127267,107.35624995141913,3244.215587852451,147.86832453932848,1.0237148153904436,0.03228067003015245,0.09144770083413521
