,date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
76,2020-4-7,6,1,0,5.285714285714285,0.0,0.2857142857142857,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,8.670288380926667,1.75,0.4285714285714285,0.18918918918918917
77,2020-4-8,6,1,0,5.428571428571428,0.0,0.14285714285714285,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,10.205697144346338,1.6086956521739129,0.3783783783783783,0.18421052631578946
78,2020-4-9,7,1,0,5.57142857142857,1.0,0.14285714285714285,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,12.785673142051364,1.4615384615384612,0.3157894736842104,0.1794871794871795
79,2020-4-10,7,1,0,5.857142857142857,0.0,0.2857142857142857,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,16.377286880693802,1.3448275862068964,0.2564102564102564,0.17073170731707316
80,2020-4-11,8,1,0,6.142857142857142,1.0,0.2857142857142857,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,19.57757168073213,1.28125,0.2195121951219512,0.1627906976744186
81,2020-4-12,9,1,4,6.571428571428571,1.0,0.42857142857142855,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,18.330815077469147,1.303030303030303,0.2325581395348837,0.15217391304347824
82,2020-4-13,9,1,4,6.999999999999999,0.0,0.42857142857142855,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,17.753928261460423,1.3142857142857145,0.23913043478260876,0.14285714285714285
83,2020-4-14,9,1,4,7.428571428571429,0.0,0.42857142857142855,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,17.273011960590676,1.3243243243243243,0.24489795918367352,0.13461538461538458
84,2020-4-15,9,1,4,7.857142857142857,0.0,0.42857142857142855,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,15.46919602904263,1.3684210526315792,0.2692307692307694,0.12727272727272726
85,2020-4-16,9,1,4,8.285714285714285,0.0,0.42857142857142855,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,14.114112752272774,1.4102564102564106,0.290909090909091,0.12068965517241378
86,2020-4-17,9,1,4,8.57142857142857,0.0,0.2857142857142857,0.9999999999999998,0.0,0.0,0.0,0.15101339805968925,13.987998562739696,1.4146341463414633,0.293103448275862,0.11666666666666667
87,2020-4-18,9,2,6,8.857142857142858,0.0,0.2857142857142857,0.9999999999999998,1.0,0.0,0.0,0.3020267961193785,14.564343828868171,1.3953488372093021,0.2833333333333332,0.11290322580645158
88,2020-4-19,10,2,6,9.0,1.0,0.14285714285714285,1.1428571428571428,0.0,0.14285714285714285,0.15101339805968925,0.3020267961193785,16.255089566398258,1.347826086956522,0.25806451612903236,0.12698412698412698
89,2020-4-20,10,2,6,9.142857142857142,0.0,0.14285714285714285,1.2857142857142856,0.0,0.14285714285714285,0.15101339805968925,0.3020267961193785,19.30661242615275,1.2857142857142858,0.22222222222222232,0.140625
90,2020-4-21,10,2,7,9.285714285714285,0.0,0.14285714285714285,1.4285714285714284,0.0,0.14285714285714285,0.15101339805968925,0.3020267961193785,23.36758383508594,1.2307692307692306,0.1874999999999999,0.15384615384615385
91,2020-4-22,10,2,7,9.428571428571429,0.0,0.14285714285714285,1.5714285714285712,0.0,0.14285714285714285,0.15101339805968925,0.3020267961193785,29.044667023274805,1.1818181818181817,0.15384615384615374,0.16666666666666663
92,2020-4-23,11,3,7,9.571428571428571,1.0,0.14285714285714285,1.714285714285714,1.0,0.14285714285714285,0.15101339805968925,0.45304019417906777,37.551004141372374,1.137931034482759,0.12121212121212133,0.17910447761194026
93,2020-4-24,11,3,7,9.857142857142856,0.0,0.2857142857142857,1.9999999999999998,0.0,0.2857142857142857,0.3020267961193785,0.45304019417906777,43.970237341782614,1.116666666666667,0.1044776119402987,0.2028985507246377
94,2020-4-25,12,3,7,10.142857142857142,1.0,0.2857142857142857,2.2857142857142856,0.0,0.2857142857142857,0.15101339805968925,0.45304019417906777,45.357895910002966,1.1129032258064515,0.10144927536231862,0.22535211267605634
95,2020-4-26,13,3,7,10.57142857142857,1.0,0.42857142857142855,2.4285714285714284,0.0,0.14285714285714285,0.15101339805968925,0.45304019417906777,40.58742857862997,1.126984126984127,0.11267605633802813,0.22972972972972974
96,2020-4-27,13,3,7,10.999999999999998,0.0,0.42857142857142855,2.571428571428571,0.0,0.14285714285714285,0.15101339805968925,0.45304019417906777,33.42032714050835,1.1562499999999998,0.13513513513513498,0.2337662337662338
97,2020-4-28,13,3,7,11.428571428571429,0.0,0.42857142857142855,2.714285714285714,0.0,0.14285714285714285,0.15101339805968925,0.45304019417906777,28.63937664200901,1.1846153846153846,0.15584415584415579,0.23749999999999996
98,2020-4-29,13,3,7,11.857142857142858,0.0,0.42857142857142855,2.8571428571428568,0.0,0.14285714285714285,0.15101339805968925,0.45304019417906777,25.222137169547565,1.2121212121212122,0.17500000000000004,0.24096385542168672
99,2020-4-30,14,3,7,12.285714285714286,1.0,0.42857142857142855,2.9999999999999996,0.0,0.14285714285714285,0.0,0.45304019417906777,22.657370260836004,1.2388059701492538,0.19277108433734946,0.24418604651162787
100,2020-5-1,14,3,7,12.714285714285714,0.0,0.42857142857142855,2.9999999999999996,0.0,0.0,0.0,0.45304019417906777,22.030570392666668,1.246376811594203,0.1976744186046513,0.23595505617977525
101,2020-5-2,14,3,7,13.142857142857142,0.0,0.42857142857142855,2.9999999999999996,0.0,0.0,0.0,0.45304019417906777,21.473294288377176,1.2535211267605633,0.2022471910112359,0.22826086956521738
102,2020-5-3,15,5,7,13.428571428571427,1.0,0.2857142857142857,2.9999999999999996,2.0,0.0,0.0,0.7550669902984463,22.285286723487843,1.2432432432432434,0.19565217391304357,0.22340425531914893
103,2020-5-4,15,5,7,13.714285714285714,0.0,0.2857142857142857,3.2857142857142856,0.0,0.2857142857142857,0.3020267961193785,0.7550669902984463,24.322250839813098,1.2207792207792207,0.18085106382978733,0.23958333333333334
104,2020-5-5,16,5,7,13.999999999999998,1.0,0.2857142857142857,3.571428571428571,0.0,0.2857142857142857,0.3020267961193785,0.7550669902984463,26.612488118467514,1.2,0.16666666666666663,0.25510204081632654
105,2020-5-6,16,5,7,14.428571428571427,0.0,0.42857142857142855,3.8571428571428568,0.0,0.2857142857142857,0.3020267961193785,0.7550669902984463,29.2067757515305,1.1807228915662649,0.15306122448979576,0.26732673267326734
106,2020-5-7,16,5,7,14.857142857142854,0.0,0.42857142857142855,4.142857142857142,0.0,0.2857142857142857,0.3020267961193785,0.7550669902984463,30.179343588326834,1.1744186046511627,0.14851485148514842,0.27884615384615385
107,2020-5-8,16,5,7,15.142857142857139,0.0,0.2857142857142857,4.428571428571429,0.0,0.2857142857142857,0.3020267961193785,0.7550669902984463,31.151776338852365,1.1685393258426964,0.14423076923076905,0.29245283018867935
108,2020-5-9,16,5,7,15.428571428571423,0.0,0.2857142857142857,4.714285714285714,0.0,0.2857142857142857,0.3020267961193785,0.7550669902984463,34.25353019898072,1.152173913043478,0.13207547169811296,0.3055555555555557
109,2020-5-10,16,5,7,15.714285714285712,0.0,0.2857142857142857,5.0,0.0,0.2857142857142857,0.0,0.7550669902984463,34.94781409171393,1.1489361702127656,0.12962962962962943,0.31818181818181823
110,2020-5-11,16,5,7,15.857142857142854,0.0,0.14285714285714285,5.0,0.0,0.0,0.0,0.7550669902984463,35.642053673152404,1.1458333333333333,0.1272727272727272,0.31531531531531537
111,2020-5-12,25,8,7,15.999999999999996,9.0,0.14285714285714285,5.0,3.0,0.0,0.0,1.208107184477514,38.9525065044851,1.1326530612244898,0.11711711711711703,0.31250000000000006
112,2020-5-13,25,8,7,17.285714285714285,0.0,1.2857142857142856,5.428571428571429,0.0,0.42857142857142855,0.45304019417906777,1.208107184477514,46.93468269594442,1.1089108910891088,0.09821428571428559,0.3140495867768595
113,2020-5-14,25,8,7,18.57142857142857,0.0,1.2857142857142856,5.857142857142856,0.0,0.42857142857142855,0.45304019417906777,1.208107184477514,32.04783087356786,1.1634615384615385,0.14049586776859513,0.3153846153846154
114,2020-5-15,25,8,7,19.857142857142854,0.0,1.2857142857142856,6.285714285714285,0.0,0.42857142857142855,0.45304019417906777,1.208107184477514,23.77334962855845,1.2264150943396228,0.18461538461538474,0.31654676258992803
115,2020-5-16,25,8,7,21.14285714285714,0.0,1.2857142857142856,6.7142857142857135,0.0,0.42857142857142855,0.45304019417906777,1.208107184477514,19.227939419002546,1.2870370370370372,0.22302158273381312,0.3175675675675676
116,2020-5-17,25,8,7,22.428571428571423,0.0,1.2857142857142856,7.142857142857142,0.0,0.42857142857142855,0.45304019417906777,1.208107184477514,16.351562247166168,1.3454545454545455,0.2567567567567567,0.3184713375796179
117,2020-5-18,25,8,7,23.714285714285708,0.0,1.2857142857142856,7.571428571428569,0.0,0.42857142857142855,0.45304019417906777,1.208107184477514,13.994265638578495,1.4144144144144144,0.29299363057324834,0.3192771084337349
118,2020-5-19,254,17,199,24.999999999999993,229.0,1.2857142857142856,7.999999999999998,9.0,0.42857142857142855,0.0,2.5672277670147174,12.33079269463111,1.482142857142857,0.32530120481927705,0.32
119,2020-5-20,254,17,199,57.71428571428571,0.0,32.714285714285715,9.285714285714285,0.0,1.2857142857142856,1.3591205825372032,2.5672277670147174,13.149296417902463,1.4462809917355368,0.3085714285714284,0.1608910891089109
120,2020-5-21,279,17,199,90.42857142857142,25.0,32.714285714285715,10.571428571428571,0.0,1.2857142857142856,1.3591205825372032,2.5672277670147174,4.279137505348458,3.107692307692307,0.6782178217821782,0.11690363349131123
121,2020-5-22,279,17,199,126.71428571428572,0.0,36.285714285714285,11.857142857142858,0.0,1.2857142857142856,1.3591205825372032,2.5672277670147174,3.2005550798320215,4.553956834532374,0.7804107424960506,0.0935738444193912
122,2020-5-23,279,17,199,163.0,0.0,36.285714285714285,13.142857142857142,0.0,1.2857142857142856,1.3591205825372032,2.5672277670147174,2.7096736481826764,5.9932432432432465,0.8331454340473506,0.08063102541630149
123,2020-5-24,279,17,199,199.2857142857143,0.0,36.285714285714285,14.428571428571429,0.0,1.2857142857142856,1.3591205825372032,2.5672277670147174,2.446301645483339,7.267515923566879,0.862401402278703,0.07240143369175626
