2020/07/20 12:45:59 UTC
"
North America
","4,571,370","+7,550","196,652",+335,"2,218,103","2,156,615","20,060",,,,,,North America
"
South America
","3,266,743","+1,444","117,936",+45,"2,123,217","1,025,590","13,643",,,,,,South America
"
Asia
","3,417,519","+20,270","80,414",+519,"2,428,822","908,283","19,572",,,,,,Asia
"
Europe
","2,677,516","+8,135","199,207",+120,"1,593,309","885,000","5,314",,,,,,Europe
"
Africa
","725,419",+549,"15,227",+17,"383,907","326,285","1,035",,,,,,Africa
"
Oceania
","13,750",+269,145,+1,"10,057","3,548",33,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"14,673,038","+38,217","609,596","+1,037","8,758,066","5,305,376","59,661","1,882",78.2,,,,All
USA,"3,899,358",+808,"143,310 ",+21,"1,802,539","1,953,509","16,552","11,777",433,"48,345,508","146,014","331,102,850 ",North America
Brazil,"2,099,896",,"79,533 ",,"1,371,229","649,134","8,318","9,876",374,"4,911,063","23,096","212,636,496 ",South America
India,"1,119,412","+1,305","27,514 ",+11,"700,647","391,251","8,944",811,20,"14,047,908","10,175","1,380,678,271 ",Asia
Russia,"777,486","+5,940","12,427 ",+85,"553,602","211,457","2,300","5,328",85,"25,251,614","173,030","145,937,857 ",Europe
South Africa,"364,328",,"5,033 ",,"191,059","168,236",539,"6,139",85,"2,471,747","41,651","59,344,794 ",Africa
Peru,"353,590",,"13,187 ",,"241,955","98,448","1,293","10,717",400,"2,063,240","62,534","32,993,724 ",South America
Mexico,"344,224","+5,311","39,184 ",+296,"217,423","87,617",378,"2,668",304,"821,922","6,372","128,999,581 ",North America
Chile,"330,930",,"8,503 ",,"301,794","20,633","1,764","17,304",445,"1,404,047","73,416","19,124,453 ",South America
Spain,"307,335",,"28,420 ",,N/A,N/A,617,"6,573",608,"6,026,446","128,892","46,755,761 ",Europe
UK,"294,792",,"45,300 ",,N/A,N/A,142,"4,341",667,"13,293,523","195,768","67,904,526 ",Europe
Iran,"276,202","+2,414","14,405 ",+217,"240,087","21,710","3,583","3,286",171,"2,175,217","25,882","84,044,752 ",Asia
Pakistan,"265,083","+1,587","5,599 ",+31,"205,929","53,555","1,552","1,199",25,"1,740,768","7,874","221,084,562 ",Asia
Saudi Arabia,"253,349","+2,429","2,523 ",+37,"203,259","47,567","2,196","7,272",72,"2,728,424","78,315","34,839,236 ",Asia
Italy,"244,434",,"35,045 ",,"196,949","12,440",49,"4,043",580,"6,238,049","103,182","60,456,923 ",Europe
Turkey,"219,641",,"5,491 ",,"202,010","12,140","1,246","2,603",65,"4,273,377","50,642","84,383,723 ",Asia
Bangladesh,"207,453","+2,928","2,668 ",+50,"113,556","91,229",1,"1,259",16,"1,041,661","6,322","164,770,770 ",Asia
Germany,"202,845",,"9,163 ",,"187,800","5,882",249,"2,421",109,"6,884,614","82,157","83,798,119 ",Europe
Colombia,"197,278",,"6,736 ",,"91,793","98,749","1,040","3,875",132,"1,210,063","23,769","50,909,605 ",South America
France,"174,674",,"30,152 ",,"79,233","65,289",477,"2,676",462,"2,618,722","40,114","65,281,223 ",Europe
Argentina,"126,755",,"2,260 ",,"54,105","70,390",752,"2,803",50,"541,238","11,970","45,216,508 ",South America
Canada,"110,338",,"8,852 ",,"97,051","4,435","2,177","2,922",234,"3,520,542","93,238","37,758,765 ",North America
Qatar,"106,648",,157 ,,"103,377","3,114",128,"37,983",56,"441,700","157,311","2,807,805 ",Asia
Iraq,"92,530",,"3,781 ",,"60,528","28,221",397,"2,298",94,"793,024","19,697","40,261,528 ",Asia
Indonesia,"88,214","+1,693","4,239 ",+96,"46,977","36,998",,322,15,"1,235,545","4,515","273,666,205 ",Asia
Egypt,"87,775",,"4,302 ",,"28,380","55,093",41,857,42,"135,000","1,318","102,421,458 ",Africa
Sweden,"77,281",,"5,619 ",,N/A,N/A,56,"7,650",556,"681,820","67,490","10,102,504 ",Europe
Ecuador,"74,013",,"5,313 ",,"31,901","36,799",342,"4,192",301,"204,162","11,564","17,655,641 ",South America
Kazakhstan,"71,838","+1,499",375 ,,"43,029","28,434",221,"3,824",20,"1,791,293","95,344","18,787,624 ",Asia
Philippines,"68,898","+1,521","1,835 ",+4,"23,072","43,991",351,628,17,"1,142,165","10,416","109,650,983 ",Asia
Oman,"68,400","+1,739",326 ,+8,"45,150","22,924",170,"13,380",64,"274,745","53,745","5,112,039 ",Asia
Belarus,"66,213",+118,503 ,+4,"58,290","7,420",89,"7,007",53,"1,999,317","211,587","9,449,153 ",Europe
Belgium,"63,893",+187,"9,800 ",,"17,289","36,804",28,"5,512",845,"1,444,885","124,642","11,592,264 ",Europe
Kuwait,"59,763",+559,408 ,,"50,339","9,016",138,"13,984",95,"462,704","108,272","4,273,551 ",Asia
Bolivia,"59,582","+1,444","2,151 ",+45,"18,553","38,878",71,"5,101",184,"128,410","10,993","11,680,626 ",South America
Ukraine,"59,493",+651,"1,498 ",+13,"31,439","26,556",89,"1,361",34,"881,997","20,174","43,718,712 ",Europe
UAE,"56,922",,339 ,,"49,269","7,314",1,"5,752",34,"4,508,205","455,549","9,896,203 ",Asia
Panama,"53,468",,"1,096 ",,"28,482","23,890",175,"12,383",254,"187,041","43,317","4,317,939 ",North America
Dominican Republic,"52,855",,981 ,,"25,094","26,780",245,"4,870",90,"213,085","19,633","10,853,302 ",North America
Netherlands,"51,725",,"6,136 ",,N/A,N/A,17,"3,018",358,"764,079","44,587","17,136,896 ",Europe
Israel,"50,714",+425,415 ,+6,"21,875","28,424",259,"5,514",45,"1,477,455","160,635","9,197,590 ",Asia
Portugal,"48,636",,"1,689 ",,"33,369","13,578",61,"4,771",166,"1,413,519","138,648","10,195,049 ",Europe
Singapore,"48,035",+123,27 ,,"44,086","3,922",,"8,207",5,"1,009,532","172,491","5,852,672 ",Asia
Poland,"40,383",+279,"1,627 ",+3,"30,539","8,217",72,"1,067",43,"1,971,736","52,101","37,844,332 ",Europe
Guatemala,"38,677",,"1,485 ",,"23,365","13,827",5,"2,157",83,"120,658","6,729","17,930,577 ",North America
Romania,"38,139",+681,"2,038 ",+12,"22,747","13,354",293,"1,983",106,"967,192","50,295","19,230,300 ",Europe
Nigeria,"36,663",,789 ,,"15,105","20,769",7,178,4,"212,201","1,028","206,354,269 ",Africa
