2020/06/06 00:02:59 UTC
"
North America
","2,211,727","+36,036","133,270","+2,127","876,238","1,202,219","19,452",,,,,,North America
"
South America
","1,072,070","+41,980","47,444","+1,369","507,440","517,186","11,720",,,,,,South America
"
Europe
","2,062,121","+16,963","177,959",+859,"1,055,808","828,354","7,314",,,,,,Europe
"
Asia
","1,292,123","+32,122","33,675",+617,"784,189","474,259","14,574",,,,,,Asia
"
Africa
","179,309","+7,126","4,942",+159,"80,322","94,045",443,,,,,,Africa
"
Oceania
","8,861",+11,124,,"8,268",469,2,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"6,826,932","+134,238","397,429","+5,131","3,312,916","3,116,587","53,509",876,51.0,,,,All
USA,"1,953,419","+29,368","111,381 ","+1,208","719,513","1,122,525","17,065","5,904",337,"20,171,434","60,965","330,869,944 ",North America
Brazil,"645,826","+29,956","35,040 ","+1,001","288,652","322,134","8,318","3,040",165,"986,365","4,643","212,455,128 ",South America
Russia,"449,834","+8,726","5,528 ",+144,"212,680","231,626","2,300","3,083",38,"12,053,663","82,599","145,930,359 ",Europe
Spain,"288,058",+318,"27,134 ",+1,N/A,N/A,617,"6,161",580,"4,063,843","86,920","46,753,591 ",Europe
UK,"283,311","+1,650","40,261 ",+357,N/A,N/A,604,"4,175",593,"5,214,277","76,837","67,861,743 ",Europe
India,"236,184","+9,471","6,649 ",+286,"113,233","116,302","8,944",171,5,"4,386,379","3,181","1,379,048,498 ",Asia
Italy,"234,531",+518,"33,774 ",+85,"163,781","36,976",316,"3,879",559,"4,114,572","68,046","60,467,569 ",Europe
Peru,"187,400","+4,202","5,162 ",+131,"79,214","103,024","1,005","5,689",157,"1,154,468","35,049","32,938,493 ",South America
Germany,"185,414",+491,"8,763 ",+27,"168,500","8,151",595,"2,213",105,"4,348,880","51,917","83,765,996 ",Europe
Turkey,"168,340",+930,"4,648 ",+18,"133,400","30,292",592,"1,998",55,"2,267,412","26,905","84,274,682 ",Asia
Iran,"167,156","+2,886","8,134 ",+63,"129,741","29,281","2,573","1,992",97,"1,040,289","12,397","83,915,513 ",Asia
France,"153,055",+611,"29,111 ",+46,"70,504","53,440","1,094","2,345",446,"1,384,633","21,216","65,263,909 ",Europe
Chile,"122,499","+4,207","1,448 ",+92,"95,631","25,420","1,521","6,412",76,"668,556","34,994","19,104,748 ",South America
Mexico,"105,680","+4,442","12,545 ",+816,"75,448","17,687",378,820,97,"314,063","2,438","128,836,832 ",North America
Saudi Arabia,"95,748","+2,591",642 ,+31,"70,616","24,490","1,321","2,753",18,"908,972","26,139","34,774,012 ",Asia
