2020/10/11 22:16:14 UTC
"
North America
","9,577,863","+48,122","326,518",+497,"6,292,006","2,959,339","18,169",,,,,,North America
"
Asia
","11,829,774","+98,658","213,229","+1,601","10,145,705","1,470,840","20,897",,,,,,Asia
"
South America
","8,656,099","+14,597","271,012",+506,"7,514,070","871,017","17,538",,,,,,South America
"
Europe
","6,032,625","+89,464","230,934",+627,"3,024,716","2,776,975","10,444",,,,,,Europe
"
Africa
","1,586,949","+8,650","38,156",+196,"1,311,218","237,575","1,720",,,,,,Africa
"
Oceania
","32,505",+28,942,+1,"29,405","2,158",9,,,,,,Australia/Oceania
"

",721,,15,,659,47,4,,,,,,
World,"37,716,536","+259,519","1,080,806","+3,428","28,317,779","8,317,951","68,781","4,839",138.7,,,,All
USA,"7,988,448","+40,158","219,684 ",+314,"5,124,756","2,644,008","14,716","24,095",663,"118,462,034","357,306","331,542,197 ",North America
India,"7,119,300","+67,757","109,184 ",+813,"6,146,427","863,689","8,944","5,145",79,"86,877,242","62,784","1,383,752,616 ",Asia
Brazil,"5,095,586","+3,746","150,488 ",+252,"4,470,163","474,935","8,318","23,925",707,"17,900,000","84,046","212,978,622 ",South America
Russia,"1,298,718","+13,634","22,597 ",+143,"1,020,442","255,679","2,300","8,898",155,"50,781,349","347,932","145,951,999 ",Europe
Colombia,"911,316","+8,569","27,834 ",+174,"789,787","93,695","2,220","17,858",545,"4,173,863","81,788","51,032,523 ",South America
Spain,"890,367",,"32,929 ",,N/A,N/A,"1,590","19,041",704,"13,689,776","292,768","46,759,854 ",Europe
Argentina,"883,882",,"23,581 ",,"709,464","150,837","4,200","19,507",520,"2,211,321","48,804","45,310,466 ",South America
Peru,"846,088",,"33,223 ",,"738,189","74,676","1,207","25,563","1,004","4,050,681","122,385","33,097,910 ",South America
Mexico,"814,328","+4,577","83,642 ",+135,"591,150","139,536","2,537","6,298",647,"2,084,627","16,122","129,306,584 ",North America
France,"734,974","+16,101","32,683 ",+46,"100,828","601,463","1,448","11,253",500,"12,394,558","189,769","65,313,883 ",Europe
South Africa,"692,471","+1,575","17,780 ",+107,"623,765","50,926",546,"11,635",299,"4,407,441","74,057","59,514,356 ",Africa
UK,"603,716","+12,872","42,825 ",+65,N/A,N/A,442,"8,880",630,"26,987,470","396,961","67,985,231 ",Europe
Iran,"500,075","+3,822","28,544 ",+251,"406,389","65,142","4,482","5,933",339,"4,312,514","51,164","84,288,545 ",Asia
Chile,"481,371","+1,776","13,318 ",+46,"453,352","14,701",791,"25,122",695,"3,693,252","192,742","19,161,623 ",South America
Iraq,"402,330","+2,206","9,852 ",+62,"336,157","56,321",528,"9,942",243,"2,487,183","61,462","40,466,709 ",Asia
Bangladesh,"378,266","+1,193","5,524 ",+24,"292,860","79,882",,"2,291",33,"2,070,995","12,541","165,142,569 ",Asia
Italy,"354,950","+5,456","36,166 ",+26,"239,709","79,075",420,"5,873",598,"12,564,713","207,898","60,436,841 ",Europe
Philippines,"339,341","+2,502","6,321 ",+83,"293,075","39,945","1,758","3,085",57,"4,128,162","37,535","109,981,768 ",Asia
Saudi Arabia,"339,267",+323,"5,043 ",+25,"325,330","8,894",826,"9,704",144,"7,014,780","200,639","34,962,272 ",Asia
Turkey,"335,533","+1,502","8,837 ",+59,"294,357","32,339","1,411","3,967",104,"11,615,715","137,319","84,589,414 ",Asia
Indonesia,"333,449","+4,497","11,844 ",+79,"255,027","66,578",,"1,216",43,"3,762,808","13,717","274,321,719 ",Asia
Germany,"326,291","+2,838","9,702 ",+11,"273,500","43,089",545,"3,891",116,"18,129,900","216,196","83,858,714 ",Europe
Pakistan,"318,932",+666,"6,570 ",+12,"303,458","8,904",483,"1,436",30,"3,857,845","17,373","222,058,840 ",Asia
Israel,"290,493",+618,"1,980 ",+39,"228,658","59,855",824,"31,584",215,"3,963,408","430,918","9,197,590 ",Asia
Ukraine,"261,034","+4,768","4,972 ",+85,"113,507","142,555",177,"5,979",114,"2,582,768","59,157","43,659,442 ",Europe
Canada,"181,864","+1,685","9,613 ",+5,"153,219","19,032",154,"4,807",254,"8,047,974","212,720","37,833,727 ",North America
Netherlands,"174,653","+6,373","6,584 ",+17,N/A,N/A,254,"10,187",384,"2,656,731","154,952","17,145,469 ",Europe
Belgium,"156,931","+7,950","10,175 ",+24,"20,202","126,554",226,"13,524",877,"3,660,156","315,431","11,603,676 ",Europe
Romania,"155,283","+2,880","5,411 ",+53,"117,942","31,930",628,"8,087",282,"2,672,537","139,185","19,201,357 ",Europe
Morocco,"152,404","+2,563","2,605 ",+33,"127,407","22,392",461,"4,116",70,"2,877,502","77,705","37,031,035 ",Africa
Ecuador,"147,033",+205,"12,191 ",+3,"128,134","6,708",360,"8,299",688,"466,514","26,332","17,716,431 ",South America
Bolivia,"138,463",+237,"8,292 ",+30,"100,786","29,385",71,"11,818",708,"314,047","26,803","11,716,742 ",South America
Qatar,"127,778",,219 ,,"124,767","2,792",54,"45,508",78,"825,511","294,006","2,807,805 ",Asia
Poland,"125,816","+4,178","3,004 ",+32,"80,302","42,510",383,"3,325",79,"3,668,030","96,948","37,834,968 ",Europe
Panama,"119,666",,"2,482 ",,"95,552","21,632",112,"27,615",573,"540,175","124,655","4,333,353 ",North America
Dominican Republic,"118,477",+463,"2,173 ",+6,"94,084","22,220",168,"10,891",200,"519,366","47,745","10,877,953 ",North America
Czechia,"116,420","+2,415",982 ,+34,"54,980","60,458",408,"10,866",92,"1,592,652","148,644","10,714,537 ",Europe
