2020/07/13 12:02:35 UTC
"
North America
","4,001,129","+5,441","186,095",+291,"1,842,576","1,972,458","19,187",,,,,,North America
"
South America
","2,894,611",+987,"105,209",+53,"1,874,281","915,121","13,694",,,,,,South America
"
Asia
","2,976,342","+18,874","70,762",+638,"2,069,196","836,384","19,468",,,,,,Asia
"
Europe
","2,579,441","+8,456","196,716",+150,"1,516,300","866,425","5,334",,,,,,Europe
"
Africa
","598,967",+731,"13,305",+20,"298,843","286,819",984,,,,,,Africa
"
Oceania
","11,644",+184,130,,"9,372","2,142",18,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"13,062,855","+34,673","572,232","+1,152","7,611,219","4,879,404","58,689","1,676",73.4,,,,All
USA,"3,414,105",+110,"137,787 ",+5,"1,517,560","1,758,758","15,822","10,312",416,"42,470,504","128,284","331,065,797 ",North America
Brazil,"1,866,176",,"72,151 ",,"1,213,512","580,513","8,318","8,778",339,"4,572,796","21,508","212,607,642 ",South America
India,"879,904",+438,"23,200 ",+13,"554,908","301,796","8,944",637,17,"11,806,256","8,553","1,380,418,989 ",Asia
Russia,"733,699","+6,537","11,439 ",+104,"504,021","218,239","2,300","5,028",78,"23,200,000","158,973","145,936,664 ",Europe
Peru,"326,326",,"11,870 ",,"217,111","97,345","1,316","9,893",360,"1,925,231","58,367","32,984,938 ",South America
Chile,"315,041",,"6,979 ",,"283,902","24,160","1,995","16,476",365,"1,292,798","67,610","19,121,318 ",South America
Spain,"300,988",,"28,403 ",,N/A,N/A,617,"6,438",607,"5,734,599","122,651","46,755,416 ",Europe
Mexico,"299,750","+4,482","35,006 ",+276,"184,764","79,980",378,"2,324",271,"728,484","5,648","128,973,689 ",North America
UK,"289,603",,"44,819 ",,N/A,N/A,185,"4,265",660,"11,990,257","176,593","67,897,720 ",Europe
South Africa,"276,242",,"4,079 ",,"134,874","137,289",539,"4,656",69,"2,154,391","36,312","59,330,493 ",Africa
Iran,"259,652","+2,349","13,032 ",+203,"222,539","24,081","3,375","3,090",155,"1,997,967","23,778","84,024,191 ",Asia
Pakistan,"251,625","+2,753","5,266 ",+69,"161,917","84,442","1,837","1,139",24,"1,585,170","7,173","221,002,394 ",Asia
Italy,"243,061",,"34,954 ",,"194,928","13,179",68,"4,020",578,"5,938,811","98,229","60,458,616 ",Europe
Saudi Arabia,"232,259",,"2,223 ",,"167,138","62,898","2,245","6,669",64,"2,270,719","65,196","34,828,860 ",Asia
Turkey,"212,993",,"5,363 ",,"194,515","13,115","1,209","2,525",64,"3,975,455","47,121","84,366,376 ",Asia
Germany,"199,998",+48,"9,135 ",+1,"185,100","5,763",278,"2,387",109,"6,376,054","76,093","83,793,008 ",Europe
Bangladesh,"186,894","+3,099","2,391 ",+39,"98,317","86,186",1,"1,134",15,"955,947","5,803","164,739,414 ",Asia
France,"170,752",,"30,004 ",,"78,388","62,360",496,"2,616",460,"1,384,633","21,211","65,278,468 ",Europe
Colombia,"150,445",,"5,307 ",,"63,451","81,687",875,"2,956",104,"1,031,230","20,260","50,899,239 ",South America
Canada,"107,590",,"8,783 ",,"71,467","27,340","2,158","2,850",233,"3,212,879","85,104","37,752,442 ",North America
Qatar,"103,598",,147 ,,"99,743","3,708",140,"36,896",52,"412,682","146,977","2,807,805 ",Asia
Argentina,"100,166",,"1,845 ",,"42,694","55,627",735,"2,216",41,"466,308","10,315","45,208,584 ",South America
Egypt,"82,070",,"3,858 ",,"24,419","53,793",41,802,38,"135,000","1,319","102,384,487 ",Africa
Iraq,"77,506",,"3,150 ",,"44,724","29,632",400,"1,926",78,"671,478","16,685","40,244,224 ",Asia
Indonesia,"76,981","+1,282","3,656 ",+50,"36,689","36,636",,281,13,"1,074,467","3,927","273,610,921 ",Asia
Sweden,"74,898",,"5,526 ",,N/A,N/A,85,"7,415",547,"600,019","59,400","10,101,302 ",Europe
Ecuador,"67,870",,"5,047 ",,"30,283","32,540",308,"3,845",286,"182,523","10,341","17,650,514 ",South America
Belarus,"65,114",+182,468 ,+4,"55,492","9,154",89,"6,891",50,"1,141,580","120,812","9,449,212 ",Europe
Belgium,"62,707",+101,"9,782 ",,"17,196","35,729",32,"5,410",844,"1,361,830","117,487","11,591,301 ",Europe
Kazakhstan,"59,899","+1,646",375 ,,"34,190","25,334",221,"3,189",20,"1,707,337","90,896","18,783,329 ",Asia
Oman,"58,179","+2,164",259 ,+2,"37,257","20,663",146,"11,386",51,"244,787","47,908","5,109,547 ",Asia
Philippines,"57,006","+2,784","1,599  ",+227,"20,371","35,036",333,520,15,"981,037","8,949","109,623,085 ",Asia
Kuwait,"55,508",+614,393 ,+3,"45,356","9,759",148,"12,992",92,"437,422","102,385","4,272,342 ",Asia
UAE,"54,854",,333 ,,"45,140","9,381",1,"5,544",34,"3,816,000","385,691","9,893,918 ",Asia
Ukraine,"54,133",+612,"1,398 ",+15,"26,503","26,232",81,"1,238",32,"803,657","18,380","43,723,710 ",Europe
Netherlands,"51,022",,"6,137 ",,N/A,N/A,20,"2,977",358,"681,931","39,795","17,136,173 ",Europe
Bolivia,"48,187",+987,"1,807 ",+53,"14,843","31,537",71,"4,126",155,"107,190","9,179","11,677,580 ",South America
Portugal,"46,512",,"1,660 ",,"30,907","13,945",64,"4,562",163,"1,316,425","129,117","10,195,615 ",Europe
Singapore,"46,283",+322,26 ,,"42,285","3,972",1,"7,909",4,"866,414","148,060","5,851,793 ",Asia
Panama,"45,633",,909 ,,"23,039","21,685",160,"10,571",211,"164,927","38,207","4,316,639 ",North America
Dominican Republic,"44,532",,897 ,,"21,459","22,176",226,"4,104",83,"189,391","17,453","10,851,224 ",North America
Israel,"38,670",,362 ,,"19,008","19,300",151,"4,204",39,"1,221,430","132,799","9,197,590 ",Asia
Poland,"38,190",+299,"1,576 ",+5,"27,515","9,099",69,"1,009",42,"1,813,365","47,915","37,845,122 ",Europe
Afghanistan,"34,455",+4,"1,012 ",+2,"21,254","12,189",31,885,26,"79,804","2,049","38,949,416 ",Asia
Romania,"32,948",+413,"1,901 ",+17,"21,692","9,355",235,"1,713",99,"854,241","44,416","19,232,741 ",Europe
Switzerland,"32,946",+63,"1,968 ",,"29,600","1,378",18,"3,806",227,"686,349","79,286","8,656,636 ",Europe
Bahrain,"32,941",,109 ,+1,"28,425","4,407",47,"19,347",64,"666,248","391,311","1,702,606 ",Asia
