2020/09/02 00:45:30 UTC
"
North America
","7,409,440","+49,960","272,637","+1,506","4,274,347","2,862,456","19,216",,,,,,North America
"
South America
","6,386,909","+69,154","204,568","+2,050","5,018,134","1,164,207","15,236",,,,,,South America
"
Asia
","7,188,531","+102,392","144,088","+1,606","5,766,687","1,277,756","18,795",,,,,,Asia
"
Europe
","3,611,313","+29,204","208,172",+437,"2,086,758","1,316,383","5,816",,,,,,Europe
"
Africa
","1,264,255","+6,939","30,104",+242,"1,002,396","231,755","1,262",,,,,,Africa
"
Oceania
","28,655",+88,686,+5,"23,584","4,385",41,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"25,889,824","+257,737","860,270","+5,846","18,172,557","6,856,997","60,370","3,321",110.4,,,,All
USA,"6,257,171","+41,579","188,874 ","+1,138","3,485,794","2,582,503","15,102","18,885",570,"83,292,959","251,385","331,335,757 ",North America
Brazil,"3,952,790","+41,889","122,681 ","+1,166","3,159,096","671,013","8,318","18,574",576,"14,352,484","67,440","212,817,864 ",South America
India,"3,766,108","+78,169","66,460 ","+1,025","2,898,087","801,561","8,944","2,725",48,"43,324,834","31,342","1,382,308,045 ",Asia
Russia,"1,000,048","+4,729","17,299 ",+123,"815,705","167,044","2,300","6,852",119,"36,900,000","252,834","145,945,354 ",Europe
Peru,"657,129","+5,092","29,068 ",+124,"471,599","156,462","1,493","19,884",880,"3,233,034","97,826","33,048,955 ",South America
South Africa,"628,259","+1,218","14,263 ",+114,"549,993","64,003",539,"10,571",240,"3,705,408","62,344","59,434,682 ",Africa
Colombia,"624,069","+8,901","20,052 ",+389,"469,557","134,460","1,493","12,243",393,"2,777,107","54,480","50,974,767 ",South America
Mexico,"599,560","+3,719","64,414  ",+256,"416,738","118,408","3,086","4,642",499,"1,345,483","10,417","129,162,329 ",North America
Spain,"470,973","+8,115","29,152 ",+58,N/A,N/A,823,"10,073",623,"9,210,337","196,979","46,757,930 ",Europe
Argentina,"428,239","+10,504","8,919 ",+259,"308,376","110,944","2,314","9,460",197,"1,277,751","28,227","45,266,317 ",South America
Chile,"413,145","+1,419","11,321 ",+32,"385,790","16,034",962,"21,581",591,"2,458,762","128,434","19,144,157 ",South America
Iran,"376,894","+1,682","21,672 ",+101,"325,124","30,098","3,709","4,478",257,"3,256,122","38,683","84,173,992 ",Asia
UK,"337,168","+1,295","41,504 ",+3,N/A,N/A,60,"4,962",611,"16,273,209","239,497","67,947,310 ",Europe
