2020/10/04 20:40:10 UTC
"
North America
","9,115,748","+34,996","315,924",+679,"5,920,975","2,878,849","17,415",,,,,,North America
"
Asia
","11,085,521","+108,046","201,502","+1,648","9,368,717","1,515,302","20,779",,,,,,Asia
"
South America
","8,259,073","+2,058","260,544",+88,"7,097,577","900,952","17,350",,,,,,South America
"
Europe
","5,312,371","+50,537","225,012",+386,"2,617,535","2,469,824","9,119",,,,,,Europe
"
Africa
","1,522,682","+7,838","36,555",+156,"1,260,216","225,911","1,633",,,,,,Africa
"
Oceania
","31,554",+20,936,+1,"28,791","1,827",18,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"35,327,670","+203,495","1,040,488","+2,958","26,294,462","7,992,720","66,318","4,532",133.5,,,,All
USA,"7,628,637","+26,785","214,515 ",+236,"4,840,048","2,574,074","14,197","23,012",647,"111,326,296","335,821","331,505,144 ",North America
India,"6,622,135","+74,722","102,714 ",+902,"5,583,405","936,016","8,944","4,787",74,"78,992,534","57,096","1,383,493,334 ",Asia
Brazil,"4,906,833",,"146,011 ",,"4,248,574","512,248","8,318","23,042",686,"17,900,000","84,057","212,949,768 ",South America
Russia,"1,215,001","+10,499","21,358 ",+107,"979,143","214,500","2,300","8,325",146,"47,683,832","326,712","145,950,806 ",Europe
Colombia,"848,147",,"26,556 ",,"757,801","63,790","2,220","16,623",520,"3,861,628","75,685","51,022,157 ",South America
Peru,"824,985",,"32,665 ",,"700,868","91,452","1,311","24,932",987,"3,939,873","119,069","33,089,123 ",South America
Spain,"810,807",,"32,086 ",,N/A,N/A,"1,566","17,340",686,"12,723,989","272,116","46,759,508 ",Europe
Argentina,"790,818",,"20,795 ",,"626,114","143,909","3,820","17,456",459,"2,051,037","45,274","45,302,542 ",South America
Mexico,"757,953","+4,863","78,880 ",+388,"545,530","133,543","2,324","5,863",610,"1,997,375","15,450","129,280,692 ",North America
South Africa,"681,289","+1,573","16,976 ",+38,"614,781","49,532",539,"11,450",285,"4,269,626","71,758","59,500,056 ",Africa
France,"619,190","+12,565","32,230 ",+32,"97,778","489,182","1,276","9,481",493,"11,469,737","175,617","65,311,128 ",Europe
UK,"480,017",,"42,317 ",,N/A,N/A,368,"7,061",623,"25,048,460","368,477","67,978,425 ",Europe
Iran,"471,772","+3,653","26,957 ",+211,"389,966","54,849","4,154","5,598",320,"4,123,173","48,929","84,267,984 ",Asia
Chile,"470,179","+1,708","12,979 ",+60,"442,070","15,130",856,"24,542",677,"3,466,553","180,941","19,158,488 ",South America
Iraq,"379,141","+3,210","9,399 ",+52,"307,482","62,260",523,"9,373",232,"2,349,433","58,083","40,449,405 ",Asia
Bangladesh,"368,690","+1,125","5,348 ",+23,"281,656","81,686",,"2,233",32,"1,989,664","12,050","165,111,213 ",Asia
Saudi Arabia,"336,387",+390,"4,875 ",+25,"321,485","10,027",955,"9,624",139,"6,678,019","191,063","34,951,895 ",Asia
Italy,"325,329","+2,578","35,986 ",+18,"231,914","57,429",303,"5,383",595,"11,784,105","194,977","60,438,534 ",Europe
Turkey,"324,443","+1,429","8,441 ",+57,"285,050","30,952","1,475","3,836",100,"10,806,285","127,776","84,572,067 ",Asia
Philippines,"322,497","+3,190","5,776 ",+100,"273,079","43,642","1,758","2,933",53,"3,873,843","35,232","109,953,871 ",Asia
Pakistan,"314,616",+632,"6,513 ",+6,"298,968","9,135",513,"1,417",29,"3,644,762","16,420","221,976,672 ",Asia
Indonesia,"303,498","+3,992","11,151 ",+96,"228,453","63,894",,"1,107",41,"3,488,141","12,718","274,266,435 ",Asia
Germany,"301,543","+1,515","9,602 ",+5,"261,900","30,041",373,"3,596",115,"16,999,253","202,725","83,853,604 ",Europe
Israel,"266,775","+2,332","1,719 ",+37,"195,629","69,427",900,"29,005",187,"3,703,125","402,619","9,197,590 ",Asia
Ukraine,"226,462","+4,140","4,397 ",+44,"100,107","121,958",177,"5,186",101,"2,362,857","54,114","43,664,440 ",Europe
Canada,"166,116","+1,645","9,480 ",+18,"140,230","16,406",126,"4,391",251,"7,563,615","199,951","37,827,405 ",North America
Ecuador,"140,351",,"11,597 ",,"112,296","16,458",366,"7,924",655,"451,098","25,469","17,711,304 ",South America
Bolivia,"136,569",+350,"8,073 ",+28,"97,105","31,391",71,"11,659",689,"306,481","26,164","11,713,696 ",South America
Romania,"135,900","+1,835","5,003 ",+56,"108,135","22,762",598,"7,077",261,"2,510,209","130,714","19,203,798 ",Europe
Netherlands,"135,892","+4,003","6,454 ",+5,N/A,N/A,174,"7,926",376,"2,449,577","142,876","17,144,746 ",Europe
Morocco,"133,272","+2,044","2,330 ",+37,"111,036","19,906",461,"3,600",63,"2,711,203","73,231","37,022,670 ",Africa
Belgium,"127,623","+3,389","10,044 ",+7,"19,645","97,934",184,"10,999",866,"3,368,218","290,296","11,602,714 ",Europe
Qatar,"126,498",+159,216 ,,"123,475","2,807",58,"45,052",77,"795,768","283,413","2,807,805 ",Asia
Panama,"114,653",,"2,414 ",,"91,195","21,044",112,"26,466",557,"499,050","115,199","4,332,053 ",North America
Dominican Republic,"114,480",+554,"2,134 ",+6,"90,366","21,980",170,"10,526",196,"493,091","45,338","10,875,874 ",North America
Kazakhstan,"108,177",+71,"1,725 ",,"103,205","3,247",221,"5,744",92,"2,964,281","157,388","18,834,250 ",Asia
Kuwait,"107,025",+567,624 ,+4,"99,040","7,361",142,"24,967",146,"757,815","176,784","4,286,672 ",Asia
Egypt,"103,575",,"5,970 ",,"97,274",331,41,"1,007",58,"135,000","1,313","102,822,853 ",Africa
Oman,"101,270","+2,685",977 ,+42,"90,296","9,997",210,"19,706",190,"376,700","73,301","5,139,093 ",Asia
Poland,"100,074","+1,934","2,630 ",+26,"73,003","24,441",191,"2,645",70,"3,447,281","91,112","37,835,758 ",Europe
UAE,"98,801","+1,041",426 ,,"88,123","10,252",,"9,959",43,"10,132,865","1,021,354","9,921,012 ",Asia
Sweden,"94,283",,"5,895 ",,N/A,N/A,20,"9,321",583,"1,661,484","164,250","10,115,558 ",Europe
Guatemala,"93,963",+215,"3,293 ",+8,"82,454","8,216",5,"5,220",183,"337,896","18,773","17,999,491 ",North America
Nepal,"86,823","+2,253",535 ,+7,"64,069","22,219",,"2,966",18,"1,074,448","36,709","29,269,640 ",Asia
Japan,"85,339",+571,"1,597 ",+7,"78,315","5,427",133,675,13,"2,166,131","17,141","126,374,773 ",Asia
Czechia,"81,711","+1,106",722 ,+11,"43,991","36,998",245,"7,626",67,"1,449,352","135,274","10,714,158 ",Europe
Belarus,"79,852",,851 ,,"75,148","3,853",,"8,451",90,"1,897,263","200,800","9,448,510 ",Europe
Costa Rica,"79,182",,950 ,,"45,007","33,225",213,"15,507",186,"238,248","46,660","5,106,094 ",North America
Portugal,"79,151",+904,"2,005 ",+10,"50,207","26,939",105,"7,768",197,"2,647,756","259,867","10,188,902 ",Europe
Ethiopia,"78,819",+959,"1,222 ",+8,"33,060","44,537",285,681,11,"1,301,570","11,252","115,676,367 ",Africa
Honduras,"78,788",+519,"2,399 ",+13,"29,187","47,202",26,"7,923",241,"184,962","18,599","9,944,686 ",North America
Venezuela,"77,646",,649 ,,"68,098","8,899",215,"2,733",23,"1,957,439","68,888","28,414,787 ",South America
