2020/08/21 21:56:01 UTC
"
North America
","6,831,818","+54,506","256,257","+1,675","3,815,186","2,760,375","21,492",,,,,,North America
"
South America
","5,604,165","+31,141","185,078","+1,157","4,155,144","1,263,943","14,851",,,,,,South America
"
Asia
","6,117,949","+94,627","127,916","+1,443","4,803,963","1,186,070","19,021",,,,,,Asia
"
Europe
","3,313,183","+26,365","204,811",+306,"1,965,506","1,142,866","5,198",,,,,,Europe
"
Africa
","1,171,822","+9,369","27,344",+322,"891,006","253,472","1,201",,,,,,Africa
"
Oceania
","26,695",+182,499,+9,"20,306","5,890",58,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"23,066,353","+216,190","801,920","+4,912","15,651,762","6,612,671","61,825","2,959",102.9,,,,All
USA,"5,789,840","+43,568","179,020 ",+964,"3,115,021","2,495,799","16,833","17,478",540,"74,654,459","225,357","331,272,237 ",North America
Brazil,"3,532,330","+27,233","113,358 ",+935,"2,653,407","765,565","8,318","16,602",533,"13,748,152","64,616","212,768,400 ",South America
India,"2,973,368","+69,039","55,928 ",+953,"2,220,799","696,641","8,944","2,152",40,"33,467,237","24,219","1,381,863,561 ",Asia
Russia,"946,976","+4,870","16,189 ",+90,"761,330","169,457","2,300","6,489",111,"33,800,000","231,597","145,943,309 ",Europe
South Africa,"603,338","+3,398","12,843 ",+225,"500,102","90,393",539,"10,155",216,"3,504,507","58,988","59,410,167 ",Africa
Peru,"567,059",,"27,034 ",,"380,730","159,295","1,519","17,166",818,"2,852,011","86,336","33,033,892 ",South America
Mexico,"543,806","+6,775","59,106 ",+625,"371,638","113,062","3,503","4,212",458,"1,226,117","9,496","129,117,943 ",North America
Colombia,"513,719",,"16,183 ",,"339,124","158,412","1,493","10,081",318,"2,374,898","46,606","50,956,995 ",South America
Spain,"407,879","+3,650","28,838 ",+25,N/A,N/A,541,"8,723",617,"7,955,615","170,147","46,757,339 ",Europe
Chile,"393,769","+1,920","10,723 ",+52,"367,897","15,149","1,072","20,574",560,"2,142,301","111,935","19,138,783 ",South America
Iran,"354,764","+2,206","20,376 ",+112,"305,866","28,522","3,794","4,216",242,"2,987,117","35,502","84,138,745 ",Asia
UK,"323,313","+1,033","41,405 ",+2,N/A,N/A,76,"4,759",609,"15,177,265","223,407","67,935,641 ",Europe
Argentina,"320,884",,"6,567 ",+50,"239,806","74,511","1,832","7,091",145,"1,052,687","23,262","45,252,733 ",South America
Saudi Arabia,"305,186","+1,213","3,580 ",+32,"277,067","24,539","1,675","8,748",103,"4,501,104","129,021","34,886,672 ",Asia
Pakistan,"291,588",+630,"6,219 ",+10,"273,579","11,790",722,"1,317",28,"2,389,365","10,789","221,460,187 ",Asia
Bangladesh,"290,360","+2,401","3,861 ",+39,"172,615","113,884",,"1,761",23,"1,420,449","8,613","164,914,115 ",Asia
Italy,"257,065",+947,"35,427 ",+9,"204,960","16,678",69,"4,253",586,"7,862,592","130,069","60,449,180 ",Europe
Turkey,"255,723","+1,203","6,080 ",+22,"235,569","14,074",749,"3,028",72,"6,154,157","72,862","84,463,026 ",Asia
France,"234,400","+4,586","30,503 ",+23,"84,829","119,068",379,"3,590",467,"6,000,000","91,892","65,293,815 ",Europe
Germany,"233,002","+1,718","9,328 ",+4,"205,800","17,874",236,"2,780",111,"10,197,366","121,656","83,821,481 ",Europe
Iraq,"197,085","+4,288","6,283 ",+75,"140,446","50,356",587,"4,886",156,"1,393,488","34,543","40,340,634 ",Asia
Philippines,"182,365","+4,786","2,940 ",+59,"114,519","64,906",717,"1,661",27,"2,238,793","20,394","109,778,515 ",Asia
Indonesia,"149,408","+2,197","6,500 ",+82,"102,991","39,917",,545,24,"1,989,870","7,264","273,918,933 ",Asia
Canada,"124,099",+226,"9,060 ",+6,"110,484","4,555",61,"3,284",240,"4,974,215","131,636","37,787,666 ",North America
Qatar,"116,481",+257,193 ,,"113,216","3,072",66,"41,485",69,"577,122","205,542","2,807,805 ",Asia
Ecuador,"106,481",+973,"6,248 ",+48,"87,730","12,503",350,"6,023",353,"301,496","17,054","17,679,078 ",South America
Bolivia,"106,065","+1,015","4,305 ",+72,"41,111","60,649",71,"9,070",368,"225,297","19,265","11,694,550 ",South America
Kazakhstan,"104,071",+256,"1,415 ",,"87,920","14,736",221,"5,534",75,"2,291,327","121,832","18,807,256 ",Asia
Israel,"100,716","+1,117",809 ,+14,"77,785","22,122",390,"10,950",88,"2,180,096","237,029","9,197,590 ",Asia
Ukraine,"100,643","+2,106","2,207 ",+23,"51,078","47,358",177,"2,303",51,"1,378,519","31,548","43,695,861 ",Europe
