2020/05/25 20:51:02 UTC
"
North America
","1,898,055","+20,706","114,949",+780,"572,257","1,210,849","18,247",,,,,,North America
"
South America
","644,127","+12,287","32,010",+538,"258,108","354,009","10,903",,,,,,South America
"
Europe
","1,916,142","+14,393","168,515",,"892,959","854,668","9,913",,,,,,Europe
"
Asia
","982,369","+21,951","27,791",+336,"573,250","381,328","13,756",,,,,,Asia
"
Africa
","117,200","+3,544","3,485",+129,"47,639","66,076",328,,,,,,Africa
"
Oceania
","8,726",+4,123,,"8,088",515,6,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"5,567,340","+72,885","346,888",+454,"2,352,952","2,867,500","53,157",714,44.5,,,,All
USA,"1,702,360","+15,924","99,739 ",+439,"460,610","1,142,011","17,103","5,146",302,"15,149,206","45,795","330,806,424 ",North America
Brazil,"370,060","+6,442","23,102 ",+386,"149,911","197,047","8,318","1,742",109,"735,224","3,461","212,405,664 ",South America
Russia,"353,427","+8,946","3,633 ",+92,"118,798","230,996","2,300","2,422",25,"8,945,384","61,300","145,928,315 ",Europe
Spain,"282,480",,"26,837 ",,"196,958","58,685",854,"6,042",574,"3,556,567","76,071","46,752,999 ",Europe
UK,"261,184","+1,625","36,914 ",+121,N/A,N/A,"1,559","3,849",544,"3,532,634","52,065","67,850,075 ",Europe
Italy,"230,158",+300,"32,877 ",+92,"141,981","55,300",541,"3,806",544,"3,482,253","57,586","60,470,472 ",Europe
France,"182,942",+358,"28,432 ",+65,"65,199","89,311","1,609","2,803",436,"1,384,633","21,217","65,259,187 ",Europe
Germany,"180,789",+461,"8,428 ",+57,"161,200","11,161",873,"2,158",101,"3,595,059","42,922","83,757,235 ",Europe
Turkey,"157,814",+987,"4,369 ",+29,"120,015","33,430",756,"1,873",52,"1,853,754","22,004","84,244,944 ",Asia
India,"144,941","+6,405","4,172 ",+148,"60,706","80,063","8,944",105,3,"3,033,591","2,200","1,378,604,014 ",Asia
Iran,"137,724","+2,023","7,451 ",+34,"107,713","22,560","2,585","1,642",89,"818,917","9,763","83,880,266 ",Asia
Peru,"119,959",,"3,456 ",,"49,795","66,708",920,"3,644",105,"820,967","24,936","32,923,430 ",South America
Canada,"85,677",+978,"6,538 ",+114,"44,530","34,609",502,"2,272",173,"1,479,838","39,244","37,708,187 ",North America
Saudi Arabia,"74,795","+2,235",399 ,+9,"45,668","28,728",372,"2,152",11,"722,079","20,776","34,756,224 ",Asia
Chile,"73,997","+4,895",761 ,+43,"29,302","43,934","1,135","3,874",40,"488,041","25,553","19,099,374 ",South America
Mexico,"68,620","+2,764","7,394 ",+215,"47,424","13,802",378,533,57,"219,164","1,702","128,792,446 ",North America
Belgium,"57,342",+250,"9,312 ",+32,"15,297","32,733",251,"4,950",804,"788,110","68,031","11,584,564 ",Europe
Pakistan,"56,349","+1,748","1,167 ",+34,"17,482","37,700",111,256,5,"483,656","2,194","220,427,217 ",Asia
Qatar,"45,465","+1,751",26 ,+3,"10,363","35,076",202,"15,809",9,"192,484","66,931","2,875,845 ",Asia
Netherlands,"45,445",+209,"5,830 ",+8,N/A,N/A,223,"2,653",340,"324,918","18,967","17,131,112 ",Europe
Ecuador,"37,355",+599,"3,203 ",+95,"18,003","16,149",211,"2,121",182,"106,554","6,049","17,614,626 ",South America
Belarus,"37,144",+946,204 ,+5,"14,449","22,491",92,"3,931",22,"463,004","48,997","9,449,627 ",Europe
Bangladesh,"35,585","+1,975",501 ,+21,"7,334","27,750",1,216,3,"253,034","1,538","164,519,918 ",Asia
Sweden,"33,843",+384,"4,029 ",+31,"4,971","24,843",304,"3,353",399,"209,900","20,797","10,092,886 ",Europe
Singapore,"31,960",+344,23 ,,"15,738","16,199",8,"5,467",4,"294,414","50,365","5,845,641 ",Asia
Portugal,"30,788",+165,"1,330 ",+14,"17,822","11,636",72,"3,019",130,"689,705","67,621","10,199,578 ",Europe
Switzerland,"30,746",+10,"1,913 ",+7,"28,100",733,47,"3,555",221,"372,146","43,032","8,648,175 ",Europe
UAE,"30,307",+822,248 ,+3,"15,657","14,402",1,"3,068",25,"2,044,493","206,976","9,877,923 ",Asia
Ireland,"24,698",+59,"1,606 ",,"21,060","2,032",54,"5,008",326,"295,626","59,940","4,932,053 ",Europe
