2020/05/16 03:53:39 UTC
"
North America
","1,635,060","+2,893","99,933",+300,"407,043","1,128,084","17,297",,,,,,North America
"
Europe
","1,741,129",,"160,482",,"739,811","840,836","12,196",,,,,,Europe
"
South America
","403,345","+2,273","21,460",+157,"139,719","242,166","10,271",,,,,,South America
"
Asia
","759,726","+1,802","23,996",+33,"432,710","303,020","4,931",,,,,,Asia
"
Africa
","79,931",+151,"2,640",+1,"30,224","47,067",288,,,,,,Africa
"
Oceania
","8,637",+16,119,,"7,881",637,19,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"4,628,549","+7,135","308,645",+491,"1,758,039","2,561,865","45,006",594,39.6,,,,All
USA,"1,484,285",,"88,507 ",,"326,242","1,069,536","16,139","4,488",268,"11,090,900","33,532","330,758,784 ",North America
Spain,"274,367",,"27,459 ",,"188,967","57,941","1,320","5,868",587,"2,467,761","52,783","46,752,556 ",Europe
Russia,"262,843",,"2,418 ",,"58,226","202,199","2,300","1,801",17,"6,413,948","43,953","145,926,781 ",Europe
UK,"236,711",,"33,998 ",,N/A,N/A,"1,559","3,489",501,"2,353,078","34,685","67,841,324 ",Europe
Italy,"223,885",,"31,610 ",,"120,205","72,070",808,"3,702",523,"2,875,680","47,553","60,472,650 ",Europe
Brazil,"220,291","+2,068","14,962 ",+145,"84,970","120,359","8,318","1,037",70,"735,224","3,462","212,368,566 ",South America
France,"179,506",,"27,529 ",,"60,448","91,529","2,203","2,751",422,"1,384,633","21,219","65,255,646 ",Europe
Germany,"175,699",,"8,001 ",,"151,700","15,998","1,294","2,098",96,"3,147,771","37,585","83,750,665 ",Europe
Turkey,"146,457",,"4,055 ",,"106,133","36,269",944,"1,739",48,"1,547,389","18,373","84,222,640 ",Asia
Iran,"116,635",,"6,902 ",,"91,836","17,897","2,727","1,391",82,"658,604","7,854","83,853,830 ",Asia
India,"85,940",+156,"2,753 ",,"30,258","52,929",,62,2,"2,039,952","1,480","1,378,270,651 ",Asia
Peru,"84,495",,"2,392 ",,"27,147","54,956",851,"2,567",73,"605,383","18,394","32,912,133 ",South America
Canada,"74,613",,"5,562 ",,"36,895","32,156",502,"1,979",148,"1,225,049","32,495","37,700,059 ",North America
Belgium,"54,644",,"8,959 ",,"14,301","31,384",380,"4,717",773,"645,314","55,711","11,583,327 ",Europe
Saudi Arabia,"49,176",,292 ,,"21,869","27,015",167,"1,415",8,"530,265","15,263","34,742,883 ",Asia
Mexico,"45,032","+2,437","4,767 ",+290,"30,451","9,814",378,350,37,"163,691","1,271","128,759,156 ",North America
Netherlands,"43,681",,"5,643 ",,N/A,N/A,378,"2,550",329,"287,943","16,809","17,130,183 ",Europe
Chile,"39,542",,394 ,,"16,614","22,534",584,"2,071",21,"341,347","17,876","19,095,344 ",South America
Pakistan,"38,799","+1,581",834 ,+31,"10,880","27,085",111,176,4,"359,264","1,631","220,321,573 ",Asia
Ecuador,"31,467",,"2,594 ",,"3,433","25,440",197,"1,787",147,"89,817","5,101","17,608,034 ",South America
Switzerland,"30,514",,"1,878 ",,"27,100","1,536",69,"3,529",217,"334,274","38,659","8,646,621 ",Europe
Qatar,"29,425",,14 ,,"3,546","25,865",72,"10,236",5,"148,173","51,545","2,874,647 ",Asia
Sweden,"29,207",,"3,646 ",,"4,971","20,590",351,"2,894",361,"177,500","17,589","10,091,340 ",Europe
Portugal,"28,583",,"1,190 ",,"3,328","24,065",112,"2,802",117,"600,061","58,828","10,200,306 ",Europe
Belarus,"27,730",,156 ,,"8,807","18,767",92,"2,934",17,"321,705","34,044","9,449,703 ",Europe
Singapore,"26,891",,21 ,,"7,248","19,622",18,"4,601",4,"224,262","38,371","5,844,512 ",Asia
Ireland,"23,956",,"1,518 ",,"19,470","2,968",69,"4,859",308,"258,808","52,489","4,930,698 ",Europe
UAE,"21,831",,210 ,,"7,328","14,293",1,"2,211",21,"1,560,923","158,068","9,874,985 ",Asia
Bangladesh,"20,065",,298 ,,"3,882","15,885",1,122,2,"160,512",976,"164,479,603 ",Asia
Poland,"18,016",,907 ,,"6,918","10,191",160,476,24,"576,276","15,225","37,851,666 ",Europe
Ukraine,"17,330",,476 ,,"4,473","12,381",225,396,11,"211,614","4,835","43,765,128 ",Europe
Israel,"16,589",,266 ,,"12,587","3,736",60,"1,921",31,"485,922","56,255","8,637,807 ",Asia
Indonesia,"16,496",,"1,076 ",,"3,803","11,617",,60,4,"178,602",654,"273,152,851 ",Asia
Romania,"16,437",,"1,070 ",,"9,370","5,997",219,854,56,"294,601","15,302","19,252,967 ",Europe
Japan,"16,203",,713 ,,"10,338","5,152",245,128,6,"233,144","1,843","126,523,275 ",Asia
Austria,"16,109",,628 ,,"14,471","1,010",47,"1,790",70,"351,351","39,039","8,999,946 ",Europe
Colombia,"14,216",,546 ,,"3,460","10,210",137,280,11,"177,050","3,484","50,813,344 ",South America
South Africa,"13,524",,247 ,,"6,083","7,194",119,228,4,"421,555","7,119","59,212,004 ",Africa
Kuwait,"12,860",,96 ,,"3,640","9,124",190,"3,017",23,"236,004","55,370","4,262,329 ",Asia
Philippines,"12,091",,806 ,,"2,460","8,825",77,111,7,"191,963","1,755","109,391,934 ",Asia
Dominican Republic,"11,739",,424 ,,"3,557","7,758",127,"1,084",39,"50,108","4,625","10,833,998 ",North America
Egypt,"11,228",,592 ,,"2,799","7,837",41,110,6,"135,000","1,323","102,078,159 ",Africa
S. Korea,"11,037",+19,262 ,+2,"9,851",924,55,215,5,"741,145","14,457","51,263,759 ",Asia
Denmark,"10,791",,537 ,,"8,959","1,295",32,"1,864",93,"368,889","63,715","5,789,665 ",Europe
