2020/08/04 01:10:28 UTC
"
North America
","5,714,011","+4,778","223,086",+266,"2,995,335","2,495,590","26,064",,,,,,North America
"
South America
","4,285,594",,"148,327",,"2,917,783","1,219,484","13,135",,,,,,South America
"
Asia
","4,523,387",+36,"100,679",,"3,357,788","1,064,920","19,123",,,,,,Asia
"
Europe
","2,923,590",,"204,059",,"1,755,204","964,327","5,154",,,,,,Europe
"
Africa
","972,287",,"20,671",,"632,929","318,687","1,149",,,,,,Africa
"
Oceania
","20,107",,246,,"12,276","7,585",43,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"18,439,697","+4,814","697,083",+266,"11,671,966","6,070,648","64,672","2,366",89.4,,,,All
USA,"4,862,174",,"158,929 ",,"2,446,798","2,256,447","18,725","14,681",480,"60,937,541","184,000","331,182,250 ",North America
Brazil,"2,751,665",,"94,702 ",,"1,912,319","744,644","8,318","12,937",445,"13,196,132","62,042","212,698,326 ",South America
India,"1,855,331",,"38,971 ",,"1,230,440","585,920","8,944","1,343",28,"20,202,858","14,627","1,381,233,876 ",Asia
Russia,"856,264",,"14,207 ",,"653,593","188,464","2,300","5,867",97,"29,029,900","198,916","145,940,412 ",Europe
South Africa,"516,862",,"8,539 ",,"358,037","150,286",539,"8,705",144,"3,058,695","51,514","59,375,438 ",Africa
Mexico,"443,813","+4,767","48,012 ",+266,"295,677","100,124","3,883","3,439",372,"1,011,050","7,834","129,055,063 ",North America
Peru,"433,100",,"19,811 ",,"298,091","115,198","1,419","13,119",600,"2,417,857","73,241","33,012,553 ",South America
Chile,"361,493",,"9,707 ",,"333,976","17,810",235,"18,895",507,"1,697,558","88,733","19,131,170 ",South America
Spain,"344,134",,"28,472 ",,N/A,N/A,617,"7,360",609,"6,678,414","142,834","46,756,500 ",Europe
Colombia,"327,850",,"11,017 ",,"173,727","143,106","1,493","6,437",216,"1,685,530","33,094","50,931,819 ",South America
Iran,"312,035",,"17,405 ",,"270,228","24,402","4,104","3,711",207,"2,534,658","30,143","84,088,811 ",Asia
UK,"305,623",,"46,210 ",,N/A,N/A,86,"4,500",680,"16,717,684","246,141","67,919,112 ",Europe
Saudi Arabia,"280,093",,"2,949 ",,"242,055","35,089","2,017","8,034",85,"3,473,715","99,643","34,861,472 ",Asia
Pakistan,"280,029",,"5,984 ",,"248,873","25,172","1,064","1,266",27,"2,010,170","9,085","221,260,636 ",Asia
Italy,"248,229",,"35,166 ",,"200,589","12,474",41,"4,106",582,"6,940,801","114,813","60,453,293 ",Europe
Bangladesh,"242,102",,"3,184 ",,"137,905","101,013",,"1,469",19,"1,193,544","7,241","164,837,963 ",Asia
Turkey,"233,851",,"5,747 ",,"217,497","10,607",580,"2,770",68,"4,927,217","58,365","84,420,896 ",Asia
Germany,"212,320",,"9,232 ",,"194,700","8,388",270,"2,533",110,"8,006,135","95,528","83,809,070 ",Europe
Argentina,"206,743",,"3,813 ",,"91,302","111,628","1,150","4,571",84,"747,907","16,534","45,233,488 ",South America
France,"191,295",,"30,294 ",,"81,500","79,501",371,"2,930",464,"2,982,302","45,680","65,287,125 ",Europe
Iraq,"131,886",,"4,934 ",,"94,111","32,841",514,"3,273",122,"1,042,806","25,877","40,298,609 ",Asia
Canada,"117,031",,"8,947 ",,"101,597","6,487","2,253","3,098",237,"4,178,195","110,615","37,772,312 ",North America
Indonesia,"113,134",,"5,302 ",,"70,237","37,595",,413,19,"1,552,141","5,669","273,784,671 ",Asia
Qatar,"111,322",,177 ,,"108,002","3,143",75,"39,647",63,"502,792","179,069","2,807,805 ",Asia
Philippines,"106,330",,"2,104 ",,"65,821","38,405",351,969,19,"1,585,957","14,456","109,710,763 ",Asia
Egypt,"94,640",,"4,888 ",,"44,066","45,686",41,923,48,"135,000","1,317","102,500,680 ",Africa
Kazakhstan,"92,662",,793 ,,"62,511","29,358",221,"4,930",42,"2,079,540","110,633","18,796,826 ",Asia
Ecuador,"87,041",,"5,767 ",,"59,344","21,930",366,"4,927",326,"247,583","14,014","17,666,627 ",South America
Sweden,"81,012",,"5,744 ",,N/A,N/A,37,"8,017",568,"810,356","80,193","10,105,081 ",Europe
Bolivia,"80,153",,"3,153 ",,"24,156","52,844",71,"6,858",270,"171,637","14,686","11,687,153 ",South America
Oman,"79,159",,421 ,,"61,421","17,317",187,"15,469",82,"305,651","59,728","5,117,378 ",Asia
Israel,"74,430",,546 ,,"47,571","26,313",331,"8,092",59,"1,794,889","195,148","9,197,590 ",Asia
Ukraine,"73,158",,"1,738 ",,"39,876","31,544",125,"1,674",40,"1,067,006","24,412","43,708,000 ",Europe
Dominican Republic,"73,117",,"1,183 ",,"38,824","33,110",385,"6,734",109,"268,529","24,732","10,857,757 ",North America
Belgium,"69,849",,"9,845 ",,"17,590","42,414",57,"6,024",849,"1,703,059","146,887","11,594,326 ",Europe
Panama,"68,456",,"1,497 ",,"42,093","24,866",164,"15,844",346,"232,514","53,814","4,320,725 ",North America
Kuwait,"68,299",,461 ,,"59,739","8,099",126,"15,972",108,"511,599","119,640","4,276,141 ",Asia
Belarus,"68,166",,571 ,,"62,943","4,652",,"7,214",60,"1,323,814","140,101","9,449,026 ",Europe
UAE,"61,163",,351 ,,"54,863","5,949",,"6,177",35,"5,189,891","524,173","9,901,100 ",Asia
Netherlands,"55,470",,"6,149 ",,N/A,N/A,27,"3,237",359,"962,965","56,187","17,138,446 ",Europe
Romania,"54,009",,"2,432 ",,"27,750","23,827",419,"2,809",127,"1,248,318","64,932","19,225,070 ",Europe
Singapore,"53,051",,27 ,,"47,179","5,845",1,"9,061",5,"1,321,094","225,652","5,854,555 ",Asia
Portugal,"51,569",,"1,738 ",,"37,111","12,720",42,"5,059",170,"1,622,951","159,209","10,193,836 ",Europe
Guatemala,"51,542",,"2,013 ",,"39,346","10,183",5,"2,872",112,"161,606","9,006","17,944,179 ",North America
Poland,"47,469",,"1,732 ",,"34,881","10,856",74,"1,254",46,"2,315,210","61,180","37,842,640 ",Europe
Nigeria,"44,129",,896 ,,"20,663","22,570",7,214,4,"287,532","1,392","206,564,295 ",Africa
Honduras,"43,197",,"1,377 ",,"5,794","36,026",43,"4,355",139,"105,820","10,669","9,918,411 ",North America
Bahrain,"41,835",,150 ,,"39,007","2,678",46,"24,520",88,"842,992","494,081","1,706,181 ",Asia
Armenia,"39,102",,762 ,,"29,861","8,479",10,"13,193",257,"167,095","56,379","2,963,766 ",Asia
Japan,"38,687",,"1,012 ",,"26,487","11,188",87,306,8,"849,115","6,716","126,439,019 ",Asia
Ghana,"37,812",,191 ,,"34,313","3,308",8,"1,215",6,"399,446","12,832","31,128,156 ",Africa
Kyrgyzstan,"37,129",,"1,420 ",,"27,927","7,782",24,"5,683",217,"267,718","40,976","6,533,596 ",Asia
Afghanistan,"36,747",,"1,288 ",,"25,669","9,790",31,942,33,"89,377","2,292","39,002,243 ",Asia
Switzerland,"35,616",,"1,981 ",,"31,500","2,135",25,"4,112",229,"803,725","92,804","8,660,434 ",Europe
Azerbaijan,"32,684",,468 ,,"27,760","4,456",66,"3,221",46,"744,837","73,401","10,147,495 ",Asia
Algeria,"31,972",,"1,239 ",,"21,901","8,832",57,728,28,,,"43,919,580 ",Africa
Serbia,"26,451",,598 ,,"14,047","11,806",146,"3,029",68,"686,488","78,600","8,733,952 ",Europe
Ireland,"26,208",,"1,763 ",,"23,364","1,081",4,"5,302",357,"636,085","128,691","4,942,748 ",Europe
Morocco,"26,196",,401 ,,"18,968","6,827",31,709,11,"1,316,861","35,639","36,949,774 ",Africa
Uzbekistan,"26,066",,157 ,,"16,838","9,071",185,778,5,"1,377,915","41,117","33,512,049 ",Asia
Moldova,"25,482",,800 ,,"17,942","6,740",362,"6,318",198,"128,076","31,757","4,033,060 ",Europe
Kenya,"22,597",,382 ,,"8,740","13,475",44,419,7,"318,376","5,910","53,871,430 ",Africa
Austria,"21,385",,718 ,,"19,063","1,604",21,"2,373",80,"910,437","101,034","9,011,157 ",Europe
Nepal,"20,750",,57 ,,"14,961","5,732",,711,2,"711,309","24,375","29,182,185 ",Asia
Venezuela,"20,206",,174 ,,"11,404","8,628",25,711,6,"1,545,895","54,379","28,428,157 ",South America
