2020/07/03 10:48:31 UTC
"
North America
","3,315,770","+9,049","172,786",+768,"1,454,615","1,688,369","19,027",,,,,,North America
"
South America
","2,363,722","+1,301","89,038",+70,"1,460,697","813,987","12,969",,,,,,South America
"
Europe
","2,449,407","+8,782","192,812",+248,"1,408,417","848,178","5,650",,,,,,Europe
"
Asia
","2,439,570","+19,722","59,275",+386,"1,628,085","752,210","19,329",,,,,,Asia
"
Africa
","436,131","+1,689","10,691",+29,"210,466","214,974",918,,,,,,Africa
"
Oceania
","9,897",+254,126,,"8,916",855,8,,,,,,Australia/Oceania
"

",721,,15,,651,55,4,,,,,,
World,"11,015,218","+40,797","524,743","+1,501","6,171,847","4,318,628","57,905","1,413",67.3,,,,All
USA,"2,837,237",+48,"131,485 ",,"1,191,306","1,514,446","15,907","8,571",397,"35,539,179","107,365","331,012,864 ",North America
Brazil,"1,501,353",,"61,990 ",,"916,147","523,216","8,318","7,063",292,"3,290,316","15,479","212,566,422 ",South America
Russia,"667,883","+6,718","9,859 ",+176,"437,893","220,131","2,300","4,577",68,"20,451,110","140,139","145,934,960 ",Europe
India,"628,205","+1,037","18,241 ",+16,"380,374","229,590","8,944",455,13,"9,297,749","6,737","1,380,048,586 ",Asia
Spain,"297,183",,"28,368 ",,N/A,N/A,617,"6,356",607,"5,448,984","116,544","46,754,922 ",Europe
Peru,"292,004",,"10,045 ",,"182,097","99,862","1,220","8,856",305,"1,720,261","52,173","32,972,385 ",South America
Chile,"284,541",,"5,920 ",,"249,247","29,374","2,099","14,884",310,"1,131,008","59,163","19,116,840 ",South America
UK,"283,757",,"43,995 ",,N/A,N/A,279,"4,180",648,"9,914,663","146,044","67,887,996 ",Europe
Italy,"240,961",,"34,818 ",,"191,083","15,060",82,"3,985",576,"5,498,719","90,946","60,461,036 ",Europe
Mexico,"238,511","+6,741","29,189 ",+679,"142,593","66,729",378,"1,850",226,"610,495","4,735","128,936,700 ",North America
Iran,"235,429","+2,566","11,260 ",+154,"196,446","27,723","3,123","2,803",134,"1,744,958","20,775","83,994,819 ",Asia
Pakistan,"221,896","+4,087","4,551 ",+78,"113,623","103,722","2,479","1,005",21,"1,350,773","6,115","220,885,011 ",Asia
Turkey,"202,284",,"5,167 ",,"176,965","20,152","1,067","2,398",61,"3,483,677","41,304","84,341,594 ",Asia
Saudi Arabia,"197,608",,"1,752 ",,"137,669","58,187","2,287","5,676",50,"1,727,701","49,627","34,814,036 ",Asia
Germany,"196,717",,"9,064  ",,"181,000","6,653",327,"2,348",108,"5,873,563","70,102","83,785,708 ",Europe
South Africa,"168,061",,"2,844 ",,"81,999","83,218",539,"2,834",48,"1,706,127","28,766","59,310,064 ",Africa
France,"166,378",,"29,875 ",,"76,802","59,701",573,"2,549",458,"1,384,633","21,212","65,274,533 ",Europe
Bangladesh,"156,391","+3,114","1,968 ",+42,"68,048","86,375",1,950,12,"820,347","4,981","164,694,619 ",Asia
Colombia,"106,110",,"3,641 ",,"44,531","57,938",335,"2,085",72,"798,108","15,685","50,884,429 ",South America
Canada,"104,772",,"8,642 ",,"68,347","27,783","2,110","2,776",229,"2,848,244","75,463","37,743,411 ",North America
Qatar,"97,897",,118 ,,"86,597","11,182",187,"34,866",42,"366,095","130,385","2,807,805 ",Asia
Egypt,"71,299",,"3,120 ",,"19,288","48,891",41,697,30,"135,000","1,319","102,331,672 ",Africa
Sweden,"70,639",,"5,411 ",,N/A,N/A,124,"6,994",536,"519,113","51,399","10,099,585 ",Europe
Argentina,"69,941",,"1,385 ",,"24,186","44,370",594,"1,547",31,"372,108","8,233","45,197,263 ",South America
Belarus,"62,698",,405 ,,"48,738","13,555",89,"6,635",43,"1,028,349","108,828","9,449,297 ",Europe
Belgium,"61,727",+129,"9,765 ",+4,"17,073","34,889",35,"5,326",843,"1,270,677","109,636","11,589,926 ",Europe
Indonesia,"60,695","+1,301","3,036 ",+49,"27,568","30,091",,222,11,"871,436","3,186","273,531,943 ",Asia
Ecuador,"59,468",,"4,639 ",,"28,032","26,797",288,"3,371",263,"156,185","8,852","17,643,190 ",South America
Iraq,"53,708",,"2,160 ",,"27,912","23,636",326,"1,335",54,"567,685","14,115","40,219,503 ",Asia
Netherlands,"50,335",,"6,113 ",,N/A,N/A,28,"2,938",357,"616,376","35,971","17,135,140 ",Europe
UAE,"49,469",,317 ,,"38,664","10,488",1,"5,002",32,"3,500,000","353,869","9,890,654 ",Asia
Kuwait,"47,859",,359 ,,"38,390","9,110",142,"11,207",84,"395,349","92,574","4,270,616 ",Asia
Ukraine,"46,763",+876,"1,212 ",+27,"20,558","24,993",105,"1,069",28,"690,953","15,800","43,730,851 ",Europe
Singapore,"44,479",+169,26 ,,"39,429","5,024",1,"7,603",4,"757,746","129,517","5,850,538 ",Asia
Kazakhstan,"44,075","+1,501",188 ,,"26,251","17,636",121,"2,347",10,"1,555,858","82,859","18,777,194 ",Asia
Oman,"43,929","+1,374",193 ,+5,"26,169","17,567",113,"8,603",38,"202,837","39,725","5,105,987 ",Asia
Portugal,"42,782",,"1,587 ",,"28,097","13,098",77,"4,196",156,"1,205,593","118,237","10,196,424 ",Europe
Philippines,"40,336","+1,531","1,280 ",+6,"11,073","27,983",166,368,12,"754,775","6,888","109,583,231 ",Asia
Bolivia,"35,528","+1,301","1,271 ",+70,"10,358","23,899",71,"3,044",109,"79,567","6,816","11,673,229 ",South America
Poland,"35,405",+259,"1,507 ",+15,"22,651","11,247",72,935,40,"1,597,497","42,210","37,846,250 ",Europe
Panama,"35,237",,667 ,,"16,445","18,125",140,"8,167",155,"135,801","31,473","4,314,782 ",North America
Dominican Republic,"34,197",,765 ,,"18,141","15,291",200,"3,152",71,"154,129","14,208","10,848,254 ",North America
Afghanistan,"32,324",+302,819 ,+12,"17,331","14,174",25,830,21,"74,287","1,908","38,925,404 ",Asia
Switzerland,"32,101",+134,"1,965 ",,"29,200",936,15,"3,709",227,"614,283","70,975","8,654,909 ",Europe
Romania,"28,166",+420,"1,708 ",+21,"19,545","6,913",224,"1,464",89,"747,592","38,864","19,236,229 ",Europe
Bahrain,"27,837",,94 ,,"22,583","5,160",51,"16,365",55,"574,105","337,514","1,700,980 ",Asia
Israel,"27,611",+564,326 ,+2,"17,607","9,678",74,"3,002",35,"1,024,298","111,366","9,197,590 ",Asia
Armenia,"27,320",+662,469 ,+10,"15,484","11,367",10,"9,220",158,"118,102","39,855","2,963,283 ",Asia
Nigeria,"27,110",,616 ,,"10,801","15,693",7,132,3,"141,525",687,"206,116,239 ",Africa
Ireland,"25,489",,"1,738 ",,"23,364",387,12,"5,162",352,"438,034","88,708","4,937,928 ",Europe
Honduras,"21,120",+858,591 ,+49,"2,190","18,339",58,"2,132",60,"49,308","4,978","9,904,628 ",North America
Guatemala,"20,072","+1,061",843 ,+26,"3,279","15,950",5,"1,120",47,"64,590","3,605","17,915,162 ",North America
Japan,"18,874",,975 ,,"16,772","1,127",37,149,8,"475,308","3,758","126,472,721 ",Asia
Azerbaijan,"18,684",,228 ,,"10,425","8,031",66,"1,843",22,"482,170","47,554","10,139,513 ",Asia
Ghana,"18,134",,117 ,,"13,550","4,467",6,584,4,"300,520","9,672","31,071,332 ",Africa
Austria,"18,050",+109,705 ,,"16,558",787,7,"2,004",78,"635,505","70,559","9,006,672 ",Europe
Moldova,"17,150",,560 ,,"9,846","6,744",438,"4,251",139,"101,180","25,083","4,033,876 ",Europe
Nepal,"15,259",+740,32 ,+1,"6,143","9,084",,524,1,"547,876","18,804","29,136,307 ",Asia
Serbia,"15,195",,287 ,,"12,912","1,996",81,"1,739",33,"418,879","47,943","8,737,015 ",Europe
Algeria,"14,657",,928 ,,"10,342","3,387",48,334,21,,,"43,850,258 ",Africa
Morocco,"13,215",+246,230 ,+1,"9,158","3,827",7,358,6,"725,527","19,656","36,911,534 ",Africa
S. Korea,"12,967",+63,282 ,,"11,759",926,15,253,6,"1,307,761","25,508","51,269,527 ",Asia
Denmark,"12,815",,606 ,,"11,769",440,9,"2,212",105,"1,088,788","187,971","5,792,333 ",Europe
Cameroon,"12,592",,313 ,,"10,100","2,179",52,474,12,,,"26,542,805 ",Africa
Czechia,"12,178",,353 ,,"7,822","4,003",12,"1,137",33,"560,189","52,310","10,709,125 ",Europe
Ivory Coast,"9,992",,68 ,,"4,660","5,264",,379,3,"59,382","2,251","26,375,297 ",Africa
Sudan,"9,663",+90,604 ,+2,"4,624","4,435",,220,14,401,9,"43,845,371 ",Africa
Uzbekistan,"9,199",+121,27 ,,"6,034","3,138",24,275,0.8,"1,121,236","33,500","33,469,623 ",Asia
Norway,"8,902",,251 ,,"8,138",513,3,"1,642",46,"338,860","62,504","5,421,422 ",Europe
Malaysia,"8,648",+5,121 ,,"8,446",81,2,267,4,"782,638","24,180","32,366,717 ",Asia
Australia,"8,255",+254,104 ,,"7,319",832,7,324,4,"2,617,860","102,659","25,500,580 ",Australia/Oceania
DRC,"7,311",+122,179 ,+3,"2,684","4,448",,82,2,,,"89,540,629 ",Africa
El Salvador,"7,267",+267,202 ,+11,"4,268","2,797",211,"1,120",31,"170,017","26,211","6,486,391 ",North America
Finland,"7,241",,328 ,,"6,700",213,,"1,307",59,"248,900","44,921","5,540,784 ",Europe
Senegal,"7,164",+110,125 ,+4,"4,666","2,373",38,428,7,"82,857","4,949","16,741,537 ",Africa
Kenya,"6,941",,152 ,,"2,109","4,680",18,129,3,"176,059","3,274","53,767,633 ",Africa
Kyrgyzstan,"6,767",+506,76 ,+10,"2,655","4,036",24,"1,037",12,"228,857","35,078","6,524,176 ",Asia
North Macedonia,"6,625",,321 ,,"2,748","3,556",55,"3,180",154,"63,383","30,423","2,083,373 ",Europe
Venezuela,"6,273",,57 ,,"2,100","4,116",11,221,2,"1,283,692","45,145","28,435,171 ",South America
Haiti,"6,101",+61,110 ,+3,"1,141","4,850",,535,10,"12,435","1,091","11,402,813 ",North America
Tajikistan,"6,058",,52  ,,"4,690","1,316",,635,5,,,"9,536,933 ",Asia
Ethiopia,"5,846",,103 ,,"2,430","3,313",35,51,0.9,"250,604","2,180","114,950,597 ",Africa
Gabon,"5,513",,42 ,,"2,508","2,963",10,"2,477",19,"38,692","17,386","2,225,528 ",Africa
Guinea,"5,450",,33 ,,"4,392","1,025",24,415,3,"14,407","1,097","13,130,716 ",Africa
Bulgaria,"5,315",,232 ,,"2,802","2,281",31,765,33,"147,524","21,233","6,947,828 ",Europe
Bosnia and Herzegovina,"4,788",,189 ,,"2,515","2,084",4,"1,459",58,"95,885","29,228","3,280,591 ",Europe
Djibouti,"4,715",,55 ,,"4,564",96,,"4,772",56,"46,779","47,347","988,012 ",Africa
Mauritania,"4,606",,129 ,,"1,727","2,750",21,991,28,"13,842","2,977","4,649,000 ",Africa
