2020/04/19 05:01:37 JST
北海道,370,14
青森県,22,0
岩手県,0,0
宮城県,79,0
秋田県,16,0
山形県,58,0
福島県,52,0
茨城県,131,5
栃木県,44,0
群馬県,114,4
埼玉県,575,9
千葉県,609,6
東京都,2807,19
神奈川県,710,17
新潟県,53,0
富山県,69,0
石川県,160,4
福井県,104,2
山梨県,46,0
長野県,47,0
岐阜県,136,2
静岡県,51,0
愛知県,374,24
三重県,32,1
滋賀県,68,1
京都府,235,3
大阪府,1076,9
兵庫県,480,17
奈良県,56,1
和歌山県,39,1
鳥取県,1,0
島根県,15,0
岡山県,18,0
広島県,124,0
山口県,30,0
徳島県,3,0
香川県,24,0
愛媛県,41,2
高知県,63,1
福岡県,476,9
佐賀県,16,0
長崎県,17,0
熊本県,35,1
大分県,54,1
宮崎県,17,0
鹿児島県,6,0
沖縄県,101,1
