2020/09/15 14:29:41 JST
北海道,1873,106
青森県,35,1
岩手県,23,0
宮城県,302,2
秋田県,50,0
山形県,78,1
福島県,208,0
茨城県,612,15
栃木県,338,1
群馬県,547,19
埼玉県,4286,97
千葉県,3405,67
東京都,23003,382
神奈川県,5944,127
新潟県,149,0
富山県,408,25
石川県,730,42
福井県,244,8
山梨県,179,5
長野県,296,1
岐阜県,592,10
静岡県,504,1
愛知県,4864,75
三重県,457,5
滋賀県,471,7
京都府,1607,25
大阪府,9604,179
兵庫県,2455,55
奈良県,545,8
和歌山県,236,4
鳥取県,31,0
島根県,137,0
岡山県,146,-
広島県,466,3
山口県,194,1
徳島県,147,8
香川県,89,2
愛媛県,114,6
高知県,137,4
福岡県,4932,79
佐賀県,244,0
長崎県,235,3
熊本県,569,8
大分県,158,2
宮崎県,342,1
鹿児島県,372,11
沖縄県,2290,45
