2020/08/21 05:34:23 JST
北海道,1638,103
青森県,33,1
岩手県,9,0
宮城県,185,1
秋田県,44,0
山形県,76,1
福島県,113,0
茨城県,476,11
栃木県,284,1
群馬県,322,19
埼玉県,3342,84
千葉県,2578,58
東京都,18268,347
神奈川県,4083,105
新潟県,136,0
富山県,327,22
石川県,500,29
福井県,155,8
山梨県,149,1
長野県,152,-
岐阜県,523,8
静岡県,431,1
愛知県,3843,46
三重県,288,2
滋賀県,361,4
京都府,1164,21
大阪府,7288,122
兵庫県,1949,48
奈良県,450,3
和歌山県,215,4
鳥取県,22,0
島根県,133,0
岡山県,129,-
広島県,437,3
山口県,89,0
徳島県,96,1
香川県,67,1
愛媛県,111,6
高知県,105,3
福岡県,3728,45
佐賀県,203,0
長崎県,189,3
熊本県,427,7
大分県,130,1
宮崎県,273,1
鹿児島県,337,7
沖縄県,1759,15
