2020/11/11 09:12:20 JST
北海道,4021,114
青森県,274,5
岩手県,30,0
宮城県,865,5
秋田県,67,0
山形県,88,1
福島県,418,6
茨城県,825,18
栃木県,499,1
群馬県,927,20
埼玉県,6296,112
千葉県,5386,82
東京都,32767,462
神奈川県,9375,178
新潟県,198,0
富山県,424,26
石川県,823,49
福井県,262,11
山梨県,241,6
長野県,384,6
岐阜県,742,12
静岡県,756,2
愛知県,6812,98
三重県,597,7
滋賀県,620,9
京都府,2166,30
大阪府,13894,253
兵庫県,3518,67
奈良県,745,11
和歌山県,289,4
鳥取県,50,0
島根県,141,0
岡山県,340,6
広島県,678,5
山口県,225,2
徳島県,168,9
香川県,107,2
愛媛県,117,6
高知県,144,4
福岡県,5284,104
佐賀県,274,1
長崎県,249,3
熊本県,854,9
大分県,161,3
宮崎県,373,1
鹿児島県,537,13
沖縄県,3536,65
