2020/08/24 07:19:12 JST
北海道,1681,103
青森県,33,1
岩手県,11,0
宮城県,191,2
秋田県,45,0
山形県,77,1
福島県,124,0
茨城県,498,11
栃木県,288,1
群馬県,374,19
埼玉県,3531,86
千葉県,2738,59
東京都,19121,350
神奈川県,4370,107
新潟県,138,0
富山県,338,23
石川県,550,30
福井県,161,8
山梨県,162,1
長野県,169,-
岐阜県,538,9
静岡県,433,1
愛知県,4068,52
三重県,331,2
滋賀県,384,4
京都府,1243,21
大阪府,7720,129
兵庫県,2072,49
奈良県,482,3
和歌山県,225,4
鳥取県,22,0
島根県,134,0
岡山県,135,-
広島県,448,3
山口県,107,0
徳島県,104,1
香川県,71,1
愛媛県,113,6
高知県,107,3
福岡県,3987,47
佐賀県,218,0
長崎県,193,3
熊本県,466,7
大分県,138,1
宮崎県,309,1
鹿児島県,340,8
沖縄県,1864,18
