2020/04/10 03:00:15 JST
北海道,208,9
青森県,12,0
岩手県,0,0
宮城県,34,0
秋田県,11,0
山形県,22,0
福島県,29,0
茨城県,77,2
栃木県,21,0
群馬県,29,1
埼玉県,242,4
千葉県,317,1
東京都,1347,18
神奈川県,327,6
新潟県,37,0
富山県,14,0
石川県,66,0
福井県,67,2
山梨県,22,0
長野県,19,0
岐阜県,69,1
静岡県,15,0
愛知県,278,21
三重県,13,0
滋賀県,24,0
京都府,149,0
大阪府,525,6
兵庫県,216,12
奈良県,30,0
和歌山県,29,1
鳥取県,0,0
島根県,0,0
岡山県,15,0
広島県,23,0
山口県,17,0
徳島県,3,0
香川県,3,0
愛媛県,25,1
高知県,37,0
福岡県,161,0
佐賀県,11,0
長崎県,12,0
熊本県,23,0
大分県,41,0
宮崎県,12,0
鹿児島県,3,0
沖縄県,32,0
