2020/04/13 11:20:12 JST
北海道,255,11
青森県,22,0
岩手県,0,
宮城県,46,0
秋田県,13,0
山形県,32,0
福島県,37,0
茨城県,91,3
栃木県,32,0
群馬県,79,2
埼玉県,345,5
千葉県,411,4
東京都,1914,19
神奈川県,465,6
新潟県,41,0
富山県,23,0
石川県,104,0
福井県,86,2
山梨県,32,0
長野県,28,0
岐阜県,91,1
静岡県,39,0
愛知県,340,22
三重県,17,0
滋賀県,38,0
京都府,181,1
大阪府,767,6
兵庫県,358,13
奈良県,39,0
和歌山県,33,1
鳥取県,1,0
島根県,6,0
岡山県,16,0
広島県,31,0
山口県,19,0
徳島県,3,0
香川県,4,0
愛媛県,30,1
高知県,54,0
福岡県,332,0
佐賀県,12,0
長崎県,14,0
熊本県,23,1
大分県,42,0
宮崎県,17,0
鹿児島県,4,0
沖縄県,49,0
