2020/07/19 07:12:35 JST
北海道,1323,102
青森県,30,1
岩手県,0,0
宮城県,126,1
秋田県,16,0
山形県,75,1
福島県,84,0
茨城県,215,10
栃木県,112,0
群馬県,166,19
埼玉県,1668,67
千葉県,1223,46
東京都,8933,326
神奈川県,1919,98
新潟県,89,0
富山県,230,22
石川県,301,27
福井県,126,8
山梨県,77,1
長野県,83,-
岐阜県,172,7
静岡県,102,1
愛知県,569,34
三重県,55,1
滋賀県,109,1
京都府,490,18
大阪府,2245,86
兵庫県,777,45
奈良県,143,2
和歌山県,87,3
鳥取県,5,0
島根県,25,0
岡山県,34,-
広島県,198,3
山口県,41,0
徳島県,10,1
香川県,42,0
愛媛県,82,5
高知県,76,3
福岡県,953,33
佐賀県,47,0
長崎県,32,1
熊本県,50,3
大分県,60,1
宮崎県,20,0
鹿児島県,162,0
沖縄県,149,7
