2020/11/10 04:56:42 JST
北海道,3868,113
青森県,273,4
岩手県,30,0
宮城県,852,4
秋田県,67,0
山形県,87,1
福島県,415,6
茨城県,818,18
栃木県,498,1
群馬県,925,20
埼玉県,6246,111
千葉県,5354,82
東京都,32618,461
神奈川県,9340,177
新潟県,195,0
富山県,424,26
石川県,822,49
福井県,259,11
山梨県,225,6
長野県,370,6
岐阜県,735,12
静岡県,707,2
愛知県,6731,97
三重県,596,7
滋賀県,601,9
京都府,2101,30
大阪府,13816,249
兵庫県,3486,67
奈良県,737,11
和歌山県,288,4
鳥取県,43,0
島根県,141,0
岡山県,338,6
広島県,671,5
山口県,225,2
徳島県,167,9
香川県,105,2
愛媛県,117,6
高知県,144,4
福岡県,5280,104
佐賀県,268,1
長崎県,246,3
熊本県,854,9
大分県,161,3
宮崎県,372,1
鹿児島県,523,13
沖縄県,3518,65
